year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2012,Date_01FEB2013,Date_01JAN2013,Date_01MAR2013,Date_02APR2013,Date_02DEC2012,Date_02FEB2013,Date_02JAN2013,Date_02MAR2013,Date_03APR2013,Date_03DEC2012,Date_03FEB2013,Date_03JAN2013,Date_03MAR2013,Date_04APR2013,Date_04DEC2012,Date_04FEB2013,Date_04JAN2013,Date_04MAR2013,Date_05APR2013,Date_05DEC2012,Date_05FEB2013,Date_05JAN2013,Date_05MAR2013,Date_06APR2013,Date_06DEC2012,Date_06FEB2013,Date_06JAN2013,Date_06MAR2013,Date_07APR2013,Date_07DEC2012,Date_07FEB2013,Date_07JAN2013,Date_07MAR2013,Date_08APR2013,Date_08DEC2012,Date_08FEB2013,Date_08JAN2013,Date_08MAR2013,Date_09APR2013,Date_09DEC2012,Date_09FEB2013,Date_09JAN2013,Date_09MAR2013,Date_10APR2013,Date_10DEC2012,Date_10FEB2013,Date_10JAN2013,Date_10MAR2013,Date_11APR2013,Date_11DEC2012,Date_11FEB2013,Date_11JAN2013,Date_11MAR2013,Date_12APR2013,Date_12DEC2012,Date_12FEB2013,Date_12JAN2013,Date_12MAR2013,Date_13APR2013,Date_13DEC2012,Date_13FEB2013,Date_13JAN2013,Date_13MAR2013,Date_14APR2013,Date_14DEC2012,Date_14FEB2013,Date_14JAN2013,Date_14MAR2013,Date_15APR2013,Date_15DEC2012,Date_15FEB2013,Date_15JAN2013,Date_15MAR2013,Date_16APR2013,Date_16DEC2012,Date_16FEB2013,Date_16JAN2013,Date_16MAR2013,Date_16NOV2012,Date_17APR2013,Date_17DEC2012,Date_17FEB2013,Date_17JAN2013,Date_17MAR2013,Date_17NOV2012,Date_18APR2013,Date_18DEC2012,Date_18FEB2013,Date_18JAN2013,Date_18MAR2013,Date_18NOV2012,Date_19APR2013,Date_19DEC2012,Date_19FEB2013,Date_19JAN2013,Date_19MAR2013,Date_19NOV2012,Date_20APR2013,Date_20DEC2012,Date_20FEB2013,Date_20JAN2013,Date_20MAR2013,Date_20NOV2012,Date_21APR2013,Date_21DEC2012,Date_21FEB2013,Date_21JAN2013,Date_21MAR2013,Date_21NOV2012,Date_22APR2013,Date_22DEC2012,Date_22FEB2013,Date_22JAN2013,Date_22MAR2013,Date_22NOV2012,Date_23APR2013,Date_23DEC2012,Date_23FEB2013,Date_23JAN2013,Date_23MAR2013,Date_23NOV2012,Date_24APR2013,Date_24DEC2012,Date_24FEB2013,Date_24JAN2013,Date_24MAR2013,Date_24NOV2012,Date_25APR2013,Date_25DEC2012,Date_25FEB2013,Date_25JAN2013,Date_25MAR2013,Date_25NOV2012,Date_26APR2013,Date_26DEC2012,Date_26FEB2013,Date_26JAN2013,Date_26MAR2013,Date_26NOV2012,Date_27APR2013,Date_27DEC2012,Date_27FEB2013,Date_27JAN2013,Date_27MAR2013,Date_27NOV2012,Date_28APR2013,Date_28DEC2012,Date_28FEB2013,Date_28JAN2013,Date_28MAR2013,Date_28NOV2012,Date_29APR2013,Date_29DEC2012,Date_29JAN2013,Date_29MAR2013,Date_29NOV2012,Date_30APR2013,Date_30DEC2012,Date_30JAN2013,Date_30MAR2013,Date_30NOV2012,Date_31DEC2012,Date_31JAN2013,Date_31MAR2013
2013,10.368,9.84888,9.48715,10.48104,9.504,8.68392,8.5536,8.5428,7.9056,7.9056,7.37208,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.87248,7.9056,8.226,8.5824,9.2016,9.7992,10.3824,10.4976,11.11536,11.63376,11.7936,12.22344,12.4416,12.4416,12.69936,13.51296,14.13864,14.57208,14.52312,15.06384,14.57208,13.0896,13.0896,13.56912,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.22288,13.608,13.608,13.83048,14.256,14.256,14.62392,14.7564,13.86,14.5548,14.256,14.75568,14.77008,14.904,14.904,15.2388,15.552,15.00552,14.256,14.256,14.256,14.14584,13.608,13.26197,13.68144,13.0896,13.0896,13.0896,13.08528,12.4416,12.4416,12.276,11.7936,11.53296,11.1456,13.71398,13.2264,13.0896,12.53592,11.69928,11.01384,11.40077,11.69323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.0528,11.78136,11.20464,11.9232,11.4624,10.30032,10.02499,10.25928,9.57312,8.89704,8.424,7.9488,7.776,7.776,7.776,7.776,7.776,7.776,7.776,7.776,8.06616,8.424,8.424,8.424,9.05544,9.60984,10.30147,11.1384,11.73744,11.7936,11.7936,12.1428,11.7936,12.28968,12.53952,13.0896,13.0896,13.12992,13.608,13.608,14.15088,14.256,14.256,14.256,14.256,14.256,14.256,14.256,12.98779,14.3856,14.68656,15.0336,15.0336,15.0336,15.0336,15.0336,15.0336,15.0336,15.0336,15.0336,15.0336,15.0336,15.0336,15.0336,15.624,15.6816,15.6816,15.89256,16.3296,16.3296,15.89904,15.47424,15.0336,15.0336,15.0336,15.0336,14.69232,14.73624,14.27184,13.7376,13.7376,13.7376,13.7376,13.17024,13.0896,13.0896,12.47832,12.17088,14.48165,13.64544,13.87368,13.02048,12.1572,11.24784,11.56464,12.06288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.312,11.97072,11.30443,11.9232,11.42136,10.54728,10.15128,10.33632,9.36,8.80704,8.49744,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.47152,8.85312,9.55008,10.0728,10.6272,10.8144,11.2752,11.74248,12.50712,12.5712,12.5712,12.5712,13.08528,13.2192,13.6152,13.8672,14.29488,14.8464,15.1632,15.1632,15.1632,14.83704,14.7744,14.7744,14.7744,15.09696,15.4224,15.76872,16.0704,16.0704,15.50376,15.4224,15.90696,16.0704,16.0704,15.4764,15.4224,15.4224,15.4224,15.4224,15.4224,15.4224,15.4224,15.78312,16.0704,16.20432,16.7184,16.67232,15.7248,14.94792,14.7744,14.7744,14.7744,14.34312,14.25168,14.5548,14.1264,14.1264,14.1264,13.5036,13.4784,13.43376,12.8304,12.3588,12.10392,11.94912,14.39222,13.95144,14.00832,12.88728,12.132,11.35512,11.87539,12.12538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.5712,12.38328,11.6123,12.312,11.85264,10.74168,10.37808,10.44792,9.7092,9.16848,8.5536,8.5536,8.0208,7.9056,7.9056,7.9056,7.9056,7.9056,7.9056,7.9056,8.1252,8.5536,8.5536,8.92728,9.76104,10.18656,10.80864,10.71288,11.52576,11.7936,12.02832,12.4416,12.69144,13.0896,13.0896,13.49568,13.7376,13.7376,14.40302,14.7744,14.9652,15.4224,15.21864,15.048,14.7744,14.7744,15.1164,15.02712,14.7744,15.1524,14.7744,14.7744,15.28704,15.4224,15.4224,15.4224,15.4224,15.4224,15.4224,15.4224,15.4224,15.7356,16.0704,15.81552,15.4224,15.77088,15.4224,15.4224,15.4224,15.4224,15.66288,15.56784,15.4224,15.4224,15.4224,15.42024,14.94677,15.30504,15.0336,15.0336,15.0336,14.63688,14.3856,14.3712,13.30488,12.35952,12.03336,11.664,13.9523,13.62269,13.87656,12.9276,12.168,11.23128,11.66688,11.81563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.7044,11.988,11.43634,12.0528,11.6316,10.6164,10.26648,10.24992,9.70704,8.89848,8.8128,8.5104,8.1648,8.1648,8.1648,8.1648,7.56144,7.5168,7.68816,8.1648,8.1648,8.1648,8.29152,8.8128,9.44784,9.7956,10.49832,10.40112,11.35008,11.90088,12.22992,12.34152,12.7008,12.7008,12.8988,13.3488,13.3488,13.3776,13.9968,13.9968,14.3928,14.6448,14.6448,14.292,13.9968,13.9968,14.22504,14.6448,14.6448,14.25816,13.9968,13.9968,14.58864,14.10624,14.6448,14.04936,14.16456,14.44968,13.9968,13.9968,13.9968,13.92048,13.46832,13.9968,13.9968,13.9968,13.9968,14.12208,14.6448,14.3892,13.70448,13.3488,12.71592,12.7008,12.7008,12.7008,12.6576,12.9924,12.35088,12.0528,12.0528,12.0528,11.84256,11.4048,11.07864,10.7568,10.90872,10.7568,13.34808,12.81168,13.22568,12.53376,11.72376,11.26224,11.43504,11.90448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.6648,11.82384,11.27275,12.0528,11.52648,10.57968,9.972,9.4212,9.79891,9.23112,8.64936,8.49888,7.9056,7.9056,7.9056,7.884,7.2576,7.2576,7.2576,7.2576,7.49448,7.9056,7.9056,7.9056,8.40744,8.5536,8.8776,8.5536,8.58456,9.59184,10.25856,10.71864,11.81664,12.0852,12.68424,13.40784,13.7376,13.74912,14.47315,14.5152,15.01704,14.71176,14.5152,14.5152,14.5152,14.5152,14.5152,14.5152,15.138,15.1632,15.1632,14.994,14.4036,14.23368,14.12784,13.8672,13.8672,13.8672,14.34024,13.8672,13.8672,14.382,14.10264,13.8672,13.88736,14.10336,13.8672,13.8672,13.44384,13.2192,13.2192,13.2192,13.2192,13.2192,13.2192,13.2192,12.88656,13.2192,12.92256,12.5712,12.55536,11.9232,11.9232,11.9232,11.72736,11.2752,13.49035,12.32496,11.41992,11.08008,12.88498,12.16656,12.26347,11.58192,10.95624,11.08944,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.36088,10.53504,10.16899,11.29248,10.06272,9.08856,8.8128,8.36712,8.1648,8.1648,8.1648,8.1648,8.00136,7.5168,7.5168,7.5168,7.5168,7.5168,7.5168,7.5168,7.5168,7.5168,7.90272,8.1648,8.1648,8.1648,8.4924,8.25048,8.52192,8.81352,9.4608,9.51552,10.36368,10.7568,11.592,12.2076,12.2256,12.7008,12.9168,13.3488,13.75344,14.02416,14.4396,14.904,14.5368,15.26688,15.552,15.552,15.552,15.552,15.552,16.03728,16.2,16.25256,16.848,16.848,16.848,16.848,16.848,16.848,16.848,16.99992,17.496,17.0532,17.24976,16.6608,16.4376,16.9776,16.686,16.64208,16.4592,16.326,15.8112,15.70464,15.1632,15.1632,14.90976,14.92344,14.5152,14.5152,14.5152,14.5152,14.50728,13.8672,13.66416,13.17456,14.97312,13.72464,12.26232,11.7936,12.90888,12.29904,12.34368,11.54736,10.8252,10.82664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.1456,10.5552,10.48176,11.57328,10.296,9.40176,9.2016,9.2016,8.61336,8.5536,8.41248,7.9056,8.52595,8.6832,8.61552,8.0352,8.0352,8.0352,8.10936,8.6832,8.6832,8.6832,8.6832,8.95608,9.66528,10.14624,10.94328,11.2752,12.03048,12.09168,12.70584,13.2192,13.2192,13.2192,13.41792,13.8672,14.38704,14.63112,15.53832,15.8112,16.29072,17.6387,17.54928,16.48368,15.8112,16.37136,17.1072,17.1072,17.4515,17.99352,17.78328,18.28152,17.7552,17.7948,18.4032,18.4032,18.4032,18.4032,18.4032,18.4032,18.4032,18.92405,18.95011,18.792,19.2348,19.44,19.44,19.44,19.44,19.44,18.9108,18.10152,17.496,17.496,16.9884,16.6104,15.92755,16.25616,15.6816,15.6816,15.6816,15.13728,14.57136,14.3856,13.83552,13.7376,13.25232,12.95712,14.86656,14.42952,14.17752,13.25736,12.43872,11.76984,11.73528,12.1703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.5712,12.15432,11.69438,12.312,11.94624,11.02176,10.52712,10.78704,9.90144,9.17352,8.85816,8.424,8.424,8.424,8.424,8.424,8.18856,7.776,7.776,8.20296,8.424,8.424,8.97048,9.21888,9.72,10.1736,10.76112,11.016,12.01896,12.312,12.94488,13.2084,12.96,12.96,13.5792,13.73328,14.256,14.52528,15.13584,15.552,15.552,16.33853,16.48872,16.03872,15.90336,16.0704,16.0704,16.60392,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.0704,16.10424,16.7184,16.7184,16.7184,16.7184,15.97896,15.4224,15.4224,15.30792,14.41152,14.1264,14.24664,14.43384,14.1264,14.1264,14.1264,13.96872,13.4784,13.4784,12.91176,12.6324,12.22704,11.8152,14.2308,13.76856,13.78224,12.68064,11.85048,11.016,11.58192,12.024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.4416,12.17376,11.55499,12.312,11.84112,10.75392,10.368,10.31688,9.52704,9.072,8.44848,8.424,8.424,8.28576,7.776,7.776,7.776,7.776,7.776,7.776,8.01648,8.424,8.424,8.96544,9.52128,10.16136,10.998,11.1456,11.91456,11.7936,12.36168,12.4416,12.4416,12.4416,12.91824,13.0896,13.44096,13.75358,13.8672,13.8672,14.43312,14.00688,13.8672,13.8672,13.8672,13.8672,14.19192,14.5152,14.5152,14.5152,14.5152,14.5152,15.12,15.1632,15.1632,15.48576,16.4592,17.03016,16.79371,15.8855,15.8112,16.11706,16.65864,17.2368,17.41478,17.94816,18.10872,17.8848,17.8848,17.8848,17.2152,16.5888,16.5888,16.44048,15.69888,15.2928,14.79672,15.19416,14.6448,14.6448,14.30712,13.9968,13.97376,13.3488,13.3488,12.91392,12.7008,12.17016,14.40043,13.86648,14.08896,13.04856,12.0852,11.37312,11.82355,11.75645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.68496,12.14424,11.48702,12.312,11.91096,11.18952,10.7712,10.57392,9.53712,9.02376,8.424,8.424,7.98336,7.776,7.776,7.776,7.776,7.776,7.776,7.776,7.776,8.30952,8.424,8.80632,9.40032,9.7632,10.566,10.68336,11.60856,11.664,12.30912,12.312,12.312,12.68856,13.44744,14.256,14.34024,14.904,15.6888,16.2,16.49376,16.79472,15.84144,14.55192,14.91264,15.59232,15.98544,16.4592,17.13816,17.7552,17.7552,17.24616,17.1072,17.1072,17.1072,17.1072,17.2872,17.7552,17.7552,17.7552,17.79408,18.4032,18.4032,18.4032,18.4536,19.0512,18.4428,18.4032,18.4032,18.03254,17.6256,16.98264,16.632,16.27704,15.6816,15.57576,16.27848,16.3296,16.3296,16.3296,15.72048,15.60744,15.0336,14.92344,13.76237,12.25944,11.664,11.664,14.43715,13.96296,14.14368,13.00248,12.06792,11.2752,11.2752,11.96568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.56256,12.11688,11.54074,12.29976,11.6028,10.82952,10.53576,10.5984,9.7524,9.10224,8.76744,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.69256,9.33696,10.01232,11.0916,10.93176,11.5992,12.3035,12.1824,12.79152,12.8304,12.8304,12.96432,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.4784,13.3452,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,13.04856,13.4784,13.67856,13.4784,14.08464,14.04504,13.1148,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.4488,12.1824,12.1824,11.70144,11.6964,11.34432,10.8864,10.8864,10.8864,13.31554,13.54464,13.50936,12.97728,12.03912,11.40264,11.53944,11.71166,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.1824,12.15144,11.53886,12.1824,11.72592,10.8576,10.2384,9.7056,10.33862,9.68904,9.01728,8.5536,8.0424,7.9056,7.82712,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.49434,8.0352,8.56008,8.6832,8.6832,9.11448,9.91512,10.6272,11.18376,12.1608,12.80304,12.97728,13.2192,13.42512,13.8672,14.01912,14.5152,14.5152,14.5152,13.98456,13.8672,13.8672,13.8672,13.8672,13.8672,13.8672,13.8672,13.7124,13.2192,13.2192,13.2192,13.2192,12.76128,12.7548,13.03906,12.70296,12.4416,12.4416,12.4416,12.94128,13.0896,13.0896,13.12632,12.6072,12.75768,12.81024,12.4416,12.4416,11.96424,11.7936,11.7936,11.7936,11.9075,12.7008,12.47573,12.6144,11.69856,11.2752,11.71152,11.2752,11.2752,10.82016,12.95798,12.28464,11.26872,11.1456,12.28982,11.95992,11.8008,11.49768,10.6272,10.78632,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.2428,10.49112,9.85162,11.016,10.18584,9.25128,8.73792,8.424,8.424,7.87824,7.776,7.776,7.776,7.776,7.20072,7.128,7.128,7.128,7.128,7.128,7.128,7.128,7.128,7.74792,7.776,7.776,8.38944,7.87896,8.00136,8.45928,9.14112,9.72,10.53144,11.016,11.57544,11.82672,12.6108,12.9636,13.69152,14.256,14.256,14.256,15.20438,14.41224,13.2192,13.2192,13.39978,13.4784,13.4784,13.4784,13.4352,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.49128,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.078,11.68344,12.23712,12.0528,12.0528,12.0528,12.0528,12.0528,11.45592,11.4048,10.81944,13.06354,12.38688,11.22696,10.9044,11.69208,11.43072,11.1456,10.85112,10.11744,10.27901,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
