Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality_Y
66036,1925,11,28,0.0,,True
66036,1925,11,29,0.0,,True
66036,1925,11,30,0.8,1.0,True
66036,1925,12,1,0.0,,True
66036,1925,12,2,0.0,,True
66036,1925,12,3,0.0,,True
66036,1925,12,4,0.0,,True
66036,1925,12,5,0.0,,True
66036,1925,12,6,4.3,1.0,True
66036,1925,12,7,0.0,,True
66036,1925,12,8,7.1,1.0,True
66036,1925,12,9,0.0,,True
66036,1925,12,10,0.0,,True
66036,1925,12,11,0.0,,True
66036,1925,12,12,0.0,,True
66036,1925,12,13,0.0,,True
66036,1925,12,14,0.0,,True
66036,1925,12,15,1.8,1.0,True
66036,1925,12,16,0.0,,True
66036,1925,12,17,0.0,,True
66036,1925,12,18,0.0,,True
66036,1925,12,19,0.0,,True
66036,1925,12,20,0.0,,True
66036,1925,12,21,0.0,,True
66036,1925,12,22,0.0,,True
66036,1925,12,23,0.0,,True
66036,1925,12,24,0.0,,True
66036,1925,12,25,0.0,,True
66036,1925,12,26,0.0,,True
66036,1925,12,27,0.0,,True
66036,1925,12,28,0.0,,True
66036,1925,12,29,0.0,,True
66036,1925,12,30,2.8,1.0,True
66036,1925,12,31,0.0,,True
66036,1948,12,1,2.0,1.0,True
66036,1948,12,2,0.0,,True
66036,1948,12,3,0.0,,True
66036,1948,12,4,6.9,1.0,True
66036,1948,12,5,0.0,,True
66036,1948,12,6,0.0,,True
66036,1948,12,7,0.0,,True
66036,1948,12,8,0.0,,True
66036,1948,12,9,0.0,,True
66036,1948,12,10,0.0,,True
66036,1948,12,11,0.0,,True
66036,1948,12,12,3.6,1.0,True
66036,1948,12,13,1.3,1.0,True
66036,1948,12,14,0.0,,True
66036,1948,12,15,0.0,,True
66036,1948,12,16,0.0,,True
66036,1948,12,17,0.0,,True
66036,1948,12,18,0.0,,True
66036,1948,12,19,0.0,,True
66036,1948,12,20,0.0,,True
66036,1948,12,21,0.0,,True
66036,1948,12,22,0.0,,True
66036,1948,12,23,6.6,1.0,True
66036,1948,12,24,0.0,,True
66036,1948,12,25,0.0,,True
66036,1948,12,26,0.0,,True
66036,1948,12,27,0.0,,True
66036,1948,12,28,0.0,,True
66036,1948,12,29,0.0,,True
66036,1948,12,30,2.3,1.0,True
66036,1948,12,31,36.1,1.0,True
66036,1966,1,1,0.0,,True
66036,1966,1,2,0.0,,True
66036,1966,1,3,0.0,,True
66036,1966,1,4,0.0,,True
66036,1966,1,5,0.0,,True
66036,1966,1,6,0.0,,True
66036,1966,1,7,0.0,,True
66036,1966,1,8,0.0,,True
66036,1966,1,9,0.0,,True
66036,1966,1,10,0.0,,True
66036,1966,1,11,0.0,,True
66036,1966,1,12,0.0,,True
66036,1966,1,13,0.0,,True
66036,1966,1,14,0.0,,True
66036,1966,1,15,0.0,,True
66036,1966,1,16,0.0,,True
66036,1966,1,17,11.2,1.0,True
66036,1966,1,18,0.0,,True
66036,1966,1,19,0.0,,True
66036,1966,1,20,0.0,,True
66036,1966,1,21,0.0,,True
66036,1966,1,22,0.0,,True
66036,1966,1,23,0.0,,True
66036,1966,1,24,0.0,,True
66036,1966,1,25,0.0,,True
66036,1966,1,26,0.0,,True
66036,1966,1,27,0.0,,True
66036,1966,1,28,0.0,,True
66036,1966,1,29,1.0,1.0,True
66036,1966,1,30,0.0,,True
66036,1966,1,31,6.6,1.0,True
66036,1966,2,1,0.0,,True
66036,1966,2,2,0.0,,True
66036,1966,2,3,0.0,,True
66036,1966,2,4,0.0,,True
66036,1966,2,5,0.0,,True
66036,1966,2,6,9.1,1.0,True
66036,1966,2,7,0.0,,True
66036,1966,2,8,0.5,1.0,True
66036,1966,2,9,0.0,,True
66036,1966,2,10,0.0,,True
66036,1966,2,11,0.0,,True
66036,1966,2,12,0.0,,True
66036,1966,2,13,0.0,,True
66036,1966,2,14,0.0,,True
66036,1966,2,15,8.9,1.0,True
66036,1966,2,16,8.4,1.0,True
66036,1966,2,17,27.7,1.0,True
66036,1966,2,18,38.9,1.0,True
66036,1966,2,19,3.8,1.0,True
66036,1966,2,20,15.0,1.0,True
66036,1966,2,21,0.8,1.0,True
66036,1966,2,22,0.8,1.0,True
66036,1966,2,23,0.0,,True
66036,1966,2,24,0.0,,True
66036,1966,2,25,0.0,,True
66036,1966,2,26,0.0,,True
66036,1966,2,27,0.0,,True
66036,1966,2,28,0.0,,True
66036,1966,3,1,0.0,,True
66036,1966,3,2,0.0,,True
66036,1966,3,3,0.0,,True
66036,1966,3,4,0.0,,True
66036,1966,3,5,0.0,,True
66036,1966,3,6,0.0,,True
66036,1966,3,7,0.0,,True
66036,1966,3,8,0.0,,True
66036,1966,3,9,0.0,,True
66036,1966,3,10,0.8,1.0,True
66036,1966,3,11,88.9,1.0,True
66036,1966,3,12,2.8,1.0,True
66036,1966,3,13,0.0,,True
66036,1966,3,14,2.5,1.0,True
66036,1966,3,15,0.5,1.0,True
66036,1966,3,16,10.2,1.0,True
66036,1966,3,17,6.1,1.0,True
66036,1966,3,18,0.0,,True
66036,1966,3,19,15.7,1.0,True
66036,1966,3,20,0.3,1.0,True
66036,1966,3,21,0.0,,True
66036,1966,3,22,0.0,,True
66036,1966,3,23,0.0,,True
66036,1966,3,24,55.4,1.0,True
66036,1966,3,25,0.0,,True
66036,1966,3,26,11.2,1.0,True
66036,1966,3,27,8.9,1.0,True
66036,1966,3,28,0.0,,True
66036,1966,3,29,0.0,,True
66036,1966,3,30,0.0,,True
66036,1966,3,31,0.0,,True
66036,1966,4,1,0.0,,True
66036,1966,4,2,0.0,,True
66036,1966,4,3,0.0,,True
66036,1966,4,4,1.8,1.0,True
66036,1966,4,5,0.0,,True
66036,1966,4,6,0.0,,True
66036,1966,4,7,0.0,,True
66036,1966,4,8,0.0,,True
66036,1966,4,9,0.0,,True
66036,1966,4,10,0.0,,True
66036,1966,4,11,0.0,,True
66036,1966,4,12,0.0,,True
66036,1966,4,13,0.0,,True
66036,1966,4,14,0.0,,True
66036,1966,4,15,0.0,,True
66036,1966,4,16,0.0,,True
66036,1966,4,17,0.0,,True
66036,1966,4,18,0.0,,True
66036,1966,4,19,0.0,,True
66036,1966,4,20,0.0,,True
66036,1966,4,21,0.0,,True
66036,1966,4,22,0.0,,True
66036,1966,4,23,1.3,1.0,True
66036,1966,4,24,4.8,1.0,True
66036,1966,4,25,0.8,1.0,True
66036,1966,4,26,0.8,1.0,True
66036,1966,4,27,116.3,1.0,True
66036,1966,4,28,57.9,1.0,True
66036,1966,4,29,0.0,,True
66036,1966,4,30,0.0,,True
66036,1966,5,1,0.0,,True
66036,1966,5,2,0.0,,True
66036,1966,5,3,0.0,,True
66036,1966,5,4,0.0,,True
66036,1966,5,5,0.8,1.0,True
66036,1966,5,6,6.6,1.0,True
66036,1966,5,7,0.0,,True
66036,1966,5,8,0.0,,True
66036,1966,5,9,0.0,,True
66036,1966,5,10,0.0,,True
66036,1966,5,11,0.0,,True
66036,1966,5,12,0.0,,True
66036,1966,5,13,0.0,,True
66036,1966,5,14,0.0,,True
66036,1966,5,15,0.0,,True
66036,1966,5,16,0.0,,True
66036,1966,5,17,0.3,1.0,True
66036,1966,5,18,0.0,,True
66036,1966,5,19,0.0,,True
66036,1966,5,20,0.0,,True
66036,1966,5,21,38.1,1.0,True
66036,1966,5,22,3.3,1.0,True
66036,1966,5,23,1.0,1.0,True
66036,1966,5,24,0.0,,True
66036,1966,5,25,0.0,,True
66036,1966,5,26,0.0,,True
66036,1966,5,27,0.0,,True
66036,1966,5,28,0.0,,True
66036,1966,5,29,0.0,,True
66036,1966,5,30,0.0,,True
66036,1966,5,31,0.0,,True
66036,1966,6,1,5.1,1.0,True
66036,1966,6,2,0.0,,True
66036,1966,6,3,1.0,1.0,True
66036,1966,6,4,0.0,,True
66036,1966,6,5,0.0,,True
66036,1966,6,6,0.0,,True
66036,1966,6,7,0.0,,True
66036,1966,6,8,0.0,,True
66036,1966,6,9,0.0,,True
66036,1966,6,10,1.5,1.0,True
66036,1966,6,11,9.4,1.0,True
66036,1966,6,12,4.3,1.0,True
66036,1966,6,13,43.2,1.0,True
66036,1966,6,14,10.7,1.0,True
66036,1966,6,15,34.8,1.0,True
66036,1966,6,16,3.0,1.0,True
66036,1966,6,17,0.3,1.0,True
66036,1966,6,18,0.0,,True
66036,1966,6,19,0.0,,True
66036,1966,6,20,0.0,,True
66036,1966,6,21,0.0,,True
66036,1966,6,22,0.0,,True
66036,1966,6,23,0.0,,True
66036,1966,6,24,0.0,,True
66036,1966,6,25,0.0,,True
66036,1966,6,26,0.0,,True
66036,1966,6,27,0.0,,True
66036,1966,6,28,0.0,,True
66036,1966,6,29,0.0,,True
66036,1966,6,30,0.0,,True
66036,1966,7,1,0.0,,True
66036,1966,7,2,0.0,,True
66036,1966,7,3,5.6,1.0,True
66036,1966,7,4,0.0,,True
66036,1966,7,5,0.0,,True
66036,1966,7,6,0.0,,True
66036,1966,7,7,0.5,1.0,True
66036,1966,7,8,0.0,,True
66036,1966,7,9,0.0,,True
66036,1966,7,10,0.0,,True
66036,1966,7,11,0.0,,True
66036,1966,7,12,0.0,,True
66036,1966,7,13,0.0,,True
66036,1966,7,14,0.0,,True
66036,1966,7,15,0.0,,True
66036,1966,7,16,0.0,,True
66036,1966,7,17,0.0,,True
66036,1966,7,18,2.8,1.0,True
66036,1966,7,19,1.0,1.0,True
66036,1966,7,20,0.0,,True
66036,1966,7,21,0.0,,True
66036,1966,7,22,0.0,,True
66036,1966,7,23,0.0,,True
66036,1966,7,24,0.0,,True
66036,1966,7,25,0.0,,True
66036,1966,7,26,0.0,,True
66036,1966,7,27,0.0,,True
66036,1966,7,28,0.0,,True
66036,1966,7,29,0.5,1.0,True
66036,1966,7,30,0.0,,True
66036,1966,7,31,1.0,1.0,True
66036,1966,8,1,0.0,,True
66036,1966,8,2,0.0,,True
66036,1966,8,3,0.0,,True
66036,1966,8,4,1.0,1.0,True
66036,1966,8,5,0.0,,True
66036,1966,8,6,0.0,,True
66036,1966,8,7,0.0,,True
66036,1966,8,8,0.0,,True
66036,1966,8,9,0.0,,True
66036,1966,8,10,0.0,,True
66036,1966,8,11,4.3,1.0,True
66036,1966,8,12,0.0,,True
66036,1966,8,13,0.0,,True
66036,1966,8,14,0.0,,True
66036,1966,8,15,1.3,1.0,True
66036,1966,8,16,1.0,1.0,True
66036,1966,8,17,0.0,,True
66036,1966,8,18,5.6,1.0,True
66036,1966,8,19,0.0,,True
66036,1966,8,20,0.0,,True
66036,1966,8,21,0.0,,True
66036,1966,8,22,0.0,,True
66036,1966,8,23,1.5,1.0,True
66036,1966,8,24,0.0,,True
66036,1966,8,25,8.9,1.0,True
66036,1966,8,26,22.4,1.0,True
66036,1966,8,27,0.0,,True
66036,1966,8,28,0.0,,True
66036,1966,8,29,0.0,,True
66036,1966,8,30,0.3,1.0,True
66036,1966,8,31,21.3,1.0,True
66036,1966,9,1,18.3,1.0,True
66036,1966,9,2,0.0,,True
66036,1966,9,3,0.5,1.0,True
66036,1966,9,4,0.0,,True
66036,1966,9,5,0.0,,True
66036,1966,9,6,0.0,,True
66036,1966,9,7,0.0,,True
66036,1966,9,8,1.5,1.0,True
66036,1966,9,9,1.0,1.0,True
66036,1966,9,10,0.0,,True
66036,1966,9,11,0.0,,True
66036,1966,9,12,0.0,,True
66036,1966,9,13,5.1,1.0,True
66036,1966,9,14,0.0,,True
66036,1966,9,15,3.6,1.0,True
66036,1966,9,16,0.0,,True
66036,1966,9,17,0.0,,True
66036,1966,9,18,0.0,,True
66036,1966,9,19,0.0,,True
66036,1966,9,20,0.8,1.0,True
66036,1966,9,21,0.0,,True
66036,1966,9,22,0.0,,True
66036,1966,9,23,0.0,,True
66036,1966,9,24,1.5,1.0,True
66036,1966,9,25,17.5,1.0,True
66036,1966,9,26,0.0,,True
66036,1966,9,27,0.0,,True
66036,1966,9,28,0.0,,True
66036,1966,9,29,0.8,1.0,True
66036,1966,9,30,0.0,,True
66036,1966,10,1,5.6,1.0,True
66036,1966,10,2,0.0,,True
66036,1966,10,3,5.1,1.0,True
66036,1966,10,4,0.0,,True
66036,1966,10,5,0.0,,True
66036,1966,10,6,0.0,,True
66036,1966,10,7,0.0,,True
66036,1966,10,8,0.0,,True
66036,1966,10,9,0.0,,True
66036,1966,10,10,0.0,,True
66036,1966,10,11,0.0,,True
66036,1966,10,12,0.0,,True
66036,1966,10,13,0.0,,True
66036,1966,10,14,0.0,,True
66036,1966,10,15,0.0,,True
66036,1966,10,16,0.0,,True
66036,1966,10,17,4.3,1.0,True
66036,1966,10,18,1.0,1.0,True
66036,1966,10,19,3.6,1.0,True
66036,1966,10,20,7.9,1.0,True
66036,1966,10,21,0.0,,True
66036,1966,10,22,0.0,,True
66036,1966,10,23,0.0,,True
66036,1966,10,24,0.0,,True
66036,1966,10,25,0.0,,True
66036,1966,10,26,0.0,,True
66036,1966,10,27,1.8,1.0,True
66036,1966,10,28,3.3,1.0,True
66036,1966,10,29,4.1,1.0,True
66036,1966,10,30,0.5,1.0,True
66036,1966,10,31,0.8,1.0,True
66036,1966,11,1,0.0,,True
66036,1966,11,2,0.0,,True
66036,1966,11,3,0.0,,True
66036,1966,11,4,1.8,1.0,True
66036,1966,11,5,0.3,1.0,True
66036,1966,11,6,1.3,1.0,True
66036,1966,11,7,0.8,1.0,True
66036,1966,11,8,20.3,1.0,True
66036,1966,11,9,96.8,1.0,True
66036,1966,11,10,5.3,1.0,True
66036,1966,11,11,2.0,1.0,True
66036,1966,11,12,4.1,1.0,True
66036,1966,11,13,4.6,1.0,True
66036,1966,11,14,0.0,,True
66036,1966,11,15,0.0,,True
66036,1966,11,16,0.8,1.0,True
66036,1966,11,17,0.3,1.0,True
66036,1966,11,18,0.0,,True
66036,1966,11,19,0.0,,True
66036,1966,11,20,0.0,,True
66036,1966,11,21,0.0,,True
66036,1966,11,22,0.0,,True
66036,1966,11,23,0.0,,True
66036,1966,11,24,0.0,,True
66036,1966,11,25,0.5,1.0,True
66036,1966,11,26,0.5,1.0,True
66036,1966,11,27,0.8,1.0,True
66036,1966,11,28,0.0,,True
66036,1966,11,29,0.0,,True
66036,1966,11,30,0.0,,True
66036,1966,12,1,0.0,,True
66036,1966,12,2,8.9,1.0,True
66036,1966,12,3,2.8,1.0,True
66036,1966,12,4,1.0,1.0,True
66036,1966,12,5,11.7,1.0,True
66036,1966,12,6,18.3,1.0,True
66036,1966,12,7,11.2,1.0,True
66036,1966,12,8,0.0,,True
66036,1966,12,9,1.8,1.0,True
66036,1966,12,10,0.0,,True
66036,1966,12,11,0.0,,True
66036,1966,12,12,0.0,,True
66036,1966,12,13,0.0,,True
66036,1966,12,14,6.6,1.0,True
66036,1966,12,15,0.0,,True
66036,1966,12,16,0.0,,True
66036,1966,12,17,0.0,,True
66036,1966,12,18,0.0,,True
66036,1966,12,19,0.0,,True
66036,1966,12,20,0.0,,True
66036,1966,12,21,0.0,,True
66036,1966,12,22,0.0,,True
66036,1966,12,23,0.0,,True
66036,1966,12,24,3.6,1.0,True
66036,1966,12,25,0.0,,True
66036,1966,12,26,0.0,,True
66036,1966,12,27,0.0,,True
66036,1966,12,28,0.0,,True
66036,1966,12,29,0.0,,True
66036,1966,12,30,0.0,,True
66036,1966,12,31,2.3,1.0,True
66036,1967,1,1,0.0,,True
66036,1967,1,2,0.0,,True
66036,1967,1,3,0.5,1.0,True
66036,1967,1,4,0.0,,True
66036,1967,1,5,3.0,1.0,True
66036,1967,1,6,0.5,1.0,True
66036,1967,1,7,0.0,,True
66036,1967,1,8,0.0,,True
66036,1967,1,9,0.0,,True
66036,1967,1,10,0.0,,True
66036,1967,1,11,0.0,,True
66036,1967,1,12,0.0,,True
66036,1967,1,13,0.0,,True
66036,1967,1,14,0.0,,True
66036,1967,1,15,0.0,,True
66036,1967,1,16,0.0,,True
66036,1967,1,17,0.0,,True
66036,1967,1,18,0.0,,True
66036,1967,1,19,0.0,,True
66036,1967,1,20,0.0,,True
66036,1967,1,21,0.0,,True
66036,1967,1,22,0.0,,True
66036,1967,1,23,0.0,,True
66036,1967,1,24,1.5,1.0,True
66036,1967,1,25,5.6,1.0,True
66036,1967,1,26,70.1,1.0,True
66036,1967,1,27,43.2,1.0,True
66036,1967,1,28,4.3,1.0,True
66036,1967,1,29,0.0,,True
66036,1967,1,30,24.4,1.0,True
66036,1967,1,31,0.0,,True
66036,1967,2,1,0.0,,True
66036,1967,2,2,1.8,1.0,True
66036,1967,2,3,0.0,,True
66036,1967,2,4,0.0,,True
66036,1967,2,5,0.0,,True
66036,1967,2,6,0.0,,True
66036,1967,2,7,0.0,,True
66036,1967,2,8,0.0,,True
66036,1967,2,9,0.0,,True
66036,1967,2,10,0.0,,True
66036,1967,2,11,0.0,,True
66036,1967,2,12,0.0,,True
66036,1967,2,13,0.0,,True
66036,1967,2,14,21.3,1.0,True
66036,1967,2,15,7.1,1.0,True
66036,1967,2,16,0.5,1.0,True
66036,1967,2,17,19.1,1.0,True
66036,1967,2,18,0.3,1.0,True
66036,1967,2,19,1.3,1.0,True
66036,1967,2,20,0.0,,True
66036,1967,2,21,1.0,1.0,True
66036,1967,2,22,0.8,1.0,True
66036,1967,2,23,3.0,1.0,True
66036,1967,2,24,0.0,,True
66036,1967,2,25,0.0,,True
66036,1967,2,26,93.2,1.0,True
66036,1967,2,27,5.6,1.0,True
66036,1967,2,28,9.4,1.0,True
66036,1967,3,1,0.0,,True
66036,1967,3,2,0.0,,True
66036,1967,3,3,8.4,1.0,True
66036,1967,3,4,0.0,,True
66036,1967,3,5,0.0,,True
66036,1967,3,6,41.7,1.0,True
66036,1967,3,7,0.5,1.0,True
66036,1967,3,8,1.0,1.0,True
66036,1967,3,9,36.1,1.0,True
66036,1967,3,10,0.0,,True
66036,1967,3,11,2.0,1.0,True
66036,1967,3,12,0.0,,True
66036,1967,3,13,0.0,,True
66036,1967,3,14,2.3,1.0,True
66036,1967,3,15,1.8,1.0,True
66036,1967,3,16,5.6,1.0,True
66036,1967,3,17,0.8,1.0,True
66036,1967,3,18,0.0,,True
66036,1967,3,19,0.0,,True
66036,1967,3,20,1.3,1.0,True
66036,1967,3,21,0.0,,True
66036,1967,3,22,0.0,,True
66036,1967,3,23,0.0,,True
66036,1967,3,24,0.0,,True
66036,1967,3,25,0.0,,True
66036,1967,3,26,0.0,,True
66036,1967,3,27,0.0,,True
66036,1967,3,28,0.0,,True
66036,1967,3,29,0.0,,True
66036,1967,3,30,0.0,,True
66036,1967,3,31,0.3,1.0,True
66036,1967,4,1,11.7,1.0,True
66036,1967,4,2,1.3,1.0,True
66036,1967,4,3,0.0,,True
66036,1967,4,4,0.0,,True
66036,1967,4,5,0.0,,True
66036,1967,4,6,22.9,1.0,True
66036,1967,4,7,1.5,1.0,True
66036,1967,4,8,0.0,,True
66036,1967,4,9,0.0,,True
66036,1967,4,10,2.0,1.0,True
66036,1967,4,11,0.0,,True
66036,1967,4,12,7.1,1.0,True
66036,1967,4,13,0.0,,True
66036,1967,4,14,0.3,1.0,True
66036,1967,4,15,0.0,,True
66036,1967,4,16,0.0,,True
66036,1967,4,17,0.0,,True
66036,1967,4,18,0.0,,True
66036,1967,4,19,0.0,,True
66036,1967,4,20,0.0,,True
66036,1967,4,21,0.0,,True
66036,1967,4,22,0.0,,True
66036,1967,4,23,0.0,,True
66036,1967,4,24,0.0,,True
66036,1967,4,25,0.0,,True
66036,1967,4,26,0.0,,True
66036,1967,4,27,0.0,,True
66036,1967,4,28,0.0,,True
66036,1967,4,29,0.0,,True
66036,1967,4,30,0.0,,True
66036,1967,5,1,0.0,,True
66036,1967,5,2,0.0,,True
66036,1967,5,3,0.0,,True
66036,1967,5,4,0.0,,True
66036,1967,5,5,0.0,,True
66036,1967,5,6,0.0,,True
66036,1967,5,7,0.0,,True
66036,1967,5,8,2.0,1.0,True
66036,1967,5,9,0.0,,True
66036,1967,5,10,0.8,1.0,True
66036,1967,5,11,0.0,,True
66036,1967,5,12,0.0,,True
66036,1967,5,13,0.0,,True
66036,1967,5,14,0.0,,True
66036,1967,5,15,0.0,,True
66036,1967,5,16,0.0,,True
66036,1967,5,17,0.0,,True
66036,1967,5,18,0.0,,True
66036,1967,5,19,0.0,,True
66036,1967,5,20,0.0,,True
66036,1967,5,21,20.1,1.0,True
66036,1967,5,22,0.5,1.0,True
66036,1967,5,23,7.6,1.0,True
66036,1967,5,24,0.0,,True
66036,1967,5,25,0.0,,True
66036,1967,5,26,0.0,,True
66036,1967,5,27,0.0,,True
66036,1967,5,28,0.0,,True
66036,1967,5,29,0.0,,True
66036,1967,5,30,0.0,,True
66036,1967,5,31,0.0,,True
66036,1967,6,1,0.0,,True
66036,1967,6,2,1.0,1.0,True
66036,1967,6,3,0.0,,True
66036,1967,6,4,0.0,,True
66036,1967,6,5,9.7,1.0,True
66036,1967,6,6,31.8,1.0,True
66036,1967,6,7,10.7,1.0,True
66036,1967,6,8,1.5,1.0,True
66036,1967,6,9,9.7,1.0,True
66036,1967,6,10,3.0,1.0,True
66036,1967,6,11,17.3,1.0,True
66036,1967,6,12,8.9,1.0,True
66036,1967,6,13,2.5,1.0,True
66036,1967,6,14,11.4,1.0,True
66036,1967,6,15,0.0,,True
66036,1967,6,16,0.0,,True
66036,1967,6,17,4.3,1.0,True
66036,1967,6,18,1.0,1.0,True
66036,1967,6,19,0.0,,True
66036,1967,6,20,0.0,,True
66036,1967,6,21,8.1,1.0,True
66036,1967,6,22,3.8,1.0,True
66036,1967,6,23,60.7,1.0,True
66036,1967,6,24,7.4,1.0,True
66036,1967,6,25,0.0,,True
66036,1967,6,26,4.6,1.0,True
66036,1967,6,27,0.3,1.0,True
66036,1967,6,28,2.3,1.0,True
66036,1967,6,29,2.8,1.0,True
66036,1967,6,30,11.2,1.0,True
66036,1967,7,1,0.0,,True
66036,1967,7,2,0.0,,True
66036,1967,7,3,0.0,,True
66036,1967,7,4,0.3,1.0,True
66036,1967,7,5,0.0,,True
66036,1967,7,6,0.0,,True
66036,1967,7,7,0.3,1.0,True
66036,1967,7,8,0.0,,True
66036,1967,7,9,3.0,1.0,True
66036,1967,7,10,5.3,1.0,True
66036,1967,7,11,0.0,,True
66036,1967,7,12,0.0,,True
66036,1967,7,13,0.0,,True
66036,1967,7,14,0.0,,True
66036,1967,7,15,0.0,,True
66036,1967,7,16,0.0,,True
66036,1967,7,17,0.0,,True
66036,1967,7,18,0.0,,True
66036,1967,7,19,0.0,,True
66036,1967,7,20,0.0,,True
66036,1967,7,21,0.0,,True
66036,1967,7,22,0.0,,True
66036,1967,7,23,0.0,,True
66036,1967,7,24,0.0,,True
66036,1967,7,25,0.0,,True
66036,1967,7,26,5.3,1.0,True
66036,1967,7,27,2.0,1.0,True
66036,1967,7,28,4.3,1.0,True
66036,1967,7,29,0.3,1.0,True
66036,1967,7,30,0.0,,True
66036,1967,7,31,0.0,,True
66036,1967,8,1,0.0,,True
66036,1967,8,2,0.0,,True
66036,1967,8,3,0.0,,True
66036,1967,8,4,0.0,,True
66036,1967,8,5,2.0,1.0,True
66036,1967,8,6,67.3,1.0,True
66036,1967,8,7,71.6,1.0,True
66036,1967,8,8,0.0,,True
66036,1967,8,9,0.0,,True
66036,1967,8,10,0.0,,True
66036,1967,8,11,0.3,1.0,True
66036,1967,8,12,0.0,,True
66036,1967,8,13,0.0,,True
66036,1967,8,14,0.0,,True
66036,1967,8,15,0.0,,True
66036,1967,8,16,7.1,1.0,True
66036,1967,8,17,46.5,1.0,True
66036,1967,8,18,3.6,1.0,True
66036,1967,8,19,0.0,,True
66036,1967,8,20,0.0,,True
66036,1967,8,21,0.0,,True
66036,1967,8,22,0.0,,True
66036,1967,8,23,10.2,1.0,True
66036,1967,8,24,2.0,1.0,True
66036,1967,8,25,0.0,,True
66036,1967,8,26,0.0,,True
66036,1967,8,27,0.0,,True
66036,1967,8,28,0.0,,True
66036,1967,8,29,0.0,,True
66036,1967,8,30,0.0,,True
66036,1967,8,31,1.3,1.0,True
66036,1967,9,1,0.0,,True
66036,1967,9,2,1.5,1.0,True
66036,1967,9,3,4.8,1.0,True
66036,1967,9,4,0.0,,True
66036,1967,9,5,23.9,1.0,True
66036,1967,9,6,21.1,1.0,True
66036,1967,9,7,4.1,1.0,True
66036,1967,9,8,10.9,1.0,True
66036,1967,9,9,0.0,,True
66036,1967,9,10,0.0,,True
66036,1967,9,11,0.0,,True
66036,1967,9,12,0.0,,True
66036,1967,9,13,0.0,,True
66036,1967,9,14,0.0,,True
66036,1967,9,15,0.0,,True
66036,1967,9,16,2.0,1.0,True
66036,1967,9,17,0.0,,True
66036,1967,9,18,0.0,,True
66036,1967,9,19,0.0,,True
66036,1967,9,20,0.0,,True
66036,1967,9,21,0.0,,True
66036,1967,9,22,0.0,,True
66036,1967,9,23,0.0,,True
66036,1967,9,24,0.0,,True
66036,1967,9,25,0.0,,True
66036,1967,9,26,0.0,,True
66036,1967,9,27,0.0,,True
66036,1967,9,28,0.0,,True
66036,1967,9,29,0.0,,True
66036,1967,9,30,0.0,,True
66036,1967,10,1,3.8,1.0,True
66036,1967,10,2,0.0,,True
66036,1967,10,3,0.0,,True
66036,1967,10,4,0.0,,True
66036,1967,10,5,0.0,,True
66036,1967,10,6,0.0,,True
66036,1967,10,7,0.0,,True
66036,1967,10,8,0.0,,True
66036,1967,10,9,0.0,,True
66036,1967,10,10,0.0,,True
66036,1967,10,11,0.0,,True
66036,1967,10,12,19.1,1.0,True
66036,1967,10,13,3.8,1.0,True
66036,1967,10,14,1.5,1.0,True
66036,1967,10,15,0.0,,True
66036,1967,10,16,0.0,,True
66036,1967,10,17,0.0,,True
66036,1967,10,18,0.0,,True
66036,1967,10,19,4.3,1.0,True
66036,1967,10,20,17.3,1.0,True
66036,1967,10,21,0.5,1.0,True
66036,1967,10,22,0.0,,True
66036,1967,10,23,1.3,1.0,True
66036,1967,10,24,2.5,1.0,True
66036,1967,10,25,0.0,,True
66036,1967,10,26,0.0,,True
66036,1967,10,27,0.0,,True
66036,1967,10,28,0.0,,True
66036,1967,10,29,1.3,1.0,True
66036,1967,10,30,0.0,,True
66036,1967,10,31,0.0,,True
66036,1967,11,1,0.0,,True
66036,1967,11,2,0.0,,True
66036,1967,11,3,0.0,,True
66036,1967,11,4,0.3,1.0,True
66036,1967,11,5,2.0,1.0,True
66036,1967,11,6,0.0,,True
66036,1967,11,7,0.0,,True
66036,1967,11,8,54.1,1.0,True
66036,1967,11,9,0.0,,True
66036,1967,11,10,0.0,,True
66036,1967,11,11,0.0,,True
66036,1967,11,12,0.0,,True
66036,1967,11,13,0.0,,True
66036,1967,11,14,0.0,,True
66036,1967,11,15,17.3,1.0,True
66036,1967,11,16,0.3,1.0,True
66036,1967,11,17,0.0,,True
66036,1967,11,18,0.0,,True
66036,1967,11,19,1.8,1.0,True
66036,1967,11,20,0.0,,True
66036,1967,11,21,0.0,,True
66036,1967,11,22,0.0,,True
66036,1967,11,23,0.0,,True
66036,1967,11,24,0.0,,True
66036,1967,11,25,0.0,,True
66036,1967,11,26,2.8,1.0,True
66036,1967,11,27,0.0,,True
66036,1967,11,28,0.0,,True
66036,1967,11,29,0.0,,True
66036,1967,11,30,0.0,,True
66036,1967,12,1,0.5,1.0,True
66036,1967,12,2,4.6,1.0,True
66036,1967,12,3,2.8,1.0,True
66036,1967,12,4,0.0,,True
66036,1967,12,5,1.0,1.0,True
66036,1967,12,6,0.0,,True
66036,1967,12,7,0.0,,True
66036,1967,12,8,0.0,,True
66036,1967,12,9,0.0,,True
66036,1967,12,10,0.0,,True
66036,1967,12,11,0.0,,True
66036,1967,12,12,0.0,,True
66036,1967,12,13,0.0,,True
66036,1967,12,14,0.0,,True
