year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2012,Date_01FEB2013,Date_01JAN2013,Date_01MAR2013,Date_01NOV2012,Date_01SEP2012,Date_02APR2013,Date_02DEC2012,Date_02FEB2013,Date_02JAN2013,Date_02MAR2013,Date_02NOV2012,Date_03DEC2012,Date_03FEB2013,Date_03JAN2013,Date_03MAR2013,Date_03NOV2012,Date_04APR2013,Date_04DEC2012,Date_04FEB2013,Date_04JAN2013,Date_04MAR2013,Date_04NOV2012,Date_05APR2013,Date_05DEC2012,Date_05FEB2013,Date_05JAN2013,Date_05MAR2013,Date_06APR2013,Date_06DEC2012,Date_06FEB2013,Date_06JAN2013,Date_06MAR2013,Date_07APR2013,Date_07DEC2012,Date_07FEB2013,Date_07JAN2013,Date_07MAR2013,Date_07NOV2012,Date_08APR2013,Date_08DEC2012,Date_08FEB2013,Date_08JAN2013,Date_08MAR2013,Date_08NOV2012,Date_09APR2013,Date_09DEC2012,Date_09FEB2013,Date_09JAN2013,Date_09MAR2013,Date_09NOV2012,Date_10APR2013,Date_10DEC2012,Date_10FEB2013,Date_10JAN2013,Date_10MAR2013,Date_10NOV2012,Date_11APR2013,Date_11DEC2012,Date_11FEB2013,Date_11JAN2013,Date_11MAR2013,Date_11NOV2012,Date_12APR2013,Date_12DEC2012,Date_12FEB2013,Date_12JAN2013,Date_12MAR2013,Date_12NOV2012,Date_12OCT2012,Date_13APR2013,Date_13DEC2012,Date_13FEB2013,Date_13JAN2013,Date_13MAR2013,Date_13NOV2012,Date_13OCT2012,Date_14APR2013,Date_14DEC2012,Date_14FEB2013,Date_14JAN2013,Date_14MAR2013,Date_14NOV2012,Date_14OCT2012,Date_15APR2013,Date_15DEC2012,Date_15FEB2013,Date_15JAN2013,Date_15MAR2013,Date_15OCT2012,Date_16APR2013,Date_16DEC2012,Date_16FEB2013,Date_16JAN2013,Date_16MAR2013,Date_16NOV2012,Date_16OCT2012,Date_17APR2013,Date_17DEC2012,Date_17FEB2013,Date_17JAN2013,Date_17MAR2013,Date_17NOV2012,Date_17OCT2012,Date_18APR2013,Date_18DEC2012,Date_18FEB2013,Date_18JAN2013,Date_18MAR2013,Date_18NOV2012,Date_18OCT2012,Date_19APR2013,Date_19DEC2012,Date_19FEB2013,Date_19JAN2013,Date_19MAR2013,Date_19NOV2012,Date_19OCT2012,Date_20APR2013,Date_20DEC2012,Date_20FEB2013,Date_20JAN2013,Date_20MAR2013,Date_20NOV2012,Date_20OCT2012,Date_21APR2013,Date_21DEC2012,Date_21FEB2013,Date_21JAN2013,Date_21MAR2013,Date_21NOV2012,Date_21OCT2012,Date_22APR2013,Date_22DEC2012,Date_22FEB2013,Date_22JAN2013,Date_22MAR2013,Date_22NOV2012,Date_22OCT2012,Date_23APR2013,Date_23DEC2012,Date_23FEB2013,Date_23JAN2013,Date_23MAR2013,Date_23OCT2012,Date_24APR2013,Date_24DEC2012,Date_24FEB2013,Date_24JAN2013,Date_24MAR2013,Date_24NOV2012,Date_24OCT2012,Date_25APR2013,Date_25DEC2012,Date_25FEB2013,Date_25JAN2013,Date_25MAR2013,Date_25NOV2012,Date_25OCT2012,Date_26APR2013,Date_26DEC2012,Date_26FEB2013,Date_26JAN2013,Date_26MAR2013,Date_26NOV2012,Date_26OCT2012,Date_27APR2013,Date_27DEC2012,Date_27FEB2013,Date_27JAN2013,Date_27MAR2013,Date_27NOV2012,Date_27OCT2012,Date_28APR2013,Date_28DEC2012,Date_28FEB2013,Date_28JAN2013,Date_28MAR2013,Date_28NOV2012,Date_28OCT2012,Date_29DEC2012,Date_29JAN2013,Date_29MAR2013,Date_29NOV2012,Date_29OCT2012,Date_30APR2013,Date_30DEC2012,Date_30JAN2013,Date_30MAR2013,Date_30NOV2012,Date_30OCT2012,Date_31DEC2012,Date_31JAN2013,Date_31MAR2013,Date_31OCT2012
2013,9.60249,9.12237,8.89945,9.91114,10.69992,10.76851,10.01402,9.2081,8.76227,8.69368,7.99064,7.95635,7.45908,7.23616,7.01325,6.97895,6.85892,6.7046,6.68745,6.82463,6.87607,6.77318,6.92751,7.01325,7.21901,7.21901,7.21901,7.33905,7.6134,7.87061,8.31644,8.67654,9.2424,9.63678,10.06547,10.25409,10.66562,11.28293,11.66017,12.08885,12.44894,12.58612,12.58612,12.36321,12.36321,12.27747,12.31176,12.29462,12.24317,12.32891,12.3975,12.24317,12.00311,12.00311,11.98596,11.98596,11.98596,11.98596,11.98596,11.98596,11.98596,12.05455,11.96882,11.96882,11.98596,11.88308,11.71161,11.71161,11.24863,11.07716,11.06001,11.07716,11.18004,11.24863,11.14575,11.1286,11.09431,11.16289,11.18004,11.21434,11.4544,11.71161,11.67731,11.59158,11.19719,10.88854,10.68277,10.37412,10.33982,9.94544,9.72252,9.41387,11.81449,11.36866,11.07716,10.37412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.63678,9.36243,9.2081,9.96258,10.92283,11.04286,10.39127,9.5682,9.05378,9.15666,8.50506,8.38503,8.05923,7.92205,7.68199,7.66484,7.66484,7.73343,7.78488,7.95635,8.33359,8.5565,8.83086,9.46531,9.97973,10.61418,11.21434,11.52299,12.36321,13.25487,14.12938,14.91815,15.72408,16.66718,17.26733,17.62743,18.03896,18.46765,18.53623,18.65627,18.58768,18.36476,18.46765,18.53623,18.39906,18.24473,18.34761,18.79344,18.50194,18.67341,18.39906,18.57053,18.79344,18.98206,18.98206,18.93062,19.03351,18.91348,19.11924,18.96492,19.03351,18.94777,18.75915,18.86203,18.55338,18.50194,18.50194,18.21044,17.54169,17.07871,15.98129,15.60405,15.17536,15.17536,14.98674,14.9353,14.47232,13.9579,13.73499,13.6664,13.54637,13.76928,13.73499,13.76928,13.35775,12.99766,12.77474,12.32891,11.98596,11.48869,11.38581,10.71706,12.96336,12.46609,11.98596,11.30007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,10.45985,9.94544,9.80826,10.73421,11.67731,11.59158,10.90568,10.09976,9.51675,9.44816,8.8823,8.83086,8.23071,8.14497,8.16212,8.14497,8.14497,8.14497,8.14497,8.14497,8.45362,8.77942,9.12237,9.51675,10.27123,10.81995,11.59158,11.90023,12.89477,13.56352,14.55806,15.67263,16.66718,17.52454,18.24473,18.72485,19.18783,19.41075,19.66796,19.80513,20.64535,20.81683,20.86827,21.09118,21.38269,21.82852,22.05143,22.27435,22.42867,22.583,22.5487,22.68588,23.11456,23.54325,23.68043,23.8176,23.78331,23.2003,22.41153,22.20576,22.05143,21.81137,21.29695,21.29695,20.57676,19.59937,19.17068,18.75915,17.97037,17.4731,16.40997,15.94699,15.60405,15.51831,15.29539,15.07248,14.76383,14.57521,14.36944,14.40373,14.23226,14.26656,14.38659,14.38659,14.12938,13.94076,13.51207,13.08339,12.74045,12.14029,11.7459,10.97427,13.15198,12.50038,11.90023,11.11145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,10.27123,9.79111,9.63678,10.64848,11.54013,11.64302,10.8028,9.91114,9.32813,9.10522,8.40218,8.60795,8.17926,7.9392,7.83632,7.83632,8.00779,8.05923,7.88776,8.09353,8.40218,8.74512,9.15666,9.70537,10.1512,10.68277,11.35151,11.62587,12.53468,12.98051,14.06079,14.98674,15.53546,16.16991,16.75292,17.16445,17.67887,17.93608,18.07326,18.26188,18.0904,17.88464,17.90178,17.95323,17.91893,17.93608,17.98752,18.22758,18.15899,18.17614,18.05611,17.90178,18.17614,18.48479,18.48479,18.51909,18.60482,18.33047,18.19329,17.91893,17.88464,17.7989,17.45595,17.49025,17.1473,17.13016,16.92439,16.66718,16.03273,15.70693,14.57521,13.9922,13.6664,13.63211,13.46063,13.35775,13.11769,12.84333,12.92907,12.79189,12.63756,12.689,12.77474,12.82618,12.48324,12.15744,11.96882,11.71161,11.26578,10.81995,10.5113,10.09976,12.14029,11.7459,11.38581,10.69992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.8254,9.41387,9.36243,10.09976,11.04286,11.1286,10.5113,9.49961,8.89945,9.25954,8.45362,8.53936,8.04209,7.75058,7.71629,7.49337,7.66484,7.75058,7.78488,7.88776,8.33359,8.62509,8.96804,9.41387,9.96258,10.45985,11.18004,11.62587,12.29462,13.3406,14.18082,14.76383,15.68978,16.66718,17.1473,17.59313,18.02182,18.21044,18.26188,18.4505,18.65627,18.69056,18.99921,19.22213,19.30786,19.30786,19.56507,19.73655,19.85658,20.0109,19.99376,19.95946,20.26811,20.62821,20.69679,20.79968,20.79968,20.71394,20.59391,20.85112,20.90256,20.81683,20.73109,20.43959,20.371,20.28526,20.18238,19.89087,19.08495,18.86203,18.65627,18.75915,18.43335,18.31332,17.91893,17.91893,17.71316,17.42166,16.89009,16.83865,16.54715,16.63288,17.01012,16.90724,16.08417,15.41543,14.98674,14.67809,14.14652,13.56352,13.25487,12.43179,14.62665,13.87217,13.25487,12.19173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.23148,10.73421,10.45985,11.30007,12.12314,12.08885,11.21434,10.59703,9.87685,9.72252,9.27669,9.13951,8.76227,8.5908,8.47077,8.36788,8.64224,8.50506,8.57365,8.48791,8.62509,8.8823,9.37957,9.91114,10.57989,11.00857,11.7459,12.32891,12.98051,13.88932,15.07248,16.18705,17.1816,18.0904,18.91348,19.51363,20.13093,20.59391,20.86827,20.97115,21.12548,21.09118,21.33124,21.70849,21.57131,21.55416,21.55416,21.81137,21.98284,22.12002,21.89711,21.89711,22.13717,22.20576,22.36008,22.46297,22.39438,22.37723,22.34294,22.39438,22.24005,21.98284,21.94855,21.82852,21.62275,21.26266,21.14262,20.93686,20.25096,19.66796,18.48479,18.21044,17.91893,17.64457,17.37022,17.1816,16.99298,16.63288,16.28994,15.98129,15.82696,16.13561,16.2385,16.30709,15.75837,15.41543,15.27825,14.95245,14.72953,14.19797,14.11223,13.49493,15.65549,15.03818,14.40373,13.28916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.3975,11.76305,11.36866,12.00311,12.94621,12.91192,12.106,11.1286,10.32268,10.32268,9.75682,9.79111,9.27669,9.17381,9.01948,8.96804,8.93374,8.71083,8.77942,8.89945,8.89945,9.01948,9.15666,9.31099,9.49961,9.8254,9.84255,9.94544,10.11691,10.76851,11.66017,12.55183,13.25487,14.11223,14.86671,15.31254,16.04988,16.39282,16.34138,16.77006,16.75292,16.65003,16.77006,16.8215,16.92439,16.78721,16.77006,16.80436,16.63288,16.53,16.32423,16.15276,16.15276,16.18705,16.30709,16.30709,16.37567,16.30709,16.40997,16.54715,16.51285,16.63288,16.66718,16.90724,16.56429,16.40997,16.27279,16.04988,15.5869,15.02104,14.62665,14.6095,14.52377,14.318,14.318,14.30085,14.09508,13.64925,13.22057,13.22057,13.22057,13.30631,13.49493,13.32345,13.0491,12.87762,12.65471,12.63756,12.62042,12.24317,12.31176,11.93452,14.21511,13.68355,13.13483,12.44894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.60872,11.00857,10.56274,11.57443,12.32891,12.34606,11.40296,10.45985,10.01402,10.06547,9.51675,9.25954,8.74512,8.64224,8.50506,8.5908,8.31644,8.11067,8.11067,8.11067,8.14497,8.265,8.29929,8.38503,8.38503,8.62509,8.43647,8.31644,8.47077,8.77942,9.2424,9.84255,10.13406,10.21979,10.52844,10.90568,11.26578,12.00311,12.51753,12.80904,13.06624,13.52922,13.59781,13.61496,13.39204,13.40919,13.35775,13.39204,13.42634,13.39204,13.15198,13.20342,13.06624,13.03195,13.06624,12.84333,12.82618,12.67186,12.689,12.51753,12.3975,12.36321,12.43179,12.34606,12.14029,11.98596,12.02026,12.14029,11.7802,11.36866,11.48869,11.52299,11.4201,11.52299,11.66017,11.38581,11.19719,11.07716,10.99142,10.97427,10.92283,11.07716,11.23148,11.23148,11.1286,10.95713,10.78565,10.63133,10.37412,9.91114,10.11691,9.75682,11.86593,11.55728,11.30007,10.5113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.60249,9.39672,9.29384,10.08261,10.93998,10.8371,10.16835,9.29384,8.84801,8.89945,8.21356,8.31644,7.9392,7.59626,7.42478,7.42478,7.63055,7.52767,7.52767,7.52767,7.52767,7.81917,7.81917,7.88776,8.17926,8.36788,8.36788,8.36788,8.43647,8.96804,9.55105,10.09976,10.66562,11.24863,11.47155,11.79734,12.08885,12.20888,12.79189,13.44349,13.92361,13.97505,14.19797,14.24941,14.2837,14.19797,14.23226,14.11223,14.00935,13.87217,13.63211,13.78643,13.88932,13.71784,13.61496,13.3749,13.3406,13.22057,13.0148,13.11769,12.91192,12.89477,12.98051,13.06624,13.18628,12.92907,12.92907,12.92907,12.92907,12.94621,12.51753,12.48324,12.43179,12.48324,12.51753,12.48324,12.44894,12.12314,11.88308,11.88308,11.76305,11.71161,11.55728,11.4544,11.19719,11.06001,10.69992,10.39127,10.39127,9.89399,9.75682,9.37957,11.83164,11.64302,11.26578,10.42556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.72252,9.27669,9.03663,9.94544,11.00857,11.14575,10.39127,9.72252,9.12237,9.22525,8.57365,8.5565,8.16212,8.00779,7.85346,7.69914,7.83632,7.95635,8.02494,8.09353,8.40218,8.67654,9.17381,9.68823,10.35697,11.19719,11.72876,11.96882,12.89477,13.56352,14.12938,15.14107,15.98129,16.8558,17.52454,17.93608,18.27902,18.70771,18.82774,18.99921,19.47934,19.65081,19.54793,19.66796,19.87372,19.75369,19.90802,19.51363,19.32501,18.82774,18.10755,18.03896,17.93608,17.91893,17.86749,17.88464,17.8332,17.8332,17.76461,18.19329,18.4162,18.39906,18.1247,18.22758,17.66172,17.35307,17.11301,16.89009,16.22135,15.72408,14.67809,14.43803,14.24941,14.11223,13.9579,14.04364,13.76928,13.54637,13.3406,13.16913,13.03195,13.32345,13.49493,13.49493,13.03195,12.48324,12.19173,11.90023,11.72876,11.28293,11.04286,10.63133,12.87762,12.36321,12.20888,11.35151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,10.44271,9.8254,9.60249,10.49415,11.33437,11.36866,10.71706,9.89399,9.36243,9.39672,8.69368,8.72798,8.17926,7.95635,7.88776,7.71629,7.80202,7.90491,7.75058,7.99064,8.12782,8.50506,9.05378,9.67108,10.06547,10.71706,11.62587,12.34606,12.79189,13.64925,14.33515,15.08963,15.96414,16.71862,17.30163,17.37022,17.95323,18.03896,18.02182,18.29617,18.36476,18.51909,18.55338,18.55338,18.39906,18.48479,18.51909,18.67341,18.62197,18.79344,18.50194,18.29617,18.75915,18.87918,18.84489,18.93062,18.89633,18.86203,18.96492,18.84489,18.7763,18.75915,18.46765,18.65627,18.43335,18.02182,18.10755,17.81605,17.35307,16.90724,15.70693,15.53546,15.17536,14.88386,14.67809,14.30085,14.09508,13.9579,13.9579,13.9579,14.04364,14.26656,14.21511,14.04364,13.78643,13.32345,13.11769,12.70615,12.41465,11.7459,11.48869,11.02572,13.27201,12.82618,12.36321,11.55728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,10.66562,10.1855,9.99688,10.81995,11.81449,11.7802,11.00857,10.09976,9.58534,9.68823,9.12237,8.98519,8.53936,8.35074,8.12782,8.07638,8.12782,8.19641,8.265,8.35074,8.74512,9.05378,9.39672,9.87685,10.477,11.28293,12.106,12.65471,13.56352,14.47232,15.32969,16.2042,17.04442,17.86749,18.43335,18.84489,19.37645,19.66796,19.56507,20.13093,20.3367,20.52532,20.38814,20.42244,20.59391,20.50817,20.64535,20.86827,20.86827,20.81683,20.73109,20.86827,21.00545,21.12548,21.19407,21.21121,21.26266,21.3141,21.51987,21.62275,21.70849,21.50272,21.69134,21.9314,21.87996,21.81137,21.58845,21.36554,20.90256,20.45673,20.19952,20.13093,19.7194,19.58222,19.41075,19.01636,18.742,18.39906,17.61028,17.13016,17.04442,17.16445,17.07871,16.78721,15.89555,15.07248,14.47232,14.04364,14.09508,13.54637,14.59235,13.83787,14.24941,13.16913,13.0148,12.08885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013,11.81449,11.14575,10.63133,10.13406,11.43725,11.09431,10.42556,9.8597,9.58534,9.27669,9.05378,8.77942,8.57365,8.43647,8.12782,8.09353,8.52221,8.33359,8.62509,8.72798,9.05378,9.34528,9.61964,10.20265,10.93998,11.67731,12.67186,13.58066,13.7007,14.40373,15.24395,15.89555,16.95868,17.62743,17.88464,18.19329,19.18783,18.98206,18.99921,19.13639,19.15354,19.0678,18.86203,18.75915,18.69056,18.75915,18.62197,18.46765,18.46765,18.48479,18.26188,18.00467,17.88464,17.66172,17.5074,17.30163,17.02727,16.89009,16.65003,16.42712,16.49571,16.51285,16.2042,16.16991,15.99843,15.96414,15.70693,15.72408,15.14107,14.98674,14.33515,14.02649,13.80358,13.63211,13.39204,12.98051,12.75759,12.53468,12.34606,12.26032,12.29462,12.29462,12.05455,12.02026,11.48869,11.21434,10.95713,10.63133,10.42556,10.09976,9.99688,9.55105,11.81449,11.35151,11.09431,10.28838,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
