year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2022,Date_01FEB2023,Date_01JAN2023,Date_01JUL2022,Date_01JUN2022,Date_01MAR2023,Date_01MAY2022,Date_01NOV2022,Date_02AUG2022,Date_02DEC2022,Date_02FEB2023,Date_02JAN2023,Date_02JUL2022,Date_02JUN2022,Date_02MAR2023,Date_02MAY2022,Date_02NOV2022,Date_03AUG2022,Date_03DEC2022,Date_03FEB2023,Date_03JAN2023,Date_03JUL2022,Date_03JUN2022,Date_03MAR2023,Date_03MAY2022,Date_03NOV2022,Date_04AUG2022,Date_04DEC2022,Date_04FEB2023,Date_04JAN2023,Date_04JUL2022,Date_04MAR2023,Date_04MAY2022,Date_04NOV2022,Date_05AUG2022,Date_05DEC2022,Date_05FEB2023,Date_05JAN2023,Date_05JUL2022,Date_05MAR2023,Date_05MAY2022,Date_05NOV2022,Date_06AUG2022,Date_06DEC2022,Date_06FEB2023,Date_06JAN2023,Date_06JUL2022,Date_06MAR2023,Date_06MAY2022,Date_06NOV2022,Date_07AUG2022,Date_07DEC2022,Date_07FEB2023,Date_07JAN2023,Date_07JUL2022,Date_07MAR2023,Date_07MAY2022,Date_07NOV2022,Date_08AUG2022,Date_08DEC2022,Date_08FEB2023,Date_08JAN2023,Date_08JUL2022,Date_08MAR2023,Date_08MAY2022,Date_08NOV2022,Date_09AUG2022,Date_09DEC2022,Date_09FEB2023,Date_09JAN2023,Date_09JUL2022,Date_09MAR2023,Date_09MAY2022,Date_09NOV2022,Date_10AUG2022,Date_10DEC2022,Date_10FEB2023,Date_10JAN2023,Date_10JUL2022,Date_10MAR2023,Date_10MAY2022,Date_10NOV2022,Date_11AUG2022,Date_11DEC2022,Date_11FEB2023,Date_11JAN2023,Date_11JUL2022,Date_11MAR2023,Date_11MAY2022,Date_11NOV2022,Date_12AUG2022,Date_12DEC2022,Date_12FEB2023,Date_12JAN2023,Date_12JUL2022,Date_12JUN2022,Date_12MAR2023,Date_12MAY2022,Date_12NOV2022,Date_13AUG2022,Date_13DEC2022,Date_13FEB2023,Date_13JAN2023,Date_13JUL2022,Date_13JUN2022,Date_13MAR2023,Date_13MAY2022,Date_13NOV2022,Date_14AUG2022,Date_14DEC2022,Date_14FEB2023,Date_14JAN2023,Date_14JUL2022,Date_14JUN2022,Date_14MAR2023,Date_14MAY2022,Date_14NOV2022,Date_15AUG2022,Date_15DEC2022,Date_15FEB2023,Date_15JAN2023,Date_15JUL2022,Date_15JUN2022,Date_15MAR2023,Date_15MAY2022,Date_15NOV2022,Date_16AUG2022,Date_16DEC2022,Date_16FEB2023,Date_16JAN2023,Date_16JUL2022,Date_16JUN2022,Date_16MAR2023,Date_16MAY2022,Date_16NOV2022,Date_17AUG2022,Date_17DEC2022,Date_17FEB2023,Date_17JAN2023,Date_17JUL2022,Date_17JUN2022,Date_17MAR2023,Date_17MAY2022,Date_17NOV2022,Date_18AUG2022,Date_18DEC2022,Date_18FEB2023,Date_18JAN2023,Date_18JUL2022,Date_18JUN2022,Date_18MAR2023,Date_18MAY2022,Date_18NOV2022,Date_19AUG2022,Date_19DEC2022,Date_19FEB2023,Date_19JAN2023,Date_19JUL2022,Date_19JUN2022,Date_19MAR2023,Date_19MAY2022,Date_19NOV2022,Date_20AUG2022,Date_20DEC2022,Date_20FEB2023,Date_20JAN2023,Date_20JUL2022,Date_20JUN2022,Date_20MAR2023,Date_20MAY2022,Date_20NOV2022,Date_21AUG2022,Date_21DEC2022,Date_21FEB2023,Date_21JAN2023,Date_21JUL2022,Date_21JUN2022,Date_21MAR2023,Date_21MAY2022,Date_21NOV2022,Date_22AUG2022,Date_22DEC2022,Date_22FEB2023,Date_22JAN2023,Date_22JUL2022,Date_22JUN2022,Date_22MAR2023,Date_22MAY2022,Date_22NOV2022,Date_23AUG2022,Date_23DEC2022,Date_23FEB2023,Date_23JAN2023,Date_23JUL2022,Date_23JUN2022,Date_23MAR2023,Date_23MAY2022,Date_23NOV2022,Date_24AUG2022,Date_24DEC2022,Date_24FEB2023,Date_24JAN2023,Date_24JUL2022,Date_24JUN2022,Date_24MAR2023,Date_24MAY2022,Date_24NOV2022,Date_25AUG2022,Date_25DEC2022,Date_25FEB2023,Date_25JAN2023,Date_25JUL2022,Date_25JUN2022,Date_25MAR2023,Date_25MAY2022,Date_25NOV2022,Date_26AUG2022,Date_26DEC2022,Date_26FEB2023,Date_26JAN2023,Date_26JUL2022,Date_26JUN2022,Date_26MAR2023,Date_26MAY2022,Date_26NOV2022,Date_27DEC2022,Date_27FEB2023,Date_27JAN2023,Date_27JUL2022,Date_27JUN2022,Date_27MAR2023,Date_27MAY2022,Date_27NOV2022,Date_28AUG2022,Date_28DEC2022,Date_28FEB2023,Date_28JAN2023,Date_28JUL2022,Date_28JUN2022,Date_28MAR2023,Date_28MAY2022,Date_28NOV2022,Date_29AUG2022,Date_29DEC2022,Date_29JAN2023,Date_29JUL2022,Date_29JUN2022,Date_29MAR2023,Date_29MAY2022,Date_29NOV2022,Date_30AUG2022,Date_30DEC2022,Date_30JAN2023,Date_30JUL2022,Date_30JUN2022,Date_30MAR2023,Date_30MAY2022,Date_30NOV2022,Date_31AUG2022,Date_31DEC2022,Date_31JAN2023,Date_31JUL2022,Date_31MAY2022
2023,8.89118,8.73585,8.60832,8.73935,9.12193,9.02067,8.49349,8.08921,7.88509,7.81112,7.44092,7.47307,7.1822,7.07239,6.88522,6.72735,6.75876,6.88661,6.94141,7.08475,7.38362,7.59998,7.61616,7.9487,8.31364,8.8864,9.51076,9.79919,9.94905,10.11724,10.08553,10.09392,10.08173,10.19384,10.12973,10.23985,10.44307,10.83543,11.19286,10.00553,10.95766,9.75144,11.76194,11.35422,12.18901,12.62416,11.12257,10.8386,10.67624,10.29739,9.21989,8.71707,9.74869,9.88177,9.94588,11.9406,9.9129,10.91888,9.73004,9.4277,9.28674,9.52848,10.92007,12.00728,10.53757,11.10291,9.85417,10.9561,10.92212,11.34331,11.17137,11.51152,11.47276,11.19646,11.36206,11.42116,11.46215,11.28984,11.30663,11.30708,11.28125,11.1331,10.94183,10.74651,10.49336,10.14337,9.86005,9.59705,9.45,9.32483,9.4543,9.23603,9.68295,9.92127,9.7357,9.29537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,8.96552,8.70353,8.64139,8.64408,9.06934,9.09058,8.57902,8.18041,7.8086,7.83845,7.43874,7.39487,7.13773,7.05795,6.81455,6.84522,6.85711,6.80949,6.89237,7.00647,7.36841,7.63371,7.67161,8.04838,8.60416,9.12328,9.70739,9.84507,9.7258,10.14056,9.99934,9.87867,9.94106,9.80495,9.49749,9.21562,9.19974,8.91689,8.55522,8.53456,8.48826,8.52706,8.10217,8.93812,9.29312,10.11154,9.85478,10.98776,10.08838,10.71072,9.64574,9.58585,10.59367,11.60576,12.05796,11.84593,11.49719,11.13536,10.5878,10.10563,10.26564,10.83274,10.87537,10.47807,8.07936,8.42954,8.75168,10.28903,10.09713,9.31573,9.76775,10.36879,10.55748,11.2075,11.26848,11.36027,11.45709,11.49252,11.41626,11.71794,11.59712,11.55556,11.32021,11.11315,10.89191,10.64364,10.35197,10.06165,9.90225,9.70924,9.87254,9.57584,9.9604,10.20949,9.98746,9.65011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,9.22777,9.05062,8.94071,8.92273,9.29567,9.30876,8.7926,8.34895,8.09856,8.10663,7.79296,7.68464,7.40208,7.28307,6.93475,6.88325,6.95118,7.0335,7.06168,7.15198,7.40964,7.72362,7.88904,8.18351,8.71478,9.15823,9.85405,10.11997,10.16485,10.48504,10.61001,10.57964,10.31072,10.1048,9.94591,9.71504,9.67259,9.41483,9.03625,8.85876,8.61976,8.31416,8.15814,8.0174,8.03824,8.06695,7.81816,7.73898,7.86383,7.70174,7.39044,7.30293,7.35837,7.32914,7.33719,7.37176,7.43174,8.52021,7.32303,7.44484,7.5128,7.72348,7.79576,8.07741,8.25876,8.47627,8.67204,9.17179,9.40698,9.66536,10.0263,10.44457,10.8817,11.13628,11.34485,11.60358,11.54134,11.54455,11.61689,11.6046,11.76441,11.8055,11.56533,11.27468,10.70695,10.48581,10.13292,9.85433,9.68121,9.63315,9.68854,9.46861,9.86176,10.16247,9.91773,9.38456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,9.1022,8.96539,8.77653,8.87792,9.29662,9.19091,8.7123,8.31828,8.10084,8.10542,7.72445,7.66864,7.43321,7.27319,6.96521,6.93371,6.89378,6.97218,7.00011,7.08996,7.35681,7.59421,7.78246,8.13616,8.59527,9.17971,9.83573,10.06244,10.21357,10.41267,10.25634,10.20121,9.99169,9.91854,9.68679,9.53565,9.47259,9.29145,9.05959,8.89517,8.62689,8.37246,8.31278,8.06067,8.04454,7.89328,7.77732,7.65981,7.52967,7.48148,7.2504,8.1403,8.77721,7.93854,7.37074,7.20034,7.07425,7.15306,7.03621,7.18544,7.33241,7.38686,7.49898,7.7763,8.08196,8.38171,8.60236,8.83471,8.9918,9.39282,9.41953,9.84908,9.94915,10.14228,10.3918,10.50941,10.61253,10.46196,10.47072,10.53871,10.83449,10.81052,10.5246,10.2938,10.07839,9.8918,9.65204,9.56472,9.49602,9.47964,9.58879,9.42775,9.75695,9.92605,9.68707,9.3649,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,9.11516,8.847,8.78677,8.94454,9.21674,9.15226,8.87253,8.34042,7.96829,7.96461,7.68573,7.62222,7.24106,7.08334,6.84796,6.78089,6.69562,6.66087,6.6598,6.73209,6.86358,7.01546,7.00329,7.05693,7.37319,7.49757,7.80457,8.03272,7.75125,7.88805,8.11824,7.7668,8.36667,7.97296,8.31654,8.17725,8.18514,7.96672,8.01287,7.68039,7.86366,7.74803,7.60912,7.77917,8.47829,7.94518,6.81657,6.79089,7.03768,7.15941,8.53515,6.18651,6.18325,6.31207,6.56708,6.23834,7.57171,6.30985,6.78075,6.33928,6.5928,6.75168,7.33657,7.41155,7.71193,7.7058,7.81601,8.52922,9.31293,8.59088,8.51353,8.87045,9.6376,9.94698,9.93534,10.08118,10.16422,10.26094,10.2259,10.2997,10.10754,9.84052,9.7517,9.56444,9.33895,9.06085,8.97168,8.89096,8.9206,8.75992,8.98553,8.9416,9.54288,9.84299,9.69439,9.28594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,8.93899,8.81738,8.71094,8.73792,9.18424,9.03993,8.63141,8.09063,7.82107,7.82008,7.45521,7.41752,7.18763,7.08479,6.77984,6.67473,6.71925,6.6508,6.5555,6.57148,6.74375,6.67665,6.67117,6.83005,6.89893,7.12119,7.21595,7.23545,7.19281,7.46399,7.33404,7.3216,7.21424,7.35185,7.31465,7.35977,7.51984,7.3946,7.25234,7.24215,7.17374,7.02471,6.77587,6.63454,6.64837,6.6541,6.43226,6.35116,6.28732,6.2977,6.29862,6.32824,6.26387,6.44334,6.1457,6.20559,6.19691,6.22235,6.33255,6.50748,6.58137,6.79758,7.0254,7.36342,7.57231,7.87962,8.1588,8.44037,8.73858,9.05137,9.12162,9.54482,9.88182,10.12058,10.25557,10.51803,10.59874,10.4488,10.46147,10.33588,10.31451,10.33811,10.17964,9.97766,9.71979,9.47286,9.28004,9.02202,8.95304,8.78579,9.00011,8.92608,9.42797,9.62927,9.50043,9.09782,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,8.8437,8.63778,8.44218,8.56529,8.97503,8.85279,8.42714,8.08158,7.81166,7.73866,7.47646,7.39104,7.07724,6.98571,6.76368,6.67723,6.64273,6.68842,6.79515,6.95437,7.1904,7.38591,7.47114,7.85634,8.42532,8.95636,9.44022,9.87332,9.82481,10.15583,10.26556,10.04067,10.01889,10.15347,10.07337,9.83772,9.708,9.50198,9.31232,8.95967,10.30811,10.17,9.6099,9.53436,9.67286,9.85903,9.35166,9.00457,9.80936,8.83705,8.10949,8.14036,8.16794,7.82026,7.84236,7.7923,7.76274,7.92702,7.97574,8.00341,8.06355,8.09079,8.17625,9.19145,8.89872,8.91764,9.26466,9.4995,10.50483,10.28594,10.52093,10.33024,10.56151,10.91094,11.13862,11.2007,11.17894,11.17862,11.10019,11.06957,11.15812,11.02873,10.8434,10.70917,10.48569,10.05541,9.81483,9.61361,9.64948,9.61299,9.62607,9.44334,9.83861,9.95078,9.83593,9.43938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,9.18351,9.03323,8.87446,9.02799,9.35665,9.25111,8.82918,8.42826,8.03503,8.03991,7.61385,7.61564,7.25912,7.16233,6.94393,6.90546,6.89969,6.85968,6.9419,7.22174,7.56434,7.69255,7.72923,8.04793,8.77033,9.29277,9.83419,10.01675,10.0066,10.1658,10.08517,10.04912,9.97835,9.83641,9.50615,9.39542,9.20309,8.90843,8.70776,8.36323,8.21861,8.03625,7.87807,7.67847,7.55364,7.60441,7.60309,7.47596,7.47172,7.4682,7.43869,7.28645,7.25148,7.288,7.17521,7.26897,7.26625,7.32665,7.52899,7.71558,7.56264,7.86443,8.07004,8.32311,8.50939,8.8738,9.23329,9.67871,9.6256,9.9054,10.11672,10.48052,10.75711,11.07618,11.22279,11.21932,11.17106,11.17499,11.1589,11.17,11.15829,11.08993,11.03267,10.77651,10.48964,10.12819,9.94824,9.5814,9.45255,9.34868,9.44127,9.38015,9.83253,10.0794,9.84503,9.41025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,9.21142,8.95125,8.74271,8.85151,9.24999,9.08687,8.69002,8.29045,7.95137,7.94169,7.52305,7.52835,7.19451,7.11037,6.8252,6.86721,6.80032,6.88737,6.89244,7.15101,7.34513,7.65493,7.85719,8.20412,8.71459,9.37787,9.96396,10.34038,10.27154,10.21551,10.14241,10.19177,10.08549,10.01257,9.74773,9.44201,9.53589,9.25798,8.93936,8.9072,8.89072,8.82173,8.73177,8.41142,8.43321,8.39201,8.42706,8.26901,8.21262,8.31976,8.31163,8.36615,8.36284,8.67875,8.84881,8.81278,8.73997,8.91526,9.12809,9.37064,10.08696,10.15337,9.83483,10.46971,10.28535,10.38146,10.785,10.87896,10.99611,11.84756,11.70578,11.75556,11.659,11.74943,11.97895,11.89977,11.87489,11.77198,11.64313,11.69896,11.76118,11.68948,11.52,11.44181,11.12992,10.69966,10.37645,10.09829,9.93693,9.76917,9.83409,9.59731,10.00726,10.21048,9.92904,9.41779,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,9.05088,8.90733,8.76015,8.83327,9.31204,9.04807,8.66059,8.21655,7.91422,7.81407,7.42244,7.38146,7.15795,7.15883,6.80491,6.78324,6.85273,6.86401,6.91674,6.99797,7.36655,7.63645,7.71322,7.97008,8.54783,9.24264,9.81094,9.95219,9.93968,10.07766,10.13974,10.29671,10.30884,10.32648,10.10842,9.99005,9.94847,9.96039,9.70779,9.64592,9.56682,9.56467,9.79304,9.47034,9.45709,9.52005,9.02957,8.85199,8.76882,8.81159,8.77813,8.73932,8.73457,8.84453,8.81425,8.85527,8.86853,8.90436,8.86037,8.8782,8.99706,9.1186,9.21147,9.41359,9.63321,9.93075,10.20493,10.35549,10.81375,11.41247,11.53878,11.84943,11.92518,12.00051,12.23061,12.15197,12.09819,11.99356,11.93401,11.81736,11.84882,11.73017,11.66873,11.29249,10.88173,10.4436,10.13248,9.88602,9.75614,9.69027,9.64321,9.55933,9.93926,10.14372,9.84898,9.38229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
