Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index
61381,2018,11,20,0.0,1.0,1419
61381,2018,11,21,2.0,1.0,1420
61381,2018,11,22,0.0,1.0,1421
61381,2018,11,23,0.0,1.0,1422
61381,2018,11,24,0.0,1.0,1423
61381,2018,11,25,0.0,1.0,1424
61381,2018,11,26,0.0,1.0,1425
61381,2018,11,27,0.0,1.0,1426
61381,2018,11,28,37.0,1.0,1427
61381,2018,11,29,88.0,1.0,1428
61381,2018,11,30,2.0,1.0,1429
61381,2018,12,1,0.0,1.0,1430
61381,2018,12,2,0.0,1.0,1431
61381,2018,12,3,0.0,1.0,1432
61381,2018,12,4,0.0,1.0,1433
61381,2018,12,5,1.0,1.0,1434
61381,2018,12,6,0.0,1.0,1435
61381,2018,12,7,0.0,1.0,1436
61381,2018,12,8,0.0,1.0,1437
61381,2018,12,9,0.0,1.0,1438
61381,2018,12,10,0.0,1.0,1439
61381,2018,12,11,1.0,1.0,1440
61381,2018,12,12,1.0,1.0,1441
61381,2018,12,13,0.0,1.0,1442
61381,2018,12,14,0.0,1.0,1443
61381,2018,12,15,2.0,1.0,1444
61381,2018,12,16,3.0,1.0,1445
61381,2018,12,17,0.0,1.0,1446
61381,2018,12,18,0.0,1.0,1447
61381,2018,12,19,1.0,1.0,1448
61381,2018,12,20,23.0,1.0,1449
61381,2018,12,21,18.0,1.0,1450
61381,2018,12,22,2.0,1.0,1451
61381,2018,12,23,6.0,1.0,1452
61381,2018,12,24,0.0,1.0,1453
61381,2018,12,25,0.0,1.0,1454
61381,2018,12,26,0.0,1.0,1455
61381,2018,12,27,0.0,1.0,1456
61381,2018,12,28,0.0,1.0,1457
61381,2018,12,29,0.0,1.0,1458
61381,2018,12,30,0.0,1.0,1459
61381,2018,12,31,0.0,1.0,1460
61381,2019,1,1,1.0,1.0,1461
61381,2019,1,2,0.0,1.0,1462
61381,2019,1,3,0.0,1.0,1463
61381,2019,1,4,0.0,1.0,1464
61381,2019,1,5,0.0,1.0,1465
61381,2019,1,6,31.0,1.0,1466
61381,2019,1,7,11.0,1.0,1467
61381,2019,1,8,5.0,1.0,1468
61381,2019,1,9,0.0,1.0,1469
61381,2019,1,10,0.0,1.0,1470
61381,2019,1,11,0.0,1.0,1471
61381,2019,1,12,5.0,1.0,1472
61381,2019,1,13,0.0,1.0,1473
61381,2019,1,14,0.0,1.0,1474
61381,2019,1,15,0.0,1.0,1475
61381,2019,1,16,0.0,1.0,1476
61381,2019,1,17,0.0,1.0,1477
61381,2019,1,18,0.0,1.0,1478
61381,2019,1,19,0.0,1.0,1479
61381,2019,1,20,7.0,1.0,1480
61381,2019,1,21,12.0,1.0,1481
61381,2019,1,22,0.0,1.0,1482
61381,2019,1,23,0.0,1.0,1483
61381,2019,1,24,1.0,1.0,1484
61381,2019,1,25,0.0,1.0,1485
61381,2019,1,26,0.0,1.0,1486
61381,2019,1,27,0.0,1.0,1487
61381,2019,1,28,23.0,1.0,1488
61381,2019,1,29,0.0,1.0,1489
61381,2019,1,30,0.0,1.0,1490
61381,2019,1,31,0.0,1.0,1491
61381,2019,2,1,4.0,1.0,1492
61381,2019,2,2,28.0,1.0,1493
61381,2019,2,3,1.0,1.0,1494
61381,2019,2,4,0.0,1.0,1495
61381,2019,2,5,0.0,1.0,1496
61381,2019,2,6,0.0,1.0,1497
61381,2019,2,7,0.0,1.0,1498
61381,2019,2,8,0.0,1.0,1499
61381,2019,2,9,29.0,1.0,1500
61381,2019,2,10,0.0,1.0,1501
61381,2019,2,11,0.0,1.0,1502
61381,2019,2,12,0.0,1.0,1503
61381,2019,2,13,0.0,1.0,1504
61381,2019,2,14,0.0,1.0,1505
61381,2019,2,15,0.0,1.0,1506
61381,2019,2,16,0.0,1.0,1507
61381,2019,2,17,0.0,1.0,1508
61381,2019,2,18,0.0,1.0,1509
61381,2019,2,19,0.0,1.0,1510
61381,2019,2,20,10.0,1.0,1511
61381,2019,2,21,29.0,1.0,1512
61381,2019,2,22,14.0,1.0,1513
61381,2019,2,23,10.0,1.0,1514
61381,2019,2,24,7.0,1.0,1515
61381,2019,2,25,2.0,1.0,1516
61381,2019,2,26,0.0,1.0,1517
61381,2019,2,27,0.0,1.0,1518
61381,2019,2,28,0.0,1.0,1519
61381,2019,3,1,0.0,1.0,1520
61381,2019,3,2,0.0,1.0,1521
61381,2019,3,3,1.0,1.0,1522
61381,2019,3,4,0.0,1.0,1523
61381,2019,3,5,0.0,1.0,1524
61381,2019,3,6,0.0,1.0,1525
61381,2019,3,7,5.0,1.0,1526
61381,2019,3,8,0.0,1.0,1527
61381,2019,3,9,1.0,1.0,1528
61381,2019,3,10,1.0,1.0,1529
61381,2019,3,11,0.0,1.0,1530
61381,2019,3,12,0.0,1.0,1531
61381,2019,3,13,5.0,1.0,1532
61381,2019,3,14,3.0,1.0,1533
61381,2019,3,15,20.0,1.0,1534
61381,2019,3,16,12.0,1.0,1535
61381,2019,3,17,82.0,1.0,1536
61381,2019,3,18,26.0,1.0,1537
61381,2019,3,19,6.0,1.0,1538
61381,2019,3,20,4.0,1.0,1539
61381,2019,3,21,0.0,1.0,1540
61381,2019,3,22,5.0,1.0,1541
61381,2019,3,23,1.0,1.0,1542
61381,2019,3,24,4.0,1.0,1543
61381,2019,3,25,4.0,1.0,1544
61381,2019,3,26,4.0,1.0,1545
61381,2019,3,27,0.0,1.0,1546
61381,2019,3,28,0.0,1.0,1547
61381,2019,3,29,0.0,1.0,1548
61381,2019,3,30,33.0,1.0,1549
61381,2019,3,31,0.0,1.0,1550
61381,2019,4,1,0.0,1.0,1551
61381,2019,4,2,38.0,1.0,1552
61381,2019,4,3,10.0,1.0,1553
61381,2019,4,4,0.0,1.0,1554
61381,2019,4,5,3.0,1.0,1555
61381,2019,4,6,1.0,1.0,1556
61381,2019,4,7,0.0,1.0,1557
61381,2019,4,8,0.0,1.0,1558
61381,2019,4,9,0.0,1.0,1559
61381,2019,4,10,0.0,1.0,1560
61381,2019,4,11,2.0,1.0,1561
61381,2019,4,12,2.0,1.0,1562
61381,2019,4,13,0.0,1.0,1563
61381,2019,4,14,0.0,1.0,1564
61381,2019,4,15,0.0,1.0,1565
61381,2019,4,16,0.0,1.0,1566
61381,2019,4,17,0.0,1.0,1567
61381,2019,4,18,0.0,1.0,1568
61381,2019,4,19,0.0,1.0,1569
61381,2019,4,20,0.0,1.0,1570
61381,2019,4,21,1.0,1.0,1571
61381,2019,4,22,0.0,1.0,1572
61381,2019,4,23,0.0,1.0,1573
61381,2019,4,24,3.0,1.0,1574
61381,2019,4,25,0.0,1.0,1575
61381,2019,4,26,0.0,1.0,1576
61381,2019,4,27,0.0,1.0,1577
61381,2019,4,28,0.0,1.0,1578
61381,2019,4,29,0.0,1.0,1579
61381,2019,4,30,0.0,1.0,1580
61381,2019,5,1,0.0,1.0,1581
61381,2019,5,2,0.0,1.0,1582
61381,2019,5,3,0.0,1.0,1583
61381,2019,5,4,4.0,1.0,1584
61381,2019,5,5,0.0,1.0,1585
61381,2019,5,6,6.0,1.0,1586
61381,2019,5,7,0.0,1.0,1587
61381,2019,5,8,0.0,1.0,1588
61381,2019,5,9,0.0,1.0,1589
61381,2019,5,10,0.0,1.0,1590
61381,2019,5,11,0.0,1.0,1591
61381,2019,5,12,0.0,1.0,1592
61381,2019,5,13,0.0,1.0,1593
61381,2019,5,14,0.0,1.0,1594
61381,2019,5,15,0.0,1.0,1595
61381,2019,5,16,0.0,1.0,1596
61381,2019,5,17,0.0,1.0,1597
61381,2019,5,18,0.0,1.0,1598
61381,2019,5,19,2.0,1.0,1599
61381,2019,5,20,0.0,1.0,1600
61381,2019,5,21,0.0,1.0,1601
61381,2019,5,22,0.0,1.0,1602
61381,2019,5,23,0.0,1.0,1603
61381,2019,5,24,0.0,1.0,1604
61381,2019,5,25,0.0,1.0,1605
61381,2019,5,26,0.0,1.0,1606
61381,2019,5,27,0.0,1.0,1607
61381,2019,5,28,1.0,1.0,1608
61381,2019,5,29,0.0,1.0,1609
61381,2019,5,30,0.0,1.0,1610
61381,2019,5,31,0.0,1.0,1611
61381,2019,6,1,0.0,1.0,1612
61381,2019,6,2,3.0,1.0,1613
61381,2019,6,3,0.0,1.0,1614
61381,2019,6,4,12.0,1.0,1615
61381,2019,6,5,24.0,1.0,1616
61381,2019,6,6,2.0,1.0,1617
61381,2019,6,7,1.0,1.0,1618
61381,2019,6,8,3.0,1.0,1619
61381,2019,6,9,1.0,1.0,1620
61381,2019,6,10,0.0,1.0,1621
61381,2019,6,11,0.0,1.0,1622
61381,2019,6,12,0.0,1.0,1623
61381,2019,6,13,0.0,1.0,1624
61381,2019,6,14,0.0,1.0,1625
61381,2019,6,15,0.0,1.0,1626
61381,2019,6,16,0.0,1.0,1627
61381,2019,6,17,1.0,1.0,1628
61381,2019,6,18,11.0,1.0,1629
61381,2019,6,19,1.0,1.0,1630
61381,2019,6,20,0.0,1.0,1631
61381,2019,6,21,0.0,1.0,1632
61381,2019,6,22,0.0,1.0,1633
61381,2019,6,23,0.0,1.0,1634
61381,2019,6,24,70.0,1.0,1635
61381,2019,6,25,38.0,1.0,1636
61381,2019,6,26,31.0,1.0,1637
61381,2019,6,27,3.0,1.0,1638
61381,2019,6,28,0.0,1.0,1639
61381,2019,6,29,0.0,1.0,1640
61381,2019,6,30,0.0,1.0,1641
61381,2019,7,1,0.0,1.0,1642
61381,2019,7,2,0.0,1.0,1643
61381,2019,7,3,0.0,1.0,1644
61381,2019,7,4,11.0,1.0,1645
61381,2019,7,5,14.0,1.0,1646
61381,2019,7,6,4.0,1.0,1647
61381,2019,7,7,12.0,1.0,1648
61381,2019,7,8,2.0,1.0,1649
61381,2019,7,9,1.0,1.0,1650
61381,2019,7,10,0.0,1.0,1651
61381,2019,7,11,0.0,1.0,1652
61381,2019,7,12,0.0,1.0,1653
61381,2019,7,13,0.0,1.0,1654
61381,2019,7,14,0.0,1.0,1655
61381,2019,7,15,0.0,1.0,1656
61381,2019,7,16,0.0,1.0,1657
61381,2019,7,17,0.0,1.0,1658
61381,2019,7,18,0.0,1.0,1659
61381,2019,7,19,0.0,1.0,1660
61381,2019,7,20,0.0,1.0,1661
61381,2019,7,21,0.0,1.0,1662
61381,2019,7,22,0.0,1.0,1663
61381,2019,7,23,0.0,1.0,1664
61381,2019,7,24,0.0,1.0,1665
61381,2019,7,25,0.0,1.0,1666
61381,2019,7,26,0.0,1.0,1667
61381,2019,7,27,0.0,1.0,1668
61381,2019,7,28,0.0,1.0,1669
61381,2019,7,29,0.0,1.0,1670
61381,2019,7,30,1.0,1.0,1671
61381,2019,7,31,18.0,1.0,1672
61381,2019,8,1,5.0,1.0,1673
61381,2019,8,2,1.0,1.0,1674
61381,2019,8,3,0.0,1.0,1675
61381,2019,8,4,0.0,1.0,1676
61381,2019,8,5,0.0,1.0,1677
61381,2019,8,6,0.0,1.0,1678
61381,2019,8,7,0.0,1.0,1679
61381,2019,8,8,0.0,1.0,1680
61381,2019,8,9,0.0,1.0,1681
61381,2019,9,11,6.0,1.0,1714
61381,2019,9,12,0.0,1.0,1715
61381,2019,9,13,0.0,1.0,1716
61381,2019,9,14,0.0,1.0,1717
61381,2019,9,15,0.0,1.0,1718
61381,2019,9,16,0.0,1.0,1719
61381,2019,9,17,10.0,1.0,1720
61381,2019,9,18,70.0,1.0,1721
61381,2019,9,19,12.0,1.0,1722
61381,2019,9,20,0.0,1.0,1723
61381,2019,9,21,0.0,1.0,1724
61381,2019,9,22,0.0,1.0,1725
61381,2019,9,23,0.0,1.0,1726
61381,2019,9,24,0.0,1.0,1727
61381,2019,9,25,0.0,1.0,1728
61381,2019,9,26,0.0,1.0,1729
61381,2019,9,27,0.0,1.0,1730
61381,2019,9,28,0.0,1.0,1731
61381,2019,9,29,0.0,1.0,1732
61381,2019,9,30,0.0,1.0,1733
61381,2019,10,1,2.0,1.0,1734
61381,2019,10,2,0.0,1.0,1735
61381,2019,10,3,0.0,1.0,1736
61381,2019,10,4,0.0,1.0,1737
61381,2019,10,5,13.0,1.0,1738
61381,2019,10,6,15.0,1.0,1739
61381,2019,10,7,0.0,1.0,1740
61381,2019,10,8,0.0,1.0,1741
61381,2019,10,9,1.0,1.0,1742
61381,2019,10,10,0.0,1.0,1743
61381,2019,10,11,1.0,1.0,1744
61381,2019,10,12,22.0,1.0,1745
61381,2019,10,13,1.0,1.0,1746
61381,2019,10,14,0.0,1.0,1747
61381,2019,10,15,0.0,1.0,1748
61381,2019,10,16,0.0,1.0,1749
61381,2019,10,17,1.0,1.0,1750
61381,2019,10,18,0.0,1.0,1751
61381,2019,10,19,0.0,1.0,1752
61381,2019,10,20,0.0,1.0,1753
61381,2019,10,21,0.0,1.0,1754
61381,2019,10,22,0.0,1.0,1755
61381,2019,10,23,0.0,1.0,1756
61381,2019,10,24,0.0,1.0,1757
61381,2019,10,25,0.0,1.0,1758
61381,2019,10,26,0.0,1.0,1759
61381,2019,10,27,0.0,1.0,1760
61381,2019,10,28,0.0,1.0,1761
61381,2019,10,29,0.0,1.0,1762
61381,2019,10,30,0.0,1.0,1763
61381,2019,10,31,0.0,1.0,1764
61381,2019,11,1,0.0,1.0,1765
61381,2019,11,2,0.0,1.0,1766
61381,2019,11,3,0.0,1.0,1767
61381,2019,11,4,13.0,1.0,1768
61381,2019,11,5,1.0,1.0,1769
61381,2019,11,6,0.0,1.0,1770
61381,2019,11,7,0.0,1.0,1771
61381,2019,11,8,0.0,1.0,1772
61381,2019,11,9,0.0,1.0,1773
61381,2019,11,10,0.0,1.0,1774
61381,2019,11,11,0.0,1.0,1775
61381,2019,11,12,0.0,1.0,1776
61381,2019,11,13,0.0,1.0,1777
61381,2019,11,14,0.0,1.0,1778
61381,2019,11,15,0.0,1.0,1779
61381,2019,11,16,0.0,1.0,1780
61381,2019,11,17,0.0,1.0,1781
61381,2019,11,18,0.0,1.0,1782
61381,2019,11,19,0.0,1.0,1783
61381,2019,11,20,0.0,1.0,1784
61381,2019,11,21,0.0,1.0,1785
61381,2019,11,22,0.0,1.0,1786
61381,2019,11,23,0.0,1.0,1787
61381,2019,11,24,0.0,1.0,1788
61381,2019,11,25,0.0,1.0,1789
61381,2019,11,26,0.0,1.0,1790
61381,2019,11,27,3.0,1.0,1791
61381,2019,11,28,0.0,1.0,1792
61381,2019,11,29,0.0,1.0,1793
61381,2019,11,30,0.0,1.0,1794
61381,2019,12,1,3.0,1.0,1795
61381,2019,12,2,0.0,1.0,1796
61381,2019,12,3,0.0,1.0,1797
61381,2019,12,4,0.0,1.0,1798
61381,2019,12,5,0.0,1.0,1799
61381,2019,12,6,0.0,1.0,1800
61381,2019,12,7,0.0,1.0,1801
61381,2019,12,8,0.0,1.0,1802
61381,2019,12,9,0.0,1.0,1803
61381,2019,12,10,0.0,1.0,1804
61381,2019,12,11,0.0,1.0,1805
61381,2019,12,12,0.0,1.0,1806
61381,2019,12,13,0.0,1.0,1807
61381,2019,12,14,0.0,1.0,1808
61381,2019,12,15,0.0,1.0,1809
61381,2019,12,16,0.0,1.0,1810
61381,2019,12,17,0.0,1.0,1811
61381,2019,12,18,0.0,1.0,1812
61381,2019,12,19,0.0,1.0,1813
61381,2019,12,20,0.0,1.0,1814
61381,2019,12,21,0.0,1.0,1815
61381,2019,12,22,0.0,1.0,1816
61381,2019,12,23,0.0,1.0,1817
61381,2019,12,24,1.0,1.0,1818
61381,2019,12,25,0.0,1.0,1819
61381,2019,12,26,0.0,1.0,1820
61381,2019,12,27,0.0,1.0,1821
61381,2019,12,28,0.0,1.0,1822
61381,2019,12,29,0.0,1.0,1823
61381,2019,12,30,0.0,1.0,1824
61381,2019,12,31,0.0,1.0,1825
61381,2020,1,1,0.0,1.0,1826
61381,2020,1,2,0.0,1.0,1827
61381,2020,1,3,1.0,1.0,1828
61381,2020,1,4,0.0,1.0,1829
61381,2020,1,5,0.0,1.0,1830
61381,2020,1,6,0.0,1.0,1831
61381,2020,1,7,18.0,1.0,1832
61381,2020,1,8,0.0,1.0,1833
61381,2020,1,9,1.0,1.0,1834
61381,2020,1,10,3.0,1.0,1835
61381,2020,1,11,0.0,1.0,1836
61381,2020,1,12,0.0,1.0,1837
61381,2020,1,13,0.0,1.0,1838
61381,2020,1,14,0.0,1.0,1839
61381,2020,1,15,0.0,1.0,1840
61381,2020,1,16,0.0,1.0,1841
61381,2020,1,17,0.0,1.0,1842
61381,2020,1,18,32.0,1.0,1843
61381,2020,1,19,19.0,1.0,1844
61381,2020,1,20,0.0,1.0,1845
61381,2020,1,21,8.0,1.0,1846
61381,2020,1,22,0.0,1.0,1847
61381,2020,1,23,0.0,1.0,1848
61381,2020,1,24,1.0,1.0,1849
61381,2020,1,25,0.0,1.0,1850
61381,2020,1,26,1.0,1.0,1851
61381,2020,1,27,0.0,1.0,1852
61381,2020,1,28,0.0,1.0,1853
61381,2020,1,29,10.0,1.0,1854
61381,2020,1,30,0.0,1.0,1855
61381,2020,1,31,0.0,1.0,1856
61381,2020,2,1,0.0,1.0,1857
61381,2020,2,2,0.0,1.0,1858
61381,2020,2,3,8.0,1.0,1859
61381,2020,2,4,1.0,1.0,1860
61381,2020,2,5,0.0,1.0,1861
61381,2020,2,6,10.0,1.0,1862
61381,2020,2,7,61.0,1.0,1863
61381,2020,2,8,229.0,1.0,1864
61381,2020,2,9,68.0,1.0,1865
61381,2020,2,10,122.0,1.0,1866
61381,2020,2,11,0.0,1.0,1867
61381,2020,2,12,0.0,1.0,1868
61381,2020,2,13,5.0,1.0,1869
61381,2020,2,14,8.0,1.0,1870
61381,2020,2,15,0.0,1.0,1871
61381,2020,2,16,6.0,1.0,1872
61381,2020,2,17,2.0,1.0,1873
61381,2020,2,18,4.0,1.0,1874
61381,2020,3,21,0.0,1.0,1906
61381,2020,3,22,0.0,1.0,1907
61381,2020,3,23,1.0,1.0,1908
61381,2020,3,24,7.0,1.0,1909
61381,2020,3,25,0.0,1.0,1910
61381,2020,3,26,33.0,1.0,1911
61381,2020,3,27,5.0,1.0,1912
61381,2020,3,28,0.0,1.0,1913
61381,2020,3,29,21.0,1.0,1914
61381,2020,3,30,1.0,1.0,1915
61381,2020,3,31,0.0,1.0,1916
61381,2020,4,1,2.0,1.0,1917
61381,2020,4,2,0.0,1.0,1918
61381,2020,4,3,4.0,1.0,1919
61381,2020,4,4,10.0,1.0,1920
61381,2020,4,5,0.0,1.0,1921
61381,2020,4,6,0.0,1.0,1922
61381,2020,4,7,3.0,1.0,1923
61381,2020,4,8,11.0,1.0,1924
61381,2020,4,9,19.0,1.0,1925
61381,2020,4,10,1.0,1.0,1926
61381,2020,4,11,2.0,1.0,1927
61381,2020,4,12,0.0,1.0,1928
61381,2020,4,13,0.0,1.0,1929
61381,2020,4,14,0.0,1.0,1930
61381,2020,4,15,0.0,1.0,1931
61381,2020,4,16,0.0,1.0,1932
61381,2020,4,17,0.0,1.0,1933
61381,2020,4,18,0.0,1.0,1934
61381,2020,4,19,0.0,1.0,1935
61381,2020,4,20,0.0,1.0,1936
61381,2020,4,21,0.0,1.0,1937
61381,2020,4,22,0.0,1.0,1938
61381,2020,4,23,0.0,1.0,1939
61381,2020,4,24,0.0,1.0,1940
61381,2020,4,25,0.0,1.0,1941
61381,2020,4,26,0.0,1.0,1942
61381,2020,4,27,1.0,1.0,1943
61381,2020,4,28,2.0,1.0,1944
61381,2020,4,29,0.0,1.0,1945
61381,2020,4,30,0.0,1.0,1946
61381,2020,5,1,6.0,1.0,1947
61381,2020,5,2,0.0,1.0,1948
61381,2020,5,3,0.0,1.0,1949
61381,2020,5,4,0.0,1.0,1950
61381,2020,5,5,4.0,1.0,1951
61381,2020,5,6,2.0,1.0,1952
61381,2020,5,7,0.0,1.0,1953
61381,2020,5,8,0.0,1.0,1954
61381,2020,5,9,0.0,1.0,1955
61381,2020,5,10,0.0,1.0,1956
61381,2020,5,11,0.0,1.0,1957
61381,2020,5,12,0.0,1.0,1958
61381,2020,5,13,0.0,1.0,1959
61381,2020,5,14,0.0,1.0,1960
61381,2020,5,15,36.0,1.0,1961
61381,2020,5,16,10.0,1.0,1962
61381,2020,5,17,0.0,1.0,1963
61381,2020,5,18,1.0,1.0,1964
61381,2020,5,19,1.0,1.0,1965
61381,2020,5,20,0.0,1.0,1966
61381,2020,5,21,0.0,1.0,1967
61381,2020,5,22,7.0,1.0,1968
61381,2020,5,23,2.0,1.0,1969
61381,2020,5,24,0.0,1.0,1970
61381,2020,5,25,0.0,1.0,1971
61381,2020,5,26,64.0,1.0,1972
61381,2020,5,27,3.0,1.0,1973
61381,2020,5,28,0.0,1.0,1974
61381,2020,5,29,0.0,1.0,1975
61381,2020,5,30,0.0,1.0,1976
61381,2020,5,31,0.0,1.0,1977
61381,2020,6,1,0.0,1.0,1978
61381,2020,6,2,2.0,1.0,1979
61381,2020,6,3,3.0,1.0,1980
61381,2020,6,4,0.0,1.0,1981
61381,2020,6,5,0.0,1.0,1982
61381,2020,6,6,0.0,1.0,1983
61381,2020,6,7,0.0,1.0,1984
61381,2020,6,8,0.0,1.0,1985
61381,2020,6,9,2.0,1.0,1986
61381,2020,6,10,21.0,1.0,1987
61381,2020,6,11,9.0,1.0,1988
61381,2020,6,12,0.0,1.0,1989
61381,2020,6,13,0.0,1.0,1990
61381,2020,6,14,7.0,1.0,1991
61381,2020,6,15,0.0,1.0,1992
61381,2020,6,16,0.0,1.0,1993
61381,2020,6,17,0.0,1.0,1994
61381,2020,6,18,4.0,1.0,1995
61381,2020,6,19,0.0,1.0,1996
61381,2020,6,20,0.0,1.0,1997
61381,2020,6,21,2.0,1.0,1998
61381,2020,6,22,2.0,1.0,1999
61381,2020,6,23,0.0,1.0,2000
61381,2020,6,24,0.0,1.0,2001
61381,2020,6,25,0.0,1.0,2002
61381,2020,6,26,0.0,1.0,2003
61381,2020,6,27,0.0,1.0,2004
61381,2020,6,28,1.0,1.0,2005
61381,2020,6,29,12.0,1.0,2006
61381,2020,6,30,0.0,1.0,2007
61381,2020,7,1,0.0,1.0,2008
61381,2020,7,2,0.0,1.0,2009
61381,2020,7,3,0.0,1.0,2010
61381,2020,7,4,1.0,1.0,2011
61381,2020,7,5,0.0,1.0,2012
61381,2020,7,6,0.0,1.0,2013
61381,2020,7,7,0.0,1.0,2014
61381,2020,7,8,9.0,1.0,2015
61381,2020,7,9,0.0,1.0,2016
61381,2020,7,10,0.0,1.0,2017
61381,2020,7,11,5.0,1.0,2018
61381,2020,7,12,4.0,1.0,2019
61381,2020,7,13,12.0,1.0,2020
61381,2020,7,14,14.0,1.0,2021
61381,2020,7,15,14.0,1.0,2022
61381,2020,7,16,0.0,1.0,2023
61381,2020,7,17,0.0,1.0,2024
61381,2020,7,18,2.0,1.0,2025
61381,2020,7,19,0.0,1.0,2026
61381,2020,7,20,0.0,1.0,2027
61381,2020,7,21,0.0,1.0,2028
61381,2020,7,22,0.0,1.0,2029
61381,2020,7,23,0.0,1.0,2030
61381,2020,7,24,0.0,1.0,2031
61381,2020,7,25,0.0,1.0,2032
61381,2020,7,26,6.0,1.0,2033
61381,2020,7,27,104.0,1.0,2034
61381,2020,7,28,32.0,1.0,2035
61381,2020,7,29,2.0,1.0,2036
61381,2020,7,30,0.0,1.0,2037
61381,2020,7,31,0.0,1.0,2038
61381,2020,8,1,0.0,1.0,2039
61381,2020,8,2,0.0,1.0,2040
61381,2020,8,3,0.0,1.0,2041
61381,2020,8,4,0.0,1.0,2042
61381,2020,8,5,0.0,1.0,2043
61381,2020,8,6,0.0,1.0,2044
61381,2020,8,7,0.0,1.0,2045
61381,2020,8,8,11.0,1.0,2046
61381,2020,8,9,0.0,1.0,2047
61381,2020,8,10,36.0,1.0,2048
61381,2020,8,11,1.0,1.0,2049
61381,2020,8,12,0.0,1.0,2050
61381,2020,8,13,3.0,1.0,2051
61381,2020,8,14,0.0,1.0,2052
61381,2020,8,15,4.0,1.0,2053
61381,2020,8,16,0.0,1.0,2054
61381,2020,8,17,0.0,1.0,2055
61381,2020,8,18,0.0,1.0,2056
61381,2020,8,19,0.0,1.0,2057
61381,2020,8,20,0.0,1.0,2058
61381,2020,8,21,0.0,1.0,2059
61381,2020,8,22,0.0,1.0,2060
61381,2020,8,23,0.0,1.0,2061
61381,2020,8,24,0.0,1.0,2062
61381,2020,8,25,0.0,1.0,2063
61381,2020,8,26,0.0,1.0,2064
61381,2020,8,27,0.0,1.0,2065
61381,2020,8,28,0.0,1.0,2066
61381,2020,8,29,0.0,1.0,2067
61381,2020,8,30,0.0,1.0,2068
61381,2020,8,31,0.0,1.0,2069
61381,2020,9,1,0.0,1.0,2070
61381,2020,9,2,0.0,1.0,2071
61381,2020,9,3,0.0,1.0,2072
61381,2020,9,4,0.0,1.0,2073
61381,2020,9,5,21.0,1.0,2074
61381,2020,9,6,0.0,1.0,2075
61381,2020,9,7,0.0,1.0,2076
61381,2020,9,8,0.0,1.0,2077
61381,2020,9,9,0.0,1.0,2078
61381,2020,9,10,13.0,1.0,2079
61381,2020,9,11,12.0,1.0,2080
61381,2020,9,12,0.0,1.0,2081
61381,2020,9,13,0.0,1.0,2082
61381,2020,9,14,0.0,1.0,2083
61381,2020,9,15,0.0,1.0,2084
61381,2020,9,16,0.0,1.0,2085
61381,2020,9,17,0.0,1.0,2086
61381,2020,9,18,0.0,1.0,2087
61381,2020,9,19,3.0,1.0,2088
61381,2020,9,20,2.0,1.0,2089
61381,2020,9,21,7.0,1.0,2090
61381,2020,9,22,0.0,1.0,2091
61381,2020,9,23,0.0,1.0,2092
61381,2020,9,24,0.0,1.0,2093
61381,2020,9,25,0.0,1.0,2094
61381,2020,9,26,1.0,1.0,2095
61381,2020,9,27,0.0,1.0,2096
61381,2020,9,28,0.0,1.0,2097
61381,2020,9,29,0.0,1.0,2098
61381,2020,9,30,0.0,1.0,2099
61381,2020,10,1,2.0,1.0,2100
61381,2020,10,2,0.0,1.0,2101
61381,2020,10,3,0.0,1.0,2102
61381,2020,10,4,0.0,1.0,2103
61381,2020,10,5,0.0,1.0,2104
61381,2020,10,6,0.0,1.0,2105
61381,2020,10,7,0.0,1.0,2106
61381,2020,10,8,1.0,1.0,2107
61381,2020,10,9,0.0,1.0,2108
61381,2020,10,10,0.0,1.0,2109
61381,2020,10,11,0.0,1.0,2110
61381,2020,10,12,0.0,1.0,2111
61381,2020,10,13,0.0,1.0,2112
61381,2020,10,14,0.0,1.0,2113
61381,2020,10,15,0.0,1.0,2114
61381,2020,10,16,0.0,1.0,2115
61381,2020,10,17,0.0,1.0,2116
61381,2020,10,18,1.0,1.0,2117
61381,2020,10,19,45.0,1.0,2118
61381,2020,10,20,19.0,1.0,2119
61381,2020,10,21,1.0,1.0,2120
61381,2020,10,22,0.0,1.0,2121
61381,2020,10,23,0.0,1.0,2122
61381,2020,10,24,8.0,1.0,2123
61381,2020,10,25,28.0,1.0,2124
61381,2020,10,26,157.0,1.0,2125
61381,2020,10,27,52.0,1.0,2126
61381,2020,10,28,0.0,1.0,2127
61381,2020,10,29,1.0,1.0,2128
61381,2020,10,30,0.0,1.0,2129
61381,2020,10,31,14.0,1.0,2130
61381,2020,11,1,3.0,1.0,2131
61381,2020,11,2,6.0,1.0,2132
61381,2020,11,3,0.0,1.0,2133
61381,2020,11,4,0.0,1.0,2134
61381,2020,11,5,1.0,1.0,2135
61381,2020,11,6,28.0,1.0,2136
61381,2020,11,7,0.0,1.0,2137
61381,2020,11,8,2.0,1.0,2138
61381,2020,11,9,0.0,1.0,2139
61381,2020,11,10,0.0,1.0,2140
61381,2020,11,11,0.0,1.0,2141
61381,2020,11,12,0.0,1.0,2142
61381,2020,11,13,3.0,1.0,2143
61381,2020,11,14,2.0,1.0,2144
61381,2020,11,15,0.0,1.0,2145
