Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
61282,2015,11,2,21.2,305
61282,2015,11,3,3.2,306
61282,2015,11,4,3.8,307
61282,2015,11,5,8.1,308
61282,2015,11,6,15.3,309
61282,2015,11,7,19.7,310
61282,2015,11,8,7.3,311
61282,2015,11,9,26.2,312
61282,2015,11,10,29.6,313
61282,2015,11,11,25.2,314
61282,2015,11,12,22.6,315
61282,2015,11,13,14.9,316
61282,2015,11,14,8.0,317
61282,2015,11,15,9.0,318
61282,2015,11,16,27.7,319
61282,2015,11,17,30.8,320
61282,2015,11,18,30.2,321
61282,2015,11,19,29.5,322
61282,2015,11,20,30.6,323
61282,2015,11,21,8.3,324
61282,2015,11,22,9.5,325
61282,2015,11,23,27.2,326
61282,2015,11,24,29.5,327
61282,2015,11,25,31.7,328
61282,2015,11,26,28.2,329
61282,2015,11,27,13.6,330
61282,2015,11,28,6.3,331
61282,2015,11,29,20.6,332
61282,2015,11,30,31.3,333
61282,2015,12,1,28.3,334
61282,2015,12,2,10.1,335
61282,2015,12,3,10.4,336
61282,2015,12,4,19.6,337
61282,2015,12,5,31.7,338
61282,2015,12,6,31.6,339
61282,2015,12,7,23.3,340
61282,2015,12,8,17.5,341
61282,2015,12,9,21.3,342
61282,2015,12,10,18.4,343
61282,2015,12,11,31.8,344
61282,2015,12,12,19.2,345
61282,2015,12,13,17.7,346
61282,2015,12,14,31.5,347
61282,2015,12,15,27.7,348
61282,2015,12,16,7.9,349
61282,2015,12,17,29.9,350
61282,2015,12,18,32.3,351
61282,2015,12,19,32.7,352
61282,2015,12,20,32.1,353
61282,2015,12,21,22.3,354
61282,2015,12,22,2.7,355
61282,2015,12,23,6.6,356
61282,2015,12,24,25.9,357
61282,2015,12,25,25.5,358
61282,2015,12,26,21.1,359
61282,2015,12,27,8.0,360
61282,2015,12,28,9.2,361
61282,2015,12,29,28.2,362
61282,2015,12,30,32.8,363
61282,2015,12,31,27.1,364
61282,2016,1,1,31.6,365
61282,2016,1,2,23.3,366
61282,2016,1,3,10.1,367
61282,2016,1,4,9.5,368
61282,2016,1,5,3.9,369
61282,2016,1,6,3.3,370
61282,2016,1,7,23.0,371
61282,2016,1,8,30.3,372
61282,2016,1,9,19.4,373
61282,2016,1,10,30.4,374
61282,2016,1,11,26.7,375
61282,2016,1,12,19.0,376
61282,2016,1,13,25.3,377
61282,2016,1,14,21.5,378
61282,2016,1,15,6.3,379
61282,2016,1,16,21.8,380
61282,2016,1,17,18.4,381
61282,2016,1,18,28.0,382
61282,2016,1,19,31.2,383
61282,2016,1,20,30.0,384
61282,2016,1,21,19.9,385
61282,2016,1,22,10.7,386
61282,2016,1,23,18.6,387
61282,2016,1,24,10.8,388
