year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2016,Date_01FEB2017,Date_01JAN2017,Date_01MAR2017,Date_01NOV2016,Date_01OCT2016,Date_01SEP2016,Date_02APR2017,Date_02DEC2016,Date_02FEB2017,Date_02JAN2017,Date_02MAR2017,Date_02NOV2016,Date_02SEP2016,Date_03APR2017,Date_03DEC2016,Date_03FEB2017,Date_03JAN2017,Date_03MAR2017,Date_03NOV2016,Date_03OCT2016,Date_03SEP2016,Date_04APR2017,Date_04DEC2016,Date_04FEB2017,Date_04JAN2017,Date_04MAR2017,Date_04NOV2016,Date_04OCT2016,Date_04SEP2016,Date_05APR2017,Date_05DEC2016,Date_05FEB2017,Date_05JAN2017,Date_05MAR2017,Date_05NOV2016,Date_05OCT2016,Date_05SEP2016,Date_06APR2017,Date_06DEC2016,Date_06FEB2017,Date_06JAN2017,Date_06MAR2017,Date_06NOV2016,Date_06OCT2016,Date_06SEP2016,Date_07APR2017,Date_07DEC2016,Date_07FEB2017,Date_07JAN2017,Date_07MAR2017,Date_07NOV2016,Date_07OCT2016,Date_07SEP2016,Date_08APR2017,Date_08DEC2016,Date_08FEB2017,Date_08JAN2017,Date_08MAR2017,Date_08NOV2016,Date_08OCT2016,Date_08SEP2016,Date_09APR2017,Date_09DEC2016,Date_09FEB2017,Date_09JAN2017,Date_09MAR2017,Date_09NOV2016,Date_09OCT2016,Date_09SEP2016,Date_10APR2017,Date_10DEC2016,Date_10FEB2017,Date_10JAN2017,Date_10MAR2017,Date_10NOV2016,Date_10OCT2016,Date_10SEP2016,Date_11APR2017,Date_11DEC2016,Date_11FEB2017,Date_11JAN2017,Date_11MAR2017,Date_11NOV2016,Date_11OCT2016,Date_11SEP2016,Date_12APR2017,Date_12DEC2016,Date_12FEB2017,Date_12JAN2017,Date_12MAR2017,Date_12NOV2016,Date_12OCT2016,Date_12SEP2016,Date_13APR2017,Date_13DEC2016,Date_13FEB2017,Date_13JAN2017,Date_13MAR2017,Date_13NOV2016,Date_13OCT2016,Date_13SEP2016,Date_14APR2017,Date_14DEC2016,Date_14FEB2017,Date_14JAN2017,Date_14MAR2017,Date_14NOV2016,Date_14OCT2016,Date_14SEP2016,Date_15APR2017,Date_15DEC2016,Date_15FEB2017,Date_15JAN2017,Date_15MAR2017,Date_15NOV2016,Date_15OCT2016,Date_15SEP2016,Date_16APR2017,Date_16DEC2016,Date_16FEB2017,Date_16JAN2017,Date_16MAR2017,Date_16NOV2016,Date_16OCT2016,Date_16SEP2016,Date_17APR2017,Date_17DEC2016,Date_17FEB2017,Date_17JAN2017,Date_17MAR2017,Date_17NOV2016,Date_17OCT2016,Date_17SEP2016,Date_18APR2017,Date_18DEC2016,Date_18FEB2017,Date_18JAN2017,Date_18MAR2017,Date_18NOV2016,Date_18OCT2016,Date_18SEP2016,Date_19APR2017,Date_19DEC2016,Date_19FEB2017,Date_19JAN2017,Date_19MAR2017,Date_19NOV2016,Date_19OCT2016,Date_19SEP2016,Date_20APR2017,Date_20DEC2016,Date_20FEB2017,Date_20JAN2017,Date_20MAR2017,Date_20NOV2016,Date_20OCT2016,Date_20SEP2016,Date_21APR2017,Date_21DEC2016,Date_21FEB2017,Date_21JAN2017,Date_21MAR2017,Date_21NOV2016,Date_21OCT2016,Date_21SEP2016,Date_22APR2017,Date_22DEC2016,Date_22FEB2017,Date_22JAN2017,Date_22MAR2017,Date_22NOV2016,Date_22OCT2016,Date_22SEP2016,Date_23APR2017,Date_23DEC2016,Date_23FEB2017,Date_23JAN2017,Date_23MAR2017,Date_23NOV2016,Date_23OCT2016,Date_23SEP2016,Date_24APR2017,Date_24DEC2016,Date_24FEB2017,Date_24JAN2017,Date_24MAR2017,Date_24NOV2016,Date_24OCT2016,Date_24SEP2016,Date_25APR2017,Date_25DEC2016,Date_25FEB2017,Date_25JAN2017,Date_25MAR2017,Date_25NOV2016,Date_25OCT2016,Date_25SEP2016,Date_26APR2017,Date_26DEC2016,Date_26FEB2017,Date_26JAN2017,Date_26MAR2017,Date_26NOV2016,Date_26OCT2016,Date_26SEP2016,Date_27APR2017,Date_27DEC2016,Date_27FEB2017,Date_27JAN2017,Date_27MAR2017,Date_27NOV2016,Date_27OCT2016,Date_27SEP2016,Date_28APR2017,Date_28DEC2016,Date_28FEB2017,Date_28JAN2017,Date_28MAR2017,Date_28NOV2016,Date_28OCT2016,Date_28SEP2016,Date_29APR2017,Date_29DEC2016,Date_29JAN2017,Date_29MAR2017,Date_29NOV2016,Date_29OCT2016,Date_29SEP2016,Date_30APR2017,Date_30DEC2016,Date_30JAN2017,Date_30MAR2017,Date_30NOV2016,Date_30OCT2016,Date_30SEP2016,Date_31DEC2016,Date_31JAN2017,Date_31MAR2017,Date_31OCT2016
2017,9.76689,9.25954,9.25954,11.01539,13.41945,13.42634,12.08993,10.84612,9.84694,9.93004,8.40487,7.87061,7.70641,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,7.43394,8.02494,8.52076,8.18879,8.02494,8.02494,8.13382,9.25954,9.25954,9.25954,9.25954,9.25954,9.25954,9.25954,10.03659,10.33982,10.33982,10.33982,10.33982,10.33982,10.33982,10.33982,10.33982,10.33982,10.33982,9.81605,9.18238,9.18238,9.18238,9.18238,9.18238,8.59954,9.18238,9.18238,9.52278,10.33982,10.33982,10.41316,11.49727,11.49727,11.62306,12.62432,12.82139,13.27201,13.27201,13.56788,14.91332,15.79746,16.74434,16.74434,16.74434,16.74434,16.74434,16.74434,16.74434,16.74434,16.74434,16.12386,15.5869,15.5869,14.941,13.96511,13.10099,12.11457,12.11457,11.42427,10.95713,10.95713,13.96416,13.77075,12.96336,11.66162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,10.64848,10.40474,9.49103,11.26019,14.27038,14.27513,12.65996,11.37062,10.24679,9.72252,8.91042,8.56508,7.58533,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.74683,8.25643,8.25643,8.25643,8.25643,8.96847,9.41387,9.41387,9.41387,9.41387,9.41387,9.41387,9.41387,9.41387,9.41387,9.41387,8.64009,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.25643,8.88065,9.41387,9.41387,9.41387,10.42265,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.09179,9.41387,9.41387,12.96276,13.11769,12.50064,11.31262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,10.5449,9.64536,9.64536,11.03905,14.32575,14.16882,12.79409,11.28433,10.16475,9.87685,8.90028,8.51431,7.79345,7.79345,6.78771,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,6.65268,7.4848,7.4848,7.4848,7.4848,7.4848,8.41587,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,9.08684,9.79968,9.79968,9.79968,9.79968,10.78524,10.95713,11.35767,12.11457,12.19554,13.27201,13.27201,13.27201,13.27201,13.27201,13.27201,13.27201,13.27201,13.27201,13.27201,13.27201,13.27201,13.27201,13.2497,12.11457,12.06559,10.95713,10.95713,10.95713,10.67476,9.79968,13.06243,12.9548,12.03741,11.27272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,10.65201,9.72252,9.72252,11.26006,13.9623,13.96648,13.11614,11.48552,10.57459,10.50741,9.26268,8.33359,8.33359,7.95628,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.27075,8.33359,8.33359,8.33381,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.49103,9.75654,10.64848,10.64848,10.64848,10.64848,10.85874,11.80592,11.80592,12.25788,13.04052,13.04052,13.12215,14.5111,15.72065,15.43257,15.84087,16.59002,16.59002,17.50682,17.74746,18.25007,18.9049,19.04375,19.75369,20.50136,20.91114,20.91114,20.91114,20.91114,20.91114,20.34109,19.47275,18.9049,18.47421,17.74746,17.74746,17.42765,16.59002,16.59002,16.07453,15.08257,14.27513,13.86314,13.11769,12.8764,15.74906,15.18276,14.26612,12.94416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,11.82708,11.26578,11.26615,12.58736,14.9696,14.86527,13.43925,11.97332,10.87742,10.49415,9.66928,9.64536,8.57845,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.84214,9.64536,9.66979,10.38395,9.95401,9.95401,10.70374,11.11145,11.24604,12.2689,12.2689,12.50595,13.42634,13.42634,13.929,14.58378,14.74595,15.74122,16.80046,16.89867,16.89867,16.89867,16.89867,17.93623,18.05611,18.76197,19.21355,19.21355,19.21355,19.21355,19.21355,19.21355,19.21355,19.21355,19.21355,20.28706,20.92411,21.52844,21.52844,21.52844,21.52844,20.22105,18.60578,17.61722,16.89867,15.87887,15.81708,15.66686,14.81527,14.81527,14.81527,14.04868,13.58066,13.58066,13.58066,13.58066,12.70329,12.42322,12.42322,12.42322,11.65789,11.26578,11.26578,10.50526,10.10834,10.10834,10.10834,10.10834,12.5929,12.48592,11.57443,10.74244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,9.66963,9.25954,9.26168,10.57625,13.65783,13.64305,12.13074,10.61075,9.81654,9.7731,8.6346,7.63912,7.63912,7.51693,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,6.63601,7.27918,7.79345,7.98644,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.95089,8.79349,8.2691,9.25954,9.25954,9.25954,9.25954,9.25954,9.25954,9.25954,9.25954,9.16335,8.43059,9.25954,9.25954,9.98492,10.41699,10.41699,10.41699,11.30678,11.57443,11.57443,11.57443,12.26304,12.42322,12.42322,12.42322,12.42322,12.42322,12.42322,12.42322,12.10791,11.26578,11.26578,11.26578,11.26578,11.26578,10.1604,10.10834,10.10834,13.00022,12.92011,12.03741,11.24688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,10.22167,9.72252,9.72451,11.41438,13.88758,13.88932,12.86846,11.08798,10.035,10.03461,8.94794,7.94777,7.94777,7.53826,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,6.94466,7.57988,8.1021,8.1021,8.30495,9.25954,9.25954,9.25954,10.40589,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.05663,9.25954,9.25954,9.25954,9.25954,9.25954,9.25954,9.25954,8.86605,8.1021,8.1021,8.1021,8.1021,8.1021,8.1021,8.1021,8.15609,9.25954,9.25954,9.25954,9.25954,9.25954,9.84442,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,10.41699,9.49728,9.25954,9.25954,12.57307,12.53593,11.57443,10.71934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,10.41699,9.61249,9.26267,10.65618,13.5035,14.16935,12.88409,11.56887,10.44601,9.95401,9.1578,8.82053,7.87061,7.87061,7.22662,6.71317,6.71317,6.71317,6.71317,6.71317,6.71317,6.71317,6.71317,6.71317,7.45551,7.87061,8.59532,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.95518,10.1855,10.1855,10.1855,10.1855,10.1855,9.56552,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,9.85294,10.1855,10.1855,10.1855,10.1855,10.1855,10.1855,10.1855,10.36219,11.34294,11.34294,11.75005,12.50038,12.50038,12.50038,12.50038,12.50038,12.50038,12.50038,12.50038,12.50038,12.50038,12.50038,12.50038,12.4522,11.34294,11.34294,11.34294,11.34294,11.09381,10.1855,10.1855,13.52392,13.39056,12.57755,11.55775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,10.75656,10.21687,9.10522,11.26461,14.19205,14.19797,12.98619,11.54091,10.57344,10.48899,8.88011,8.48791,8.28728,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,7.33047,8.0058,8.41075,8.41075,8.41075,9.23537,9.5682,9.5682,9.5682,9.5682,9.5682,9.5682,10.71762,10.72564,10.72564,10.72564,10.72564,10.72564,10.96717,11.88308,11.88308,12.785,13.11769,13.53231,14.27513,14.27513,15.22149,15.43257,15.43257,16.38168,16.59002,16.59002,17.34313,17.74746,18.51883,18.59625,18.59625,19.10297,19.75369,19.75369,19.75369,19.75369,20.84735,20.91114,20.91114,20.91114,20.91114,20.82031,19.75369,19.75369,19.64806,18.59625,18.59625,18.59625,18.59625,17.76279,17.43881,16.55916,16.28136,15.6965,15.00306,13.96648,13.65697,16.39051,15.96905,14.97223,13.75112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,12.58246,11.96024,11.96024,12.88902,15.20108,15.18156,14.03416,12.63094,11.3491,10.70552,9.87685,9.84481,8.7194,8.7194,8.7194,8.10265,7.56196,7.56196,7.56196,7.56196,7.56196,7.56196,7.56196,7.56196,7.56196,7.56196,7.56196,7.56196,7.56196,7.56196,7.56196,8.45955,8.7194,9.04592,9.87685,9.87685,9.87685,11.00567,11.03429,11.03429,11.03429,11.03429,11.03429,11.03429,11.03429,11.03429,11.03429,11.53169,12.19173,12.19173,12.19173,12.19173,12.19173,12.79789,13.34918,13.34918,13.34918,13.34918,13.34918,14.02036,14.50662,14.50662,14.50662,14.50662,14.50662,14.50662,14.50662,15.5506,15.66406,16.04948,16.8215,17.43249,17.97895,17.97895,19.13485,19.13639,19.13639,19.13639,19.13639,18.05355,17.97895,17.97895,17.97895,17.82665,17.13016,17.00227,15.97271,15.29774,14.81527,14.06917,13.65783,12.97787,15.90245,15.50506,14.48245,12.96218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,12.15701,11.4201,11.42127,12.34644,15.35541,15.35541,14.06123,12.55417,11.39137,10.8028,9.81417,9.6425,8.7194,8.7194,8.7194,8.7194,8.7194,8.7194,8.7194,8.7194,8.7194,8.7194,8.7194,8.7194,9.10296,9.87685,10.11334,11.03429,11.03429,11.03429,11.03429,11.04779,12.11457,12.11457,12.11457,12.11457,12.11457,12.11457,13.05413,13.27201,13.27201,14.12488,14.42946,15.16062,15.5869,16.34819,16.66718,17.05207,17.82462,17.99631,18.98206,19.49826,20.13951,20.26196,21.29695,21.29695,21.61135,22.45439,22.45439,23.60015,23.6502,24.76928,24.76928,24.76928,24.76928,25.2243,25.92672,25.92672,27.02092,27.65225,28.01012,28.18535,29.16756,29.16756,29.16756,29.16756,28.59,28.01012,27.78621,26.85268,26.85268,25.95634,25.69523,24.82441,24.17435,23.07203,21.78647,20.45113,19.51095,17.89832,17.40537,16.15802,18.74605,17.94237,16.52585,14.97834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
