Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66125,2016,3,11,7.0,435
66125,2016,3,12,21.7,436
66125,2016,3,13,19.3,437
66125,2016,3,14,13.0,438
66125,2016,3,15,14.6,439
66125,2016,3,16,20.1,440
66125,2016,3,17,14.5,441
66125,2016,3,18,10.4,442
66125,2016,3,19,21.5,443
66125,2016,3,20,17.1,444
66125,2016,3,21,12.0,445
66125,2016,3,22,20.0,446
66125,2016,3,23,19.9,447
66125,2016,3,24,20.3,448
66125,2016,3,25,6.2,449
66125,2016,3,26,17.2,450
66125,2016,3,27,14.0,451
66125,2016,3,28,13.4,452
66125,2016,3,29,7.2,453
66125,2016,3,30,14.6,454
66125,2016,3,31,20.4,455
66125,2016,4,1,20.2,456
66125,2016,4,2,18.2,457
66125,2016,4,3,16.9,458
66125,2016,4,4,9.5,459
66125,2016,4,5,19.6,460
66125,2016,4,6,18.6,461
66125,2016,4,7,6.1,462
66125,2016,4,8,4.4,463
66125,2016,4,9,16.1,464
66125,2016,4,10,17.6,465
66125,2016,4,11,18.7,466
66125,2016,4,12,10.9,467
66125,2016,4,13,15.3,468
66125,2016,4,14,12.1,469
66125,2016,4,15,17.7,470
66125,2016,4,16,15.4,471
66125,2016,4,17,10.9,472
66125,2016,4,18,10.3,473
66125,2016,4,19,12.2,474
66125,2016,4,20,16.7,475
66125,2016,4,21,17.1,476
66125,2016,4,22,10.5,477
66125,2016,4,23,5.5,478
66125,2016,4,24,13.5,479
66125,2016,4,25,15.8,480
66125,2016,4,26,14.1,481
66125,2016,4,27,15.8,482
66125,2016,4,28,13.1,483
66125,2016,4,29,9.8,484
66125,2016,4,30,10.8,485
66125,2016,5,1,9.8,486
66125,2016,5,2,13.3,487
66125,2016,5,3,15.6,488
66125,2016,5,4,14.7,489
66125,2016,5,5,15.4,490
66125,2016,5,6,15.2,491
66125,2016,5,7,14.9,492
66125,2016,5,8,5.2,493
66125,2016,5,9,4.5,494
66125,2016,5,10,14.6,495
66125,2016,5,11,13.8,496
66125,2016,5,12,14.3,497
66125,2016,5,13,14.5,498
66125,2016,5,14,14.4,499
66125,2016,5,15,6.0,500
66125,2016,5,16,11.9,501
66125,2016,5,17,12.3,502
66125,2016,5,18,9.4,503
66125,2016,5,19,12.1,504
66125,2016,5,20,12.0,505
66125,2016,5,21,8.3,506
66125,2016,5,22,11.8,507
66125,2016,5,23,9.6,508
66125,2016,5,24,11.7,509
66125,2016,5,25,11.3,510
66125,2016,5,26,6.6,511
66125,2016,5,27,11.5,512
66125,2016,5,28,4.2,513
66125,2016,5,29,11.4,514
66125,2016,5,30,11.3,515
66125,2016,5,31,5.8,516
66125,2016,6,1,5.5,517
66125,2016,6,2,10.9,518
66125,2016,6,3,8.0,519
66125,2016,6,4,2.7,520
66125,2016,6,5,2.0,521
66125,2016,6,6,6.3,522
66125,2016,6,7,8.6,523
