Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66168,2016,1,16,20.8,380
66168,2016,1,17,23.7,381
66168,2016,1,18,31.0,382
66168,2016,1,19,30.8,383
66168,2016,1,20,27.0,384
66168,2016,1,21,20.9,385
66168,2016,1,22,6.0,386
66168,2016,1,23,16.0,387
66168,2016,1,24,9.2,388
66168,2016,1,25,4.4,389
66168,2016,1,26,22.0,390
66168,2016,1,27,6.1,391
66168,2016,1,28,21.2,392
66168,2016,1,29,11.8,393
66168,2016,1,30,15.8,394
66168,2016,1,31,25.6,395
66168,2016,2,1,10.1,396
66168,2016,2,2,26.2,397
66168,2016,2,3,26.5,398
66168,2016,2,4,14.3,399
66168,2016,2,5,19.8,400
66168,2016,2,6,17.4,401
66168,2016,2,7,24.4,402
66168,2016,2,8,28.2,403
66168,2016,2,9,26.5,404
66168,2016,2,10,28.3,405
66168,2016,2,11,22.6,406
66168,2016,2,12,23.9,407
66168,2016,2,13,27.5,408
66168,2016,2,14,24.1,409
66168,2016,2,15,21.1,410
66168,2016,2,16,23.9,411
66168,2016,2,17,22.7,412
66168,2016,2,18,23.5,413
66168,2016,2,19,26.0,414
66168,2016,2,20,15.1,415
66168,2016,2,21,20.8,416
66168,2016,2,22,25.0,417
66168,2016,2,23,25.5,418
66168,2016,2,24,23.2,419
66168,2016,2,25,25.7,420
66168,2016,2,26,11.7,421
66168,2016,2,27,22.6,422
66168,2016,2,28,23.5,423
66168,2016,2,29,11.5,424
66168,2016,3,1,17.4,425
66168,2016,3,2,22.3,426
66168,2016,3,3,23.0,427
66168,2016,3,4,19.4,428
66168,2016,3,5,24.2,429
66168,2016,3,6,21.9,430
66168,2016,3,7,22.6,431
66168,2016,3,8,21.6,432
66168,2016,3,9,22.3,433
66168,2016,3,10,17.7,434
66168,2016,3,11,6.4,435
66168,2016,3,12,21.8,436
66168,2016,3,13,16.4,437
66168,2016,3,14,12.3,438
66168,2016,3,15,10.5,439
66168,2016,3,16,17.8,440
66168,2016,3,17,17.6,441
66168,2016,3,18,10.2,442
66168,2016,3,19,20.3,443
66168,2016,3,20,16.5,444
66168,2016,3,21,10.0,445
66168,2016,3,22,15.3,446
66168,2016,3,23,20.6,447
66168,2016,3,24,20.2,448
66168,2016,3,25,5.7,449
66168,2016,3,26,19.8,450
66168,2016,3,27,15.9,451
66168,2016,3,28,13.2,452
66168,2016,3,29,6.0,453
66168,2016,3,30,14.8,454
66168,2016,3,31,18.4,455
66168,2016,4,1,20.1,456
66168,2016,4,2,18.5,457
66168,2016,4,3,16.0,458
66168,2016,4,4,11.8,459
66168,2016,4,5,19.4,460
66168,2016,4,6,19.2,461
66168,2016,4,7,5.2,462
66168,2016,4,8,4.1,463
66168,2016,4,9,18.1,464
66168,2016,4,10,17.6,465
66168,2016,4,11,18.4,466
66168,2016,4,12,9.9,467
66168,2016,4,13,14.0,468
66168,2016,4,14,11.2,469
66168,2016,4,15,17.6,470
66168,2016,4,16,15.4,471
66168,2016,4,17,8.2,472
66168,2016,4,18,13.1,473
66168,2016,4,19,13.0,474
66168,2016,4,20,15.7,475
66168,2016,4,21,16.1,476
66168,2016,4,22,9.0,477
66168,2016,4,23,5.9,478
66168,2016,4,24,14.4,479
66168,2016,4,25,16.1,480
66168,2016,4,26,14.5,481
66168,2016,4,27,14.8,482
66168,2016,4,28,13.9,483
66168,2016,4,29,9.7,484
66168,2016,4,30,11.4,485
66168,2016,5,1,9.5,486
66168,2016,5,2,12.9,487
66168,2016,5,3,15.5,488
66168,2016,5,4,15.2,489
66168,2016,5,5,15.2,490
66168,2016,5,6,15.1,491
66168,2016,5,7,14.7,492
66168,2016,5,8,4.8,493
66168,2016,5,9,4.2,494
66168,2016,5,10,14.6,495
66168,2016,5,11,13.8,496
66168,2016,5,12,14.0,497
66168,2016,5,13,14.4,498
66168,2016,5,14,14.3,499
66168,2016,5,15,7.4,500
66168,2016,5,16,12.2,501
66168,2016,5,17,12.3,502
66168,2016,5,18,9.6,503
66168,2016,5,19,12.1,504
66168,2016,5,20,12.0,505
66168,2016,5,21,9.4,506
66168,2016,5,22,11.6,507
66168,2016,5,23,10.7,508
66168,2016,5,24,11.6,509
66168,2016,5,25,11.3,510
66168,2016,5,26,6.6,511
66168,2016,5,27,11.5,512
66168,2016,5,28,5.3,513
66168,2016,5,29,11.4,514
66168,2016,5,30,11.4,515
66168,2016,5,31,6.9,516
66168,2016,6,1,6.2,517
66168,2016,6,2,8.9,518
66168,2016,6,3,7.6,519
66168,2016,6,4,2.7,520
66168,2016,6,5,2.7,521
66168,2016,6,6,7.4,522
66168,2016,6,7,8.8,523
66168,2016,6,8,11.0,524
66168,2016,6,9,9.3,525
66168,2016,6,10,10.9,526
66168,2016,6,11,10.8,527
66168,2016,6,12,10.9,528
66168,2016,6,13,10.6,529
66168,2016,6,14,10.9,530
66168,2016,6,15,10.0,531
66168,2016,6,16,10.9,532
66168,2016,6,17,6.1,533
66168,2016,6,18,8.3,534
66168,2016,6,19,3.7,535
66168,2016,6,20,7.0,536
66168,2016,6,21,9.5,537
66168,2016,6,22,10.8,538
66168,2016,6,23,9.7,539
66168,2016,6,24,8.3,540
66168,2016,6,25,11.0,541
66168,2016,6,26,9.2,542
66168,2016,6,27,5.6,543
66168,2016,6,28,11.0,544
66168,2016,6,29,11.1,545
66168,2016,6,30,8.6,546
66168,2016,7,1,11.0,547
66168,2016,7,2,11.2,548
66168,2016,7,3,11.2,549
66168,2016,7,4,9.6,550
66168,2016,7,5,9.4,551
66168,2016,7,6,9.6,552
66168,2016,7,7,7.9,553
66168,2016,7,8,5.0,554
66168,2016,7,9,10.1,555
66168,2016,7,10,10.1,556
66168,2016,7,11,3.7,557
