Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index,Quality_Y
66073,2016,3,15,18.2,1.0,439,True
66073,2016,3,16,17.8,1.0,440,True
66073,2016,3,17,9.4,1.0,441,True
66073,2016,3,18,0.0,,442,True
66073,2016,3,19,1.8,1.0,443,True
66073,2016,3,20,0.4,1.0,444,True
66073,2016,3,21,85.0,1.0,445,True
66073,2016,3,22,39.8,1.0,446,True
66073,2016,3,23,0.0,,447,True
66073,2016,3,24,0.0,,448,True
66073,2016,3,25,0.0,,449,True
66073,2016,3,26,0.0,,450,True
66073,2016,3,28,24.2,2.0,452,True
66073,2016,3,29,0.2,1.0,453,True
66073,2016,3,30,4.6,1.0,454,True
66073,2016,3,31,0.0,,455,True
66073,2016,4,1,0.0,,456,True
66073,2016,4,2,0.0,,457,True
66073,2016,4,3,3.0,1.0,458,True
66073,2016,4,5,2.4,1.0,460,True
66073,2016,4,6,0.0,,461,True
66073,2016,4,7,0.0,,462,True
66073,2016,4,8,0.0,,463,True
66073,2016,4,9,0.0,,464,True
66073,2016,4,10,0.0,,465,True
66073,2016,4,11,0.0,,466,True
66073,2016,4,13,3.0,1.0,468,True
66073,2016,4,14,0.9,1.0,469,True
66073,2016,4,15,0.2,1.0,470,True
66073,2016,4,16,0.0,,471,True
66073,2016,4,17,3.0,1.0,472,True
66073,2016,4,18,6.2,1.0,473,True
66073,2016,4,19,1.0,1.0,474,True
66073,2016,4,20,0.2,1.0,475,True
66073,2016,4,21,0.0,,476,True
66073,2016,4,22,0.0,,477,True
66073,2016,4,23,6.4,1.0,478,True
66073,2016,4,24,3.0,1.0,479,True
66073,2016,4,25,0.0,,480,True
66073,2016,4,26,0.2,1.0,481,True
66073,2016,4,27,0.1,1.0,482,True
66073,2016,4,28,0.0,,483,True
66073,2016,4,29,0.0,,484,True
66073,2016,4,30,0.2,1.0,485,True
66073,2016,5,1,2.8,1.0,486,True
66073,2016,5,2,0.0,,487,True
66073,2016,5,3,0.0,,488,True
66073,2016,5,4,0.0,,489,True
66073,2016,5,5,0.0,,490,True
66073,2016,5,6,0.2,1.0,491,True
66073,2016,5,7,0.0,,492,True
66073,2016,5,8,0.2,1.0,493,True
66073,2016,5,9,2.2,1.0,494,True
66073,2016,5,10,0.4,1.0,495,True
66073,2016,5,11,0.0,,496,True
66073,2016,5,12,0.0,,497,True
66073,2016,5,13,0.0,,498,True
66073,2016,5,14,0.0,,499,True
66073,2016,5,15,0.0,,500,True
66073,2016,5,16,0.0,,501,True
66073,2016,5,17,0.0,,502,True
66073,2016,5,18,0.0,,503,True
66073,2016,5,19,0.0,,504,True
66073,2016,5,20,0.0,,505,True
66073,2016,5,21,0.0,,506,True
66073,2016,5,22,0.0,,507,True
66073,2016,5,23,0.0,,508,True
66073,2016,5,24,0.0,,509,True
66073,2016,5,25,0.0,,510,True
66073,2016,5,26,0.6,1.0,511,True
66073,2016,5,27,0.2,1.0,512,True
66073,2016,5,28,0.0,,513,True
66073,2016,5,29,4.6,1.0,514,True
66073,2016,5,30,0.0,,515,True
66073,2016,5,31,1.2,1.0,516,True
66073,2016,6,1,16.4,1.0,517,True
66073,2016,6,2,0.5,1.0,518,True
66073,2016,6,3,3.4,1.0,519,True
66073,2016,6,4,59.8,1.0,520,True
66073,2016,6,5,97.0,1.0,521,True
66073,2016,6,6,64.2,1.0,522,True
66073,2016,6,7,0.2,1.0,523,True
66073,2016,6,8,0.0,,524,True
66073,2016,6,9,0.8,1.0,525,True
66073,2016,6,10,0.2,1.0,526,True
66073,2016,6,11,0.0,,527,True
66073,2016,6,12,0.0,,528,True
66073,2016,6,13,0.6,1.0,529,True
66073,2016,6,14,0.0,,530,True
66073,2016,6,15,0.0,,531,True
66073,2016,6,16,0.0,,532,True
66073,2016,6,17,0.0,,533,True
66073,2016,6,18,6.6,1.0,534,True
66073,2016,6,19,1.4,1.0,535,True
66073,2016,6,20,24.4,1.0,536,True
66073,2016,6,21,0.0,,537,True
66073,2016,6,22,0.0,,538,True
66073,2016,6,23,0.0,,539,True
66073,2016,6,24,0.0,,540,True
66073,2016,6,25,0.4,1.0,541,True
66073,2016,6,26,0.0,,542,True
66073,2016,6,27,0.2,1.0,543,True
66073,2016,6,28,3.4,1.0,544,True
66073,2016,6,29,0.0,,545,True
66073,2016,6,30,0.0,,546,True
66073,2016,7,1,0.0,,547,True
66073,2016,7,2,0.0,,548,True
66073,2016,7,3,0.0,,549,True
66073,2016,7,4,0.0,,550,True
66073,2016,7,5,5.0,1.0,551,True
66073,2016,7,6,0.4,1.0,552,True
66073,2016,7,7,24.8,1.0,553,True
66073,2016,7,8,12.8,1.0,554,True
66073,2016,7,10,4.0,2.0,556,True
66073,2016,7,11,0.0,,557,True
66073,2016,7,12,0.2,1.0,558,True
66073,2016,7,13,0.0,,559,True
66073,2016,7,14,0.0,,560,True
66073,2016,7,15,0.0,,561,True
66073,2016,7,16,0.0,,562,True
66073,2016,7,17,0.6,1.0,563,True
66073,2016,7,18,0.2,1.0,564,True
66073,2016,7,19,0.0,,565,True
66073,2016,7,20,13.6,1.0,566,True
66073,2016,7,21,25.0,1.0,567,True
66073,2016,7,22,0.2,1.0,568,True
66073,2016,7,23,5.8,1.0,569,True
66073,2016,7,24,0.0,,570,True
66073,2016,7,25,0.0,,571,True
66073,2016,7,26,0.0,,572,True
66073,2016,7,27,0.0,,573,True
66073,2016,7,28,0.0,,574,True
66073,2016,7,29,0.0,,575,True
66073,2016,7,30,0.0,,576,True
66073,2016,7,31,0.0,,577,True
66073,2016,8,1,0.0,,578,True
66073,2016,8,2,1.0,1.0,579,True
66073,2016,8,3,24.6,1.0,580,True
66073,2016,8,4,38.6,1.0,581,True
66073,2016,8,5,3.8,1.0,582,True
66073,2016,8,6,6.4,1.0,583,True
66073,2016,8,7,5.0,1.0,584,True
66073,2016,8,8,0.2,1.0,585,True
66073,2016,8,9,0.2,1.0,586,True
66073,2016,8,10,0.0,,587,True
66073,2016,8,11,0.0,,588,True
66073,2016,8,12,0.0,,589,True
66073,2016,8,13,0.0,,590,True
66073,2016,8,15,0.1,2.0,592,True
66073,2016,8,16,0.0,,593,True
66073,2016,8,17,0.0,,594,True
66073,2016,8,18,0.0,,595,True
66073,2016,8,19,0.0,,596,True
66073,2016,8,20,0.6,1.0,597,True
66073,2016,8,21,0.0,,598,True
66073,2016,8,22,0.0,,599,True
66073,2016,8,23,2.4,1.0,600,True
66073,2016,8,24,4.2,1.0,601,True
66073,2016,8,25,54.8,1.0,602,True
66073,2016,8,26,0.1,1.0,603,True
66073,2016,8,27,3.0,1.0,604,True
66073,2016,8,28,0.0,,605,True
66073,2016,8,29,0.0,,606,True
66073,2016,8,30,0.0,,607,True
66073,2016,8,31,0.0,,608,True
66073,2016,9,1,0.0,,609,True
66073,2016,9,2,14.4,1.0,610,True
66073,2016,9,3,28.2,1.0,611,True
66073,2016,9,4,0.1,1.0,612,True
66073,2016,9,5,0.0,,613,True
66073,2016,9,6,0.0,,614,True
66073,2016,9,7,0.0,,615,True
66073,2016,9,8,0.0,,616,True
66073,2016,9,9,0.0,,617,True
66073,2016,9,10,1.4,1.0,618,True
66073,2016,9,11,0.0,,619,True
66073,2016,9,12,0.0,,620,True
66073,2016,9,13,0.0,,621,True
66073,2016,9,14,6.2,1.0,622,True
66073,2016,9,15,0.0,,623,True
66073,2016,9,16,0.2,1.0,624,True
66073,2016,9,17,0.0,,625,True
66073,2016,9,18,0.0,,626,True
66073,2016,9,19,16.0,1.0,627,True
66073,2016,9,20,0.0,,628,True
66073,2016,9,21,0.0,,629,True
66073,2016,9,22,1.8,1.0,630,True
66073,2016,9,23,2.2,1.0,631,True
66073,2016,9,24,0.0,,632,True
66073,2016,9,25,4.2,1.0,633,True
66073,2016,9,26,5.8,1.0,634,True
66073,2016,9,27,0.0,,635,True
66073,2016,9,28,0.0,,636,True
66073,2016,9,29,2.0,1.0,637,True
66073,2016,9,30,1.0,1.0,638,True
66073,2016,10,1,0.0,,639,True
66073,2016,10,2,0.0,,640,True
66073,2016,10,3,0.0,,641,True
66073,2016,10,4,0.0,,642,True
66073,2016,10,5,0.0,,643,True
66073,2016,10,6,0.0,,644,True
66073,2016,10,7,0.0,,645,True
66073,2016,10,8,0.0,,646,True
66073,2016,10,9,0.0,,647,True
66073,2016,10,10,0.0,,648,True
66073,2016,10,11,3.6,1.0,649,True
66073,2016,10,12,0.0,,650,True
66073,2016,10,13,4.0,1.0,651,True
66073,2016,10,14,0.2,1.0,652,True
66073,2016,10,15,0.0,,653,True
66073,2016,10,16,0.0,,654,True
66073,2016,10,17,0.0,,655,True
66073,2016,10,18,3.4,1.0,656,True
66073,2016,10,19,0.0,,657,True
66073,2016,10,20,0.0,,658,True
66073,2016,10,21,0.0,,659,True
66073,2016,10,22,19.8,1.0,660,True
66073,2016,10,23,0.2,1.0,661,True
66073,2016,10,24,0.8,1.0,662,True
66073,2016,10,25,0.0,,663,True
66073,2016,10,26,0.0,,664,True
66073,2016,10,27,0.0,,665,True
66073,2016,10,28,1.0,1.0,666,True
66073,2016,10,29,4.4,1.0,667,True
66073,2016,10,30,0.0,,668,True
66073,2016,10,31,1.2,1.0,669,True
66073,2016,11,1,0.0,,670,True
66073,2016,11,2,0.0,,671,True
66073,2016,11,3,0.0,,672,True
66073,2016,11,4,0.0,,673,True
66073,2016,11,5,0.0,,674,True
66073,2016,11,6,0.0,,675,True
66073,2016,11,7,0.0,,676,True
66073,2016,11,8,0.0,,677,True
66073,2016,11,9,2.8,1.0,678,True
66073,2016,11,10,10.4,1.0,679,True
66073,2016,11,11,0.0,,680,True
66073,2016,11,12,10.2,1.0,681,True
66073,2016,11,13,0.0,,682,True
66073,2016,11,14,0.0,,683,True
66073,2016,11,15,0.4,1.0,684,True
66073,2016,11,16,0.0,,685,True
66073,2016,11,17,0.0,,686,True
66073,2016,11,18,0.0,,687,True
66073,2016,11,19,0.0,,688,True
66073,2016,11,20,0.0,,689,True
66073,2016,11,21,0.0,,690,True
66073,2016,11,22,0.0,,691,True
66073,2016,11,23,0.0,,692,True
66073,2016,11,24,2.6,1.0,693,True
66073,2016,11,25,0.0,,694,True
66073,2016,11,26,0.0,,695,True
66073,2016,11,27,0.0,,696,True
66073,2016,11,28,0.0,,697,True
66073,2016,11,29,0.0,,698,True
66073,2016,11,30,0.0,,699,True
66073,2016,12,1,0.0,,700,True
66073,2016,12,2,0.4,1.0,701,True
66073,2016,12,3,0.0,,702,True
66073,2016,12,4,0.0,,703,True
66073,2016,12,5,1.4,1.0,704,True
66073,2016,12,6,3.2,1.0,705,True
66073,2016,12,7,5.0,1.0,706,True
66073,2016,12,8,0.0,,707,True
66073,2016,12,9,1.2,1.0,708,True
66073,2016,12,10,0.0,,709,True
66073,2016,12,11,0.0,,710,True
66073,2016,12,12,0.0,,711,True
66073,2016,12,13,0.0,,712,True
66073,2016,12,14,0.0,,713,True
66073,2016,12,15,5.6,1.0,714,True
66073,2016,12,16,30.4,1.0,715,True
66073,2016,12,17,8.4,1.0,716,True
66073,2016,12,18,0.2,1.0,717,True
66073,2016,12,19,0.0,,718,True
66073,2016,12,20,0.0,,719,True
66073,2016,12,21,0.0,,720,True
66073,2016,12,22,0.0,,721,True
66073,2016,12,23,0.0,,722,True
66073,2016,12,24,0.0,,723,True
66073,2016,12,25,0.4,1.0,724,True
66073,2016,12,26,0.0,,725,True
66073,2016,12,27,0.0,,726,True
66073,2016,12,28,0.0,,727,True
66073,2016,12,29,0.0,,728,True
66073,2016,12,30,0.0,,729,True
66073,2016,12,31,0.0,,730,True
66073,2017,1,1,0.0,,731,True
66073,2017,1,2,1.2,1.0,732,True
66073,2017,1,3,3.8,1.0,733,True
66073,2017,1,4,0.2,1.0,734,True
66073,2017,1,5,8.8,1.0,735,True
66073,2017,1,6,10.6,1.0,736,True
66073,2017,1,7,4.2,1.0,737,True
66073,2017,1,8,0.0,,738,True
66073,2017,1,9,0.0,,739,True
66073,2017,1,10,0.8,1.0,740,True
66073,2017,1,11,0.0,,741,True
66073,2017,1,12,0.0,,742,True
66073,2017,1,13,0.0,,743,True
66073,2017,1,14,0.0,,744,True
66073,2017,1,15,0.0,,745,True
66073,2017,1,16,0.0,,746,True
66073,2017,1,17,0.0,,747,True
66073,2017,1,18,0.0,,748,True
66073,2017,1,19,0.0,,749,True
66073,2017,1,20,0.0,,750,True
66073,2017,1,21,6.8,1.0,751,True
66073,2017,1,22,0.0,,752,True
66073,2017,1,23,0.0,,753,True
66073,2017,1,24,0.0,,754,True
66073,2017,1,25,10.4,1.0,755,True
66073,2017,1,26,0.0,,756,True
66073,2017,1,27,0.2,1.0,757,True
66073,2017,1,28,0.0,,758,True
66073,2017,1,29,0.0,,759,True
66073,2017,1,30,0.0,,760,True
66073,2017,1,31,4.6,1.0,761,True
66073,2017,2,1,0.4,1.0,762,True
66073,2017,2,2,1.0,1.0,763,True
66073,2017,2,3,0.0,,764,True
66073,2017,2,4,0.0,,765,True
