Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,index,Quality_Y
66037,2016,9,23,14.4,1.0,631,False
66037,2016,9,24,12.5,1.0,632,False
66037,2016,9,25,14.2,1.0,633,False
66037,2016,9,26,11.9,1.0,634,False
66037,2016,9,27,10.6,1.0,635,False
66037,2016,9,28,9.4,1.0,636,False
66037,2016,9,29,12.5,1.0,637,False
66037,2016,9,30,13.1,1.0,638,False
66037,2016,10,1,12.4,1.0,639,False
66037,2016,10,2,11.9,1.0,640,False
66037,2016,10,3,17.9,1.0,641,False
66037,2016,10,4,12.0,1.0,642,False
66037,2016,10,5,10.9,1.0,643,False
66037,2016,10,6,13.4,1.0,644,False
66037,2016,10,7,16.4,1.0,645,False
66037,2016,10,8,18.2,1.0,646,False
66037,2016,10,9,13.4,1.0,647,False
66037,2016,10,10,17.1,1.0,648,False
66037,2016,10,11,12.4,1.0,649,False
66037,2016,10,12,9.7,1.0,650,False
66037,2016,10,13,12.3,1.0,651,False
66037,2016,10,14,8.4,1.0,652,False
66037,2016,10,15,10.9,1.0,653,False
66037,2016,10,16,15.8,1.0,654,False
66037,2016,10,17,18.7,1.0,655,False
66037,2016,10,18,11.2,1.0,656,False
66037,2016,10,19,15.5,1.0,657,False
66037,2016,10,20,14.8,1.0,658,False
66037,2016,10,21,15.8,1.0,659,False
66037,2016,10,22,15.6,1.0,660,False
66037,2016,10,23,10.1,1.0,661,False
66037,2016,10,24,9.9,1.0,662,False
66037,2016,10,25,11.6,1.0,663,False
66037,2016,10,26,14.6,1.0,664,False
66037,2016,10,27,17.3,1.0,665,False
66037,2016,10,28,14.7,1.0,666,False
66037,2016,10,29,16.3,1.0,667,False
66037,2016,10,30,19.5,1.0,668,False
66037,2016,10,31,15.9,1.0,669,False
66037,2016,11,1,11.8,1.0,670,False
66037,2016,11,2,12.9,1.0,671,False
66037,2016,11,3,14.3,1.0,672,False
66037,2016,11,4,15.6,1.0,673,False
66037,2016,11,5,21.8,1.0,674,False
66037,2016,11,6,14.8,1.0,675,False
66037,2016,11,7,15.0,1.0,676,False
66037,2016,11,8,18.6,1.0,677,False
66037,2016,11,9,17.0,1.0,678,False
66037,2016,11,10,16.5,1.0,679,False
66037,2016,11,11,17.7,1.0,680,False
66037,2016,11,12,18.0,1.0,681,False
66037,2016,11,13,18.2,1.0,682,False
66037,2016,11,14,17.4,1.0,683,False
66037,2016,11,15,15.2,1.0,684,False
66037,2016,11,16,14.1,1.0,685,False
66037,2016,11,17,16.5,1.0,686,False
66037,2016,11,18,17.4,1.0,687,False
66037,2016,11,19,18.7,1.0,688,False
66037,2016,11,20,18.4,1.0,689,False
66037,2016,11,21,20.4,1.0,690,False
66037,2016,11,22,21.1,1.0,691,False
66037,2016,11,23,19.7,1.0,692,False
66037,2016,11,24,13.1,1.0,693,False
66037,2016,11,25,15.4,1.0,694,False
66037,2016,11,26,16.9,1.0,695,False
66037,2016,11,27,18.8,1.0,696,False
66037,2016,11,28,20.2,1.0,697,False
66037,2016,11,29,19.1,1.0,698,False
66037,2016,11,30,18.3,1.0,699,False
66037,2016,12,1,18.7,1.0,700,False
66037,2016,12,2,19.3,1.0,701,False
66037,2016,12,3,20.3,1.0,702,False
66037,2016,12,4,19.2,1.0,703,False
66037,2016,12,5,21.8,1.0,704,False
66037,2016,12,6,20.0,1.0,705,False
66037,2016,12,7,18.9,1.0,706,False
66037,2016,12,8,20.6,1.0,707,False
66037,2016,12,9,18.4,1.0,708,False
66037,2016,12,10,16.2,1.0,709,False
66037,2016,12,11,19.6,1.0,710,False
66037,2016,12,12,20.4,1.0,711,False
66037,2016,12,13,21.1,1.0,712,False
66037,2016,12,14,27.5,1.0,713,False
66037,2016,12,15,16.5,1.0,714,False
66037,2016,12,16,16.5,1.0,715,False
66037,2016,12,17,17.7,1.0,716,False
66037,2016,12,18,17.1,1.0,717,False
66037,2016,12,19,16.8,1.0,718,False
66037,2016,12,20,17.5,1.0,719,False
66037,2016,12,21,18.2,1.0,720,False
66037,2016,12,22,19.6,1.0,721,False
66037,2016,12,23,20.8,1.0,722,False
66037,2016,12,24,19.2,1.0,723,False
66037,2016,12,25,18.5,1.0,724,False
66037,2016,12,26,21.3,1.0,725,False
66037,2016,12,27,21.3,1.0,726,False
66037,2016,12,28,21.2,1.0,727,False
66037,2016,12,29,22.4,1.0,728,False
66037,2016,12,30,23.2,1.0,729,False
66037,2016,12,31,22.6,1.0,730,False
66037,2017,1,1,21.6,1.0,731,False
66037,2017,1,2,20.9,1.0,732,False
66037,2017,1,3,18.6,1.0,733,False
66037,2017,1,4,19.4,1.0,734,False
66037,2017,1,5,19.6,1.0,735,False
66037,2017,1,6,19.9,1.0,736,False
66037,2017,1,7,18.3,1.0,737,False
66037,2017,1,8,19.2,1.0,738,False
66037,2017,1,9,21.0,1.0,739,False
66037,2017,1,10,21.4,1.0,740,False
66037,2017,1,11,23.0,1.0,741,False
66037,2017,1,12,21.5,1.0,742,False
66037,2017,1,13,22.8,1.0,743,False
66037,2017,1,14,24.9,1.0,744,False
66037,2017,1,15,21.5,1.0,745,False
66037,2017,1,16,22.0,1.0,746,False
66037,2017,1,17,21.0,1.0,747,False
66037,2017,1,18,26.1,1.0,748,False
66037,2017,1,19,19.8,1.0,749,False
66037,2017,1,20,19.1,1.0,750,False
66037,2017,1,21,20.8,1.0,751,False
66037,2017,1,22,19.7,1.0,752,False
66037,2017,1,23,21.3,1.0,753,False
66037,2017,1,24,24.6,1.0,754,False
66037,2017,1,25,20.4,1.0,755,False
66037,2017,1,26,20.3,1.0,756,False
66037,2017,1,27,20.1,1.0,757,False
66037,2017,1,28,20.7,1.0,758,False
66037,2017,1,29,21.6,1.0,759,False
66037,2017,1,30,22.5,1.0,760,False
66037,2017,1,31,23.5,1.0,761,False
66037,2017,2,1,19.9,1.0,762,False
66037,2017,2,2,19.9,1.0,763,False
66037,2017,2,3,21.9,1.0,764,False
66037,2017,2,4,22.2,1.0,765,False
66037,2017,2,5,24.0,1.0,766,False
66037,2017,2,6,24.3,1.0,767,False
66037,2017,2,7,21.9,1.0,768,False
66037,2017,2,8,20.1,1.0,769,False
66037,2017,2,9,21.6,1.0,770,False
66037,2017,2,10,23.1,1.0,771,False
66037,2017,2,11,23.0,1.0,772,False
66037,2017,2,12,23.3,1.0,773,False
66037,2017,2,13,16.9,1.0,774,False
66037,2017,2,14,20.1,1.0,775,False
66037,2017,2,15,17.7,1.0,776,False
66037,2017,2,16,20.3,1.0,777,False
66037,2017,2,17,22.8,1.0,778,False
66037,2017,2,18,22.0,1.0,779,False
66037,2017,2,19,18.2,1.0,780,False
66037,2017,2,20,17.0,1.0,781,False
66037,2017,2,21,17.2,1.0,782,False
66037,2017,2,22,19.5,1.0,783,False
66037,2017,2,23,21.8,1.0,784,False
66037,2017,2,24,20.8,1.0,785,False
66037,2017,2,25,18.6,1.0,786,False
66037,2017,2,26,18.1,1.0,787,False
66037,2017,2,27,18.2,1.0,788,False
66037,2017,2,28,19.8,1.0,789,False
66037,2017,3,1,19.8,1.0,790,False
66037,2017,3,2,20.0,1.0,791,False
66037,2017,3,3,20.2,1.0,792,False
66037,2017,3,4,19.6,1.0,793,False
66037,2017,3,5,18.7,1.0,794,False
66037,2017,3,6,19.4,1.0,795,False
66037,2017,3,7,17.7,1.0,796,False
66037,2017,3,8,17.3,1.0,797,False
66037,2017,3,9,18.0,1.0,798,False
66037,2017,3,10,17.8,1.0,799,False
66037,2017,3,11,17.0,1.0,800,False
66037,2017,3,12,17.4,1.0,801,False
66037,2017,3,13,21.2,1.0,802,False
66037,2017,3,14,22.8,1.0,803,False
66037,2017,3,15,19.9,1.0,804,False
66037,2017,3,16,21.8,1.0,805,False
66037,2017,3,17,20.0,1.0,806,False
66037,2017,3,18,18.9,1.0,807,True
66037,2017,3,20,21.2,1.0,809,True
66037,2017,3,21,23.6,1.0,810,False
66037,2017,3,22,21.9,1.0,811,False
66037,2017,3,23,20.8,1.0,812,False
66037,2017,3,24,18.5,1.0,813,False
66037,2017,3,25,19.1,1.0,814,False
66037,2017,3,26,19.4,1.0,815,False
66037,2017,3,27,20.2,1.0,816,False
66037,2017,3,28,20.9,1.0,817,False
66037,2017,3,29,20.0,1.0,818,False
66037,2017,3,30,23.7,1.0,819,False
66037,2017,3,31,16.2,1.0,820,False
66037,2017,4,1,14.9,1.0,821,False
66037,2017,4,2,18.0,1.0,822,False
66037,2017,4,3,14.6,1.0,823,False
66037,2017,4,4,16.0,1.0,824,False
66037,2017,4,5,15.4,1.0,825,False
66037,2017,4,6,13.4,1.0,826,False
66037,2017,4,7,14.3,1.0,827,False
66037,2017,4,8,14.8,1.0,828,False
66037,2017,4,9,15.6,1.0,829,False
66037,2017,4,10,12.2,1.0,830,False
66037,2017,4,11,12.8,1.0,831,False
66037,2017,4,12,15.4,1.0,832,False
66037,2017,4,13,15.5,1.0,833,False
66037,2017,4,14,13.4,1.0,834,False
66037,2017,4,15,13.2,1.0,835,False
66037,2017,4,16,14.7,1.0,836,False
66037,2017,4,17,13.9,1.0,837,False
66037,2017,4,18,16.5,1.0,838,False
66037,2017,4,19,16.0,1.0,839,False
66037,2017,4,20,16.3,1.0,840,False
66037,2017,4,21,14.9,1.0,841,False
66037,2017,4,22,18.2,1.0,842,False
66037,2017,4,23,15.8,1.0,843,False
66037,2017,4,24,15.7,1.0,844,False
66037,2017,4,25,18.3,1.0,845,False
66037,2017,4,26,16.0,1.0,846,False
66037,2017,4,27,11.5,1.0,847,False
66037,2017,4,28,10.3,1.0,848,False
66037,2017,4,29,10.3,1.0,849,False
66037,2017,4,30,14.1,1.0,850,False
66037,2017,5,1,13.4,1.0,851,False
66037,2017,5,2,14.3,1.0,852,False
66037,2017,5,3,15.6,1.0,853,False
66037,2017,5,4,12.0,1.0,854,False
66037,2017,5,5,13.2,1.0,855,False
66037,2017,5,6,12.5,1.0,856,False
66037,2017,5,7,14.5,1.0,857,False
66037,2017,5,8,10.5,1.0,858,False
66037,2017,5,9,10.6,1.0,859,False
66037,2017,5,10,10.5,1.0,860,False
66037,2017,5,11,10.7,1.0,861,False
66037,2017,5,12,12.2,1.0,862,False
66037,2017,5,13,14.4,1.0,863,False
66037,2017,5,14,13.9,1.0,864,False
66037,2017,5,15,13.0,1.0,865,False
66037,2017,5,16,10.8,1.0,866,False
66037,2017,5,17,9.8,1.0,867,False
66037,2017,5,18,12.6,1.0,868,False
66037,2017,5,19,16.6,1.0,869,False
66037,2017,5,20,17.1,1.0,870,False
66037,2017,5,21,13.4,1.0,871,False
66037,2017,5,22,12.9,1.0,872,False
66037,2017,5,23,15.0,1.0,873,False
66037,2017,5,24,14.2,1.0,874,False
66037,2017,5,25,12.1,1.0,875,False
66037,2017,5,26,9.8,1.0,876,False
66037,2017,5,27,11.7,1.0,877,False
66037,2017,5,28,10.3,1.0,878,False
66037,2017,5,29,10.8,1.0,879,False
66037,2017,5,30,6.8,1.0,880,False
66037,2017,5,31,10.4,1.0,881,False
66037,2017,6,1,7.9,1.0,882,False
66037,2017,6,2,8.2,1.0,883,False
66037,2017,6,3,11.0,1.0,884,False
66037,2017,6,4,10.4,1.0,885,False
66037,2017,6,5,9.1,1.0,886,False
66037,2017,6,6,8.2,1.0,887,False
66037,2017,6,7,8.6,1.0,888,False
66037,2017,6,8,11.8,1.0,889,False
66037,2017,6,9,10.9,1.0,890,False
66037,2017,6,10,13.7,1.0,891,False
66037,2017,6,11,11.5,1.0,892,False
66037,2017,6,12,10.7,1.0,893,False
66037,2017,6,13,9.7,1.0,894,False
66037,2017,6,14,12.1,1.0,895,False
66037,2017,6,15,10.7,1.0,896,False
66037,2017,6,16,12.7,1.0,897,False
66037,2017,6,17,13.1,1.0,898,False
66037,2017,6,18,13.1,1.0,899,False
66037,2017,6,19,11.7,1.0,900,False
66037,2017,6,20,11.7,1.0,901,False
66037,2017,6,21,8.6,1.0,902,False
66037,2017,6,22,9.5,1.0,903,False
66037,2017,6,23,8.7,1.0,904,False
66037,2017,6,24,9.4,1.0,905,False
66037,2017,6,25,6.8,1.0,906,False
66037,2017,6,26,7.2,1.0,907,False
66037,2017,6,27,7.8,1.0,908,False
66037,2017,6,28,11.0,1.0,909,False
66037,2017,6,29,9.7,1.0,910,False
66037,2017,6,30,8.9,1.0,911,False
66037,2017,7,1,5.9,1.0,912,False
66037,2017,7,2,4.9,1.0,913,False
66037,2017,7,3,5.2,1.0,914,False
66037,2017,7,4,7.6,1.0,915,False
66037,2017,7,5,12.2,1.0,916,False
66037,2017,7,6,8.7,1.0,917,False
66037,2017,7,7,6.1,1.0,918,False
66037,2017,7,8,6.2,1.0,919,False
66037,2017,7,9,6.4,1.0,920,False
66037,2017,7,10,5.8,1.0,921,False
66037,2017,7,11,6.9,1.0,922,False
66037,2017,7,12,7.5,1.0,923,False
66037,2017,7,13,7.5,1.0,924,False
66037,2017,7,14,7.1,1.0,925,False
66037,2017,7,15,9.5,1.0,926,False
66037,2017,7,16,8.0,1.0,927,False
66037,2017,7,17,7.5,1.0,928,False
66037,2017,7,18,7.6,1.0,929,False
66037,2017,7,19,10.5,1.0,930,False
66037,2017,7,20,8.9,1.0,931,False
66037,2017,7,21,7.1,1.0,932,False
66037,2017,7,22,5.7,1.0,933,False
66037,2017,7,23,6.9,1.0,934,False
66037,2017,7,24,7.8,1.0,935,False
66037,2017,7,25,8.7,1.0,936,False
66037,2017,7,26,12.5,1.0,937,False
66037,2017,7,27,8.9,1.0,938,False
66037,2017,7,28,10.7,1.0,939,False
66037,2017,7,29,7.8,1.0,940,False
66037,2017,7,30,11.2,1.0,941,False
66037,2017,7,31,14.6,1.0,942,False
66037,2017,8,1,9.2,1.0,943,False
66037,2017,8,2,6.5,1.0,944,False
66037,2017,8,3,10.0,1.0,945,False
66037,2017,8,4,10.4,1.0,946,False
66037,2017,8,5,9.5,1.0,947,False
66037,2017,8,6,12.2,1.0,948,False
66037,2017,8,7,12.2,1.0,949,False
66037,2017,8,8,8.8,1.0,950,False
66037,2017,8,9,8.3,1.0,951,False
66037,2017,8,10,8.4,1.0,952,False
66037,2017,8,11,13.2,1.0,953,False
66037,2017,8,12,10.0,1.0,954,False
66037,2017,8,13,9.8,1.0,955,False
66037,2017,8,14,8.4,1.0,956,False
66037,2017,8,15,10.5,1.0,957,False
66037,2017,8,16,12.3,1.0,958,False
66037,2017,8,17,11.0,1.0,959,False
66037,2017,8,18,11.5,1.0,960,False
66037,2017,8,19,8.2,1.0,961,False
66037,2017,8,20,5.7,1.0,962,False
66037,2017,8,21,7.9,1.0,963,False
66037,2017,8,22,8.6,1.0,964,False
66037,2017,8,23,8.0,1.0,965,False
66037,2017,8,24,10.2,1.0,966,False
66037,2017,8,25,10.6,1.0,967,False
66037,2017,8,26,7.2,1.0,968,False
66037,2017,8,27,7.2,1.0,969,False
66037,2017,8,28,6.5,1.0,970,False
66037,2017,8,29,7.3,1.0,971,False
66037,2017,8,30,7.9,1.0,972,False
66037,2017,8,31,7.0,1.0,973,False
66037,2017,9,1,7.7,1.0,974,False
66037,2017,9,2,7.4,1.0,975,False
66037,2017,9,3,10.0,1.0,976,False
66037,2017,9,4,12.8,1.0,977,False
66037,2017,9,5,10.6,1.0,978,False
66037,2017,9,6,12.2,1.0,979,False
66037,2017,9,7,10.5,1.0,980,False
66037,2017,9,8,10.8,1.0,981,False
66037,2017,9,9,8.5,1.0,982,False
66037,2017,9,10,7.5,1.0,983,False
66037,2017,9,11,9.1,1.0,984,False
66037,2017,9,12,12.1,1.0,985,False
66037,2017,9,13,16.1,1.0,986,False
66037,2017,9,14,11.6,1.0,987,False
66037,2017,9,15,11.7,1.0,988,False
66037,2017,9,16,13.1,1.0,989,False
66037,2017,9,17,7.2,1.0,990,False
66037,2017,9,18,7.8,1.0,991,False
66037,2017,9,19,12.1,1.0,992,False
66037,2017,9,20,10.0,1.0,993,False
66037,2017,9,21,10.4,1.0,994,False
66037,2017,9,22,12.7,1.0,995,False
66037,2017,9,23,15.4,1.0,996,False
66037,2017,9,24,21.8,1.0,997,False
66037,2017,9,25,16.0,1.0,998,False
66037,2017,9,26,12.4,1.0,999,False
66037,2017,9,27,14.9,1.0,1000,False
66037,2017,9,28,18.1,1.0,1001,False
66037,2017,9,29,13.1,1.0,1002,False
66037,2017,9,30,15.6,1.0,1003,True
66037,2017,10,1,10.5,1.0,1004,False
66037,2017,10,2,11.7,1.0,1005,False
66037,2017,10,3,15.8,1.0,1006,False
66037,2017,10,4,15.0,1.0,1007,False
66037,2017,10,5,16.1,1.0,1008,False
66037,2017,10,6,17.6,1.0,1009,False
66037,2017,10,7,13.5,1.0,1010,False
66037,2017,10,8,12.8,1.0,1011,False
66037,2017,10,9,16.5,1.0,1012,False
66037,2017,10,10,15.4,1.0,1013,False
66037,2017,10,11,18.0,1.0,1014,False
66037,2017,10,12,19.0,1.0,1015,False
66037,2017,10,13,14.4,1.0,1016,False
66037,2017,10,14,16.7,1.0,1017,False
66037,2017,10,15,15.3,1.0,1018,False
66037,2017,10,16,15.5,1.0,1019,False
66037,2017,10,17,17.0,1.0,1020,False
66037,2017,10,18,17.9,1.0,1021,False
66037,2017,10,19,17.9,1.0,1022,False
66037,2017,10,20,18.5,1.0,1023,False
66037,2017,10,21,13.2,1.0,1024,False
66037,2017,10,22,13.7,1.0,1025,False
66037,2017,10,23,12.7,1.0,1026,False
66037,2017,10,24,13.7,1.0,1027,False
66037,2017,10,25,17.7,1.0,1028,False
66037,2017,10,26,16.7,1.0,1029,False
66037,2017,10,27,14.6,1.0,1030,False
66037,2017,10,28,17.5,1.0,1031,False
66037,2017,10,29,18.6,1.0,1032,False
66037,2017,10,30,18.9,1.0,1033,False
66037,2017,10,31,12.4,1.0,1034,False
66037,2017,11,1,12.5,1.0,1035,False
66037,2017,11,2,14.5,1.0,1036,False
66037,2017,11,3,18.1,1.0,1037,False
66037,2017,11,4,15.7,1.0,1038,False
66037,2017,11,5,14.3,1.0,1039,False
66037,2017,11,6,15.1,1.0,1040,False
66037,2017,11,7,13.4,1.0,1041,False
66037,2017,11,8,14.5,1.0,1042,False
66037,2017,11,9,12.2,1.0,1043,False
66037,2017,11,10,14.8,1.0,1044,False
66037,2017,11,11,14.9,1.0,1045,False
66037,2017,11,12,15.5,1.0,1046,False
66037,2017,11,13,16.0,1.0,1047,False
66037,2017,11,14,14.6,1.0,1048,False
66037,2017,11,15,16.7,1.0,1049,False
66037,2017,11,16,19.1,1.0,1050,False
66037,2017,11,17,19.2,1.0,1051,False
66037,2017,11,18,18.5,1.0,1052,False
66037,2017,11,19,16.4,1.0,1053,False
66037,2017,11,20,17.6,1.0,1054,False
66037,2017,11,21,17.7,1.0,1055,False
66037,2017,11,22,17.4,1.0,1056,False
66037,2017,11,23,17.5,1.0,1057,False
66037,2017,11,24,18.3,1.0,1058,False
66037,2017,11,25,18.9,1.0,1059,False
66037,2017,11,26,18.9,1.0,1060,False
66037,2017,11,27,21.1,1.0,1061,False
66037,2017,11,28,18.3,1.0,1062,False
66037,2017,11,29,20.1,1.0,1063,False
66037,2017,11,30,20.4,1.0,1064,False
66037,2017,12,1,20.3,1.0,1065,False
66037,2017,12,2,20.1,1.0,1066,False
66037,2017,12,3,16.4,1.0,1067,False
66037,2017,12,4,15.6,1.0,1068,False
66037,2017,12,5,15.5,1.0,1069,False
66037,2017,12,6,17.8,1.0,1070,False
66037,2017,12,7,17.0,1.0,1071,False
66037,2017,12,8,20.3,1.0,1072,False
66037,2017,12,9,18.1,1.0,1073,False
66037,2017,12,10,17.1,1.0,1074,False
66037,2017,12,11,18.1,1.0,1075,False
66037,2017,12,12,20.4,1.0,1076,False
66037,2017,12,13,20.2,1.0,1077,False
66037,2017,12,14,20.7,1.0,1078,False
66037,2017,12,15,20.3,1.0,1079,False
66037,2017,12,16,20.9,1.0,1080,False
66037,2017,12,17,20.4,1.0,1081,False
66037,2017,12,18,21.2,1.0,1082,False
66037,2017,12,19,21.1,1.0,1083,False
66037,2017,12,20,25.1,1.0,1084,False
66037,2017,12,21,20.5,1.0,1085,False
66037,2017,12,22,19.7,1.0,1086,False
66037,2017,12,23,20.6,1.0,1087,False
66037,2017,12,24,21.4,1.0,1088,False
66037,2017,12,25,18.5,1.0,1089,False
66037,2017,12,26,19.1,1.0,1090,False
66037,2017,12,27,18.5,1.0,1091,False
66037,2017,12,28,19.6,1.0,1092,False
66037,2017,12,29,20.9,1.0,1093,False
66037,2017,12,30,22.2,1.0,1094,False
66037,2017,12,31,20.8,1.0,1095,False
66037,2018,1,1,20.8,1.0,1096,False
66037,2018,1,2,20.7,1.0,1097,False
66037,2018,1,3,20.0,1.0,1098,False
66037,2018,1,4,17.4,1.0,1099,False
66037,2018,1,5,17.4,1.0,1100,False
66037,2018,1,6,20.8,1.0,1101,False
66037,2018,1,7,22.7,1.0,1102,False
66037,2018,1,8,21.9,1.0,1103,False
66037,2018,1,9,21.8,1.0,1104,False
66037,2018,1,10,19.1,1.0,1105,False
66037,2018,1,11,19.2,1.0,1106,False
66037,2018,1,12,21.4,1.0,1107,False
66037,2018,1,13,22.7,1.0,1108,False
66037,2018,1,14,14.9,1.0,1109,False
66037,2018,1,15,16.4,1.0,1110,False
66037,2018,1,16,18.2,1.0,1111,False
66037,2018,1,17,17.1,1.0,1112,False
66037,2018,1,18,15.4,1.0,1113,False
66037,2018,1,19,17.7,1.0,1114,False
66037,2018,1,20,18.5,1.0,1115,False
66037,2018,1,21,19.9,1.0,1116,False
66037,2018,1,22,21.5,1.0,1117,False
66037,2018,1,23,22.3,1.0,1118,False
66037,2018,1,24,21.0,1.0,1119,False
66037,2018,1,25,22.4,1.0,1120,False
66037,2018,1,26,23.4,1.0,1121,False
66037,2018,1,27,23.6,1.0,1122,False
66037,2018,1,28,23.8,1.0,1123,False
66037,2018,1,29,22.8,1.0,1124,False
66037,2018,1,30,21.6,1.0,1125,False
66037,2018,1,31,17.9,1.0,1126,False
66037,2018,2,1,16.9,1.0,1127,False
66037,2018,2,2,15.5,1.0,1128,False
66037,2018,2,3,16.4,1.0,1129,False
66037,2018,2,4,17.2,1.0,1130,False
66037,2018,2,5,17.0,1.0,1131,False
66037,2018,2,6,19.4,1.0,1132,False
66037,2018,2,7,21.2,1.0,1133,False
66037,2018,2,8,20.3,1.0,1134,False
66037,2018,2,9,21.3,1.0,1135,False
66037,2018,2,10,21.6,1.0,1136,False
66037,2018,2,11,22.1,1.0,1137,False
66037,2018,2,12,21.1,1.0,1138,False
66037,2018,2,13,22.3,1.0,1139,False
66037,2018,2,14,22.9,1.0,1140,False
66037,2018,2,15,21.0,1.0,1141,False
66037,2018,2,16,19.9,1.0,1142,False
66037,2018,2,17,21.4,1.0,1143,False
66037,2018,2,18,22.6,1.0,1144,False
66037,2018,2,19,22.7,1.0,1145,False
66037,2018,2,20,20.0,1.0,1146,False
66037,2018,2,21,17.9,1.0,1147,False
66037,2018,2,22,19.2,1.0,1148,False
66037,2018,2,23,19.2,1.0,1149,False
66037,2018,2,24,21.2,1.0,1150,False
66037,2018,2,25,20.9,1.0,1151,False
66037,2018,2,26,17.0,1.0,1152,False
66037,2018,2,27,17.4,1.0,1153,False
66037,2018,2,28,17.0,1.0,1154,False
66037,2018,3,1,21.0,1.0,1155,False
66037,2018,3,2,18.6,1.0,1156,False
66037,2018,3,3,20.3,1.0,1157,False
66037,2018,3,4,22.0,1.0,1158,False
66037,2018,3,5,20.7,1.0,1159,False
66037,2018,3,6,18.6,1.0,1160,False
66037,2018,3,7,18.7,1.0,1161,False
66037,2018,3,8,18.3,1.0,1162,False
66037,2018,3,9,19.7,1.0,1163,False
66037,2018,3,10,18.5,1.0,1164,False
66037,2018,3,11,18.4,1.0,1165,False
66037,2018,3,12,17.8,1.0,1166,False
66037,2018,3,13,19.1,1.0,1167,False
66037,2018,3,14,18.4,1.0,1168,False
66037,2018,3,15,20.5,1.0,1169,False
66037,2018,3,16,20.9,1.0,1170,False
66037,2018,3,17,21.2,1.0,1171,True
66037,2018,3,18,20.7,1.0,1172,False
66037,2018,3,19,21.0,1.0,1173,False
66037,2018,3,20,20.1,1.0,1174,False
66037,2018,3,21,18.0,1.0,1175,False
66037,2018,3,22,17.9,1.0,1176,False
66037,2018,3,23,17.2,1.0,1177,False
66037,2018,3,24,17.4,1.0,1178,False
66037,2018,3,25,19.9,1.0,1179,False
66037,2018,3,26,19.0,1.0,1180,False
66037,2018,3,27,14.0,1.0,1181,False
66037,2018,3,28,16.9,1.0,1182,False
66037,2018,3,29,19.4,1.0,1183,False
66037,2018,3,30,20.3,1.0,1184,False
66037,2018,3,31,20.3,1.0,1185,False
66037,2018,4,1,19.1,1.0,1186,False
66037,2018,4,2,20.3,1.0,1187,False
66037,2018,4,3,20.2,1.0,1188,False
66037,2018,4,4,20.5,1.0,1189,False
66037,2018,4,5,18.8,1.0,1190,False
66037,2018,4,6,19.1,1.0,1191,False
66037,2018,4,7,19.5,1.0,1192,False
66037,2018,4,8,19.8,1.0,1193,False
66037,2018,4,9,19.5,1.0,1194,False
66037,2018,4,10,19.2,1.0,1195,False
66037,2018,4,11,20.1,1.0,1196,False
66037,2018,4,12,19.6,1.0,1197,False
66037,2018,4,13,23.0,1.0,1198,False
66037,2018,4,14,23.1,1.0,1199,False
66037,2018,4,15,18.2,1.0,1200,False
66037,2018,4,16,18.1,1.0,1201,False
66037,2018,4,17,18.0,1.0,1202,False
66037,2018,4,18,17.8,1.0,1203,False
66037,2018,4,19,15.5,1.0,1204,False
66037,2018,4,20,16.6,1.0,1205,False
66037,2018,4,21,16.8,1.0,1206,False
66037,2018,4,22,15.3,1.0,1207,False
66037,2018,4,23,15.2,1.0,1208,False
66037,2018,4,24,15.9,1.0,1209,False
66037,2018,4,25,14.6,1.0,1210,False
66037,2018,4,26,16.8,1.0,1211,False
66037,2018,4,27,17.1,1.0,1212,False
66037,2018,4,28,14.7,1.0,1213,False
66037,2018,4,29,15.2,1.0,1214,False
66037,2018,4,30,11.9,1.0,1215,False
66037,2018,5,1,12.3,1.0,1216,False
66037,2018,5,2,14.0,1.0,1217,False
66037,2018,5,3,13.7,1.0,1218,False
66037,2018,5,4,19.0,1.0,1219,False
66037,2018,5,5,11.6,1.0,1220,False
66037,2018,5,6,9.8,1.0,1221,False
66037,2018,5,7,12.4,1.0,1222,False
66037,2018,5,8,13.1,1.0,1223,False
66037,2018,5,9,13.1,1.0,1224,False
66037,2018,5,10,13.4,1.0,1225,False
66037,2018,5,11,9.8,1.0,1226,False
66037,2018,5,12,10.7,1.0,1227,False
66037,2018,5,13,13.3,1.0,1228,False
66037,2018,5,14,13.6,1.0,1229,False
66037,2018,5,15,11.1,1.0,1230,False
66037,2018,5,16,11.6,1.0,1231,False
66037,2018,5,17,9.7,1.0,1232,False
66037,2018,5,18,8.8,1.0,1233,False
66037,2018,5,19,10.8,1.0,1234,False
66037,2018,5,20,9.1,1.0,1235,False
66037,2018,5,21,10.6,1.0,1236,False
66037,2018,5,22,10.3,1.0,1237,False
66037,2018,5,23,13.2,1.0,1238,False
66037,2018,5,24,11.0,1.0,1239,False
66037,2018,5,25,16.1,1.0,1240,False
66037,2018,5,26,9.8,1.0,1241,False
66037,2018,5,27,10.0,1.0,1242,False
66037,2018,5,28,12.0,1.0,1243,False
66037,2018,5,29,11.1,1.0,1244,False
66037,2018,5,30,13.7,1.0,1245,False
66037,2018,5,31,8.2,1.0,1246,False
66037,2018,6,1,12.3,1.0,1247,False
66037,2018,6,2,11.2,1.0,1248,False
66037,2018,6,3,13.6,1.0,1249,False
66037,2018,6,4,10.8,1.0,1250,False
66037,2018,6,5,10.6,1.0,1251,False
66037,2018,6,6,11.3,1.0,1252,False
66037,2018,6,7,9.3,1.0,1253,False
