year,averagemwh,Rainfall amount (millimetres),Daily global solar exposure (MJ/m*m),Minimum temperature (Degree C),Maximum temperature (Degree C)
2023,7.183433229166667,0.0,0.5,7.3,15.2
2023,6.403093958333334,0.0,11.3,9.5,13.8
2023,5.926669270833333,0.0,3.8,9.2,13.6
2023,7.889309479166667,37.6,9.7,10.8,14.6
2023,6.495483333333333,0.0,10.8,10.5,18.1
2023,7.423814583333335,0.0,11.0,12.3,18.4
2023,7.523518333333334,0.0,8.4,9.0,16.9
2023,6.564701354166666,1.6,13.4,14.5,19.6
2023,5.462795625000003,0.0,14.5,13.8,19.1
2023,5.665323645833329,9.8,14.0,12.4,19.5
2023,5.714650104166669,0.6,14.8,16.2,26.5
2023,5.97374875,0.0,14.6,15.5,23.8
2023,5.534200625000003,0.0,13.3,12.7,22.2
2023,5.435224687499999,0.0,16.0,16.4,27.1
2023,5.468762708333332,0.0,13.9,14.7,29.4
2023,5.408475312500001,0.0,13.7,16.5,19.5
2023,5.373098333333334,0.0,10.0,16.8,28.6
2023,5.503956145833334,10.8,14.3,14.7,22.5
2023,5.657177083333331,0.0,10.7,11.5,21.0
2023,7.443221354166667,0.0,11.5,9.1,14.4
2023,6.8488582291666695,0.0,11.8,5.1,17.1
2023,6.601256458333335,0.0,11.8,5.8,20.4
2023,6.000861250000001,3.0,9.6,7.7,17.8
2023,5.933179687500002,0.0,17.5,11.9,28.4
2023,5.364655208333335,0.0,18.1,9.7,28.1
2023,5.084888333333334,0.0,18.7,12.3,21.2
2023,5.178648437500001,1.8,15.4,6.1,16.4
2023,5.196253333333336,0.0,5.9,6.5,20.9
2023,5.120098124999999,0.0,20.3,7.0,21.8
2023,5.062420208333333,0.0,17.9,10.3,15.5
2023,5.174046979166666,0.0,5.2,10.5,12.6
2023,5.006383750000002,0.0,10.4,12.4,13.6
2023,5.299523958333334,0.0,18.5,12.2,16.2
2023,5.127659791666667,0.0,17.3,11.3,18.4
2023,6.298325520833334,0.4,21.1,11.4,19.0
2023,6.19361875,0.0,11.6,8.9,14.8
2023,5.3888814583333335,0.0,13.2,11.3,16.2
2023,5.349950104166666,2.0,7.9,10.3,18.2
2023,5.516804479166666,0.0,13.7,12.4,17.1
2023,5.498521354166667,49.0,18.7,15.2,18.1
2023,5.139981666666667,20.0,21.8,17.4,16.3
2023,5.4003105208333295,0.0,5.7,13.4,16.2
2023,5.810054687499999,1.8,10.4,11.1,18.7
2023,5.4266463541666665,0.0,23.3,12.1,21.4
2023,6.412328645833335,0.0,21.2,15.6,25.6
2023,5.2069646875,0.0,12.9,10.8,22.7
2023,5.445251979166669,0.0,20.2,11.7,19.1
2023,5.905016666666668,0.0,24.2,9.9,25.6
2023,5.526072500000001,0.0,20.2,8.6,20.2
2023,7.072415000000003,0.0,6.5,11.3,17.1
2023,5.1934384375,0.0,21.0,10.5,14.7
2023,5.051611874999998,0.0,15.6,12.7,28.9
2023,7.246082604166667,2.8,9.7,16.2,23.5
2023,5.696196770833332,1.4,7.8,16.2,18.7
2023,5.489456666666666,0.0,18.5,12.9,20.0
2023,6.260005937499998,2.4,10.7,14.0,20.9
2023,5.954667291666666,0.0,19.8,15.6,22.2
2023,5.858947395833332,11.6,23.5,15.5,22.3
2023,5.437504791666668,0.0,25.7,12.9,16.3
2023,5.910658854166667,0.0,26.3,10.8,20.8
2023,6.192865624999999,0.0,25.7,15.0,24.9
2023,7.710511979166668,0.0,26.8,16.2,22.1
2023,6.7874334375,0.0,3.1,16.4,18.8
2023,6.574311562499997,0.0,18.3,14.1,17.8
2023,6.1970661458333325,0.6,21.7,13.3,20.0
2023,6.205211562500001,9.0,10.3,11.5,30.0
2023,6.907173958333336,7.6,9.4,11.9,21.6
2023,6.053191875,6.0,21.4,15.7,16.7
2023,5.124614270833333,4.2,21.3,14.4,17.6
2023,5.360992604166668,0.0,17.3,14.9,20.1
2023,6.007099791666668,19.6,4.0,12.7,22.9
2023,5.768920625,1.6,28.9,14.6,23.3
2023,6.963546458333333,0.0,29.3,13.0,28.8
2023,6.774782291666667,9.8,26.5,14.6,21.6
2023,6.043713854166664,18.0,30.1,13.3,30.2
2023,6.266688854166666,0.0,30.8,16.1,19.5
2023,5.540922916666666,4.0,30.6,13.8,21.6
2023,5.672054895833335,1.6,14.1,14.9,21.8
2023,5.660260208333333,4.0,27.3,15.8,17.8
2023,6.366857604166667,0.0,31.8,13.1,18.2
2023,6.061959687500001,0.0,31.7,13.2,21.2
2023,6.220311354166667,0.0,32.1,17.2,20.5
2023,6.136794375000001,0.0,30.7,19.5,21.3
2023,5.199851145833335,4.6,22.4,13.9,14.9
2023,5.160344062499999,96.2,15.7,15.9,17.4
2023,5.9429525,13.0,23.5,14.9,15.3
2023,5.717085208333333,1.6,19.4,12.5,17.5
2023,7.339015729166666,0.0,31.2,15.0,26.0
2023,6.201730416666663,0.0,23.5,15.2,22.7
2023,5.573441979166667,0.0,31.6,18.8,25.0
2023,7.124402499999999,0.0,27.6,17.8,26.9
2023,6.075140104166668,0.0,33.2,16.4,26.4
2023,6.382658333333334,0.0,33.2,15.8,23.1
2023,6.8224553125,0.0,28.9,17.7,31.9
2023,7.9454678125,0.0,24.1,16.2,23.9
2023,7.5794334375,0.0,28.3,17.9,19.5
2023,8.743465104166665,0.0,24.1,18.0,21.3
2023,9.370576354166667,4.8,25.3,16.8,22.2
2023,8.095366458333334,0.0,32.1,17.2,24.5
2023,6.130552291666668,6.2,22.2,15.6,29.7
2023,6.058509687500002,2.0,13.9,14.1,18.0
2023,6.177465833333332,0.0,15.7,16.0,18.9
2023,5.9809748958333335,0.0,28.8,13.1,20.4
2023,5.7956211458333335,0.0,26.2,14.6,16.6
2023,5.859917291666666,0.0,31.8,15.9,18.7
2023,6.65398322916667,0.0,34.0,15.2,17.9
2023,6.705755208333333,0.0,30.4,16.3,17.3
2023,6.464689687500002,0.0,32.2,18.2,21.2
2023,7.2482315625,0.0,28.1,19.9,20.5
2023,6.376463333333334,0.0,27.6,18.9,20.8
2023,7.533599791666666,0.0,13.5,16.3,38.6
2023,6.773119583333333,0.0,24.4,15.5,27.3
2023,6.783584583333336,0.0,25.0,17.5,25.8
2023,6.80621583333333,0.0,32.6,17.8,25.0
2023,6.116884270833332,0.0,33.9,17.2,20.3
2023,6.326230520833335,0.0,17.1,18.3,19.8
2023,6.318662395833333,0.0,30.1,16.6,18.2
2023,6.430551249999998,0.0,26.0,15.2,20.5
2023,6.801086874999999,0.0,31.6,15.6,29.5
2023,7.448352604166668,0.0,25.8,16.1,25.9
2023,7.117743854166664,0.0,18.5,14.8,22.9
2023,7.640940104166663,0.0,27.3,11.2,23.3
2023,5.968198229166666,2.0,32.9,15.0,23.3
2023,5.662758854166667,0.0,33.4,18.8,23.0
2023,5.719005000000003,9.2,32.3,17.6,22.1
2023,7.036823229166671,2.4,17.4,16.0,18.7
2023,7.202398645833337,0.0,33.3,17.9,20.7
2023,6.768831979166666,0.0,33.6,18.0,23.4
2023,6.708838229166666,0.0,28.8,16.3,23.7
2023,6.405616666666667,0.0,30.1,16.8,28.2
2023,6.387876354166667,0.0,27.5,15.9,22.3
2023,6.742309270833329,0.0,31.7,14.6,20.5
2023,6.510354166666666,0.0,33.3,14.6,22.6
2023,7.729251250000002,0.0,17.2,15.6,26.3
2023,7.170847499999998,0.0,5.3,15.5,19.2
2023,6.568138958333336,0.0,18.1,18.3,20.2
2023,5.855582395833334,0.0,4.7,18.3,18.3
2023,6.01461625,2.8,7.1,19.7,18.2
2023,7.24515114583333,1.6,20.0,20.8,19.6
2023,7.303458020833335,6.0,24.1,21.4,23.6
2023,7.026314791666667,78.2,17.5,20.9,21.7
2023,7.377493229166666,22.0,9.8,20.6,21.9
2023,6.50395875,0.0,30.9,18.3,23.5
2023,8.86225739583333,0.0,7.7,17.4,23.8
2023,7.586669791666666,0.0,20.8,18.7,26.3
2023,7.6741275,0.8,27.4,18.0,24.2
2023,6.499648125,23.6,14.6,18.5,25.1
2023,5.924340833333335,13.0,29.4,15.8,21.3
2023,6.489235,0.0,33.1,18.6,22.6
2023,7.474676354166667,0.0,20.6,19.2,24.3
2023,7.6394507291666685,4.2,28.1,18.9,21.1
2023,6.709138125000002,0.6,31.3,17.9,22.2
2023,14.780727916666663,4.6,29.5,19.5,23.3
2023,7.859234583333333,1.6,29.2,20.3,23.3
2023,6.681846874999999,0.0,31.2,20.7,21.8
2023,5.685666041666668,0.0,30.6,21.1,24.3
2023,5.568933541666663,0.0,29.8,20.2,24.4
2023,6.033125937499999,1.2,22.6,21.0,24.6
2023,6.100099687499998,0.0,28.0,21.5,25.5
2023,6.134874166666664,0.0,29.5,20.4,23.0
2023,6.252433333333333,4.0,13.6,19.9,24.6
2023,6.1664607291666655,14.6,16.7,18.1,26.4
2023,6.503405520833336,4.2,29.0,19.8,25.8
2023,6.316657500000001,0.0,28.1,16.7,34.1
2023,6.464195520833332,0.0,25.5,14.0,24.4
2023,10.622640833333332,0.0,31.0,14.9,23.1
2023,9.671264999999996,0.0,30.2,13.6,20.5
2023,6.3093447916666685,2.0,21.5,19.2,23.6
2023,6.820264166666664,0.0,29.0,20.6,29.2
2023,6.414883125,0.0,10.3,19.9,24.9
2023,6.506703541666668,0.0,19.3,19.7,25.7
2023,5.912219270833334,0.0,25.5,17.8,25.1
2023,7.153649479166663,0.0,23.6,19.2,26.2
2023,6.120684687499999,0.0,27.6,20.1,23.2
2023,6.295177395833332,0.0,27.6,21.0,26.9
2023,6.133890625,0.0,27.1,20.4,31.0
2023,7.951038333333329,35.6,2.2,21.0,28.1
2023,7.321548958333332,9.8,10.2,21.0,25.2
2023,7.238390416666667,0.0,15.6,17.1,26.0
2023,6.190135104166669,1.8,31.8,19.1,20.5
2023,6.913671979166662,0.6,26.0,19.6,20.3
2023,6.138670833333332,13.8,32.2,19.0,21.6
2023,7.423949583333333,4.2,30.3,19.3,20.8
2023,6.233710312500001,0.0,26.0,14.9,25.1
2023,6.125384687499999,0.0,25.1,18.1,22.8
2023,6.841850937499998,0.0,25.7,16.8,21.7
2023,6.712673854166668,27.8,25.4,15.8,20.4
2023,6.699348333333334,0.0,20.8,18.6,25.9
2023,2.309432604166666,0.0,23.8,18.7,22.1
2023,5.733701562500002,0.0,21.2,18.4,22.0
2023,6.024579895833334,1.2,6.3,19.7,22.9
2023,16.420955520833328,18.5,24.2,5.0,18.2
2023,16.019256354166668,0.5,5.9,5.8,17.8
2023,15.015623958333334,0.0,7.0,2.2,16.1
2023,13.941151770833333,0.0,22.7,3.1,14.7
2023,14.68274489583333,0.0,27.1,1.7,17.4
2023,13.4611878125,0.0,24.7,2.4,16.9
2023,14.032056249999998,0.0,21.9,1.4,18.3
2023,15.186648020833331,0.0,22.0,4.1,14.3
2023,16.372861770833335,0.0,14.5,7.8,17.2
2023,18.320436875,0.0,24.7,2.7,17.1
2023,17.101499479166666,16.0,32.5,0.8,16.7
2023,16.90959385416667,0.0,32.6,1.8,10.6
2023,18.327565208333336,0.0,24.8,6.3,12.6
2023,17.2906359375,0.0,20.0,2.3,14.4
2023,16.364791979166665,0.0,31.5,0.4,14.9
2023,15.561503958333333,0.0,11.9,-4.0,17.2
2023,7.269518749999999,0.8,14.1,14.7,26.6
2023,6.4643028125000015,0.0,22.6,15.0,24.4
2023,6.24862052083333,5.2,26.7,16.8,24.3
2023,6.602161875,0.0,26.1,14.6,25.4
2023,19.23637104166666,0.0,25.7,22.0,25.6
2023,23.561378541666667,0.0,27.5,19.8,28.2
2023,22.911957291666667,0.0,25.5,17.3,27.9
2023,22.53907166666666,0.0,0.8,13.2,26.6
2023,21.57144,0.0,11.6,12.9,29.9
2023,19.8247615625,0.0,14.9,15.3,27.2
2023,13.246157708333335,0.0,27.3,0.3,14.9
2023,13.459070000000002,1.3,30.3,2.4,10.7
2023,12.890280208333335,0.0,10.1,4.9,17.8
2023,13.08184947916667,0.0,23.6,1.2,17.8
2023,13.723446354166668,43.4,18.1,1.7,17.8
2023,13.57989041666667,12.2,13.8,3.2,17.4
2023,14.838100625,6.6,5.1,5.0,14.9
2023,14.776862708333333,9.7,2.8,5.1,17.4
2023,16.640737604166663,61.0,11.0,1.1,17.3
2023,14.481377395833336,132.1,31.6,4.8,16.1
2023,15.879450416666655,17.8,28.4,12.9,25.7
2023,17.903639999999992,5.1,23.6,17.0,22.7
2023,21.73818364583334,0.0,29.8,18.3,22.3
2023,22.683024270833343,0.0,6.8,13.7,26.6
2023,22.8256203125,0.0,13.8,18.8,23.8
2023,22.60835666666668,0.0,28.6,16.6,23.3
2023,19.00420489583332,0.0,26.0,17.2,27.2
2023,19.38027708333334,0.0,19.2,16.6,27.2
2023,22.084268958333325,2.5,22.5,18.9,27.0
2023,22.744087916666672,5.1,20.3,15.8,28.6
2023,22.4957759375,0.0,25.2,15.5,31.6
2023,24.521245624999988,0.0,28.8,15.1,24.1
2023,22.56702291666668,0.0,4.0,15.6,26.1
2023,21.121895104166665,0.0,15.0,18.3,32.7
2023,19.995696041666672,0.0,25.4,20.9,32.8
2023,22.91894677083333,0.0,16.9,19.6,31.0
2023,24.29278208333334,0.0,10.2,18.8,23.3
2023,21.666229791666662,0.0,27.8,19.5,25.1
2023,20.549780625,52.1,1.6,22.2,27.8
2023,50.1808809375,18.8,19.8,16.7,37.2
2023,26.68403708333333,1.3,29.1,21.2,27.9
2023,25.18483489583333,0.0,17.3,18.4,24.3
2023,22.629707291666666,5.1,31.0,19.3,24.0
2023,21.743229687500005,0.0,22.1,20.1,28.9
2023,20.461208229166672,35.6,32.1,19.6,21.0
2023,20.91817,2.0,30.9,20.5,27.7
2023,22.91615208333333,0.0,30.2,19.4,31.1
2023,23.187762708333327,0.0,27.1,17.8,25.2
2023,23.109633958333337,6.9,26.1,15.2,27.1
2023,23.0193075,101.6,30.8,18.8,26.2
2023,18.864838020833336,2.5,29.6,14.1,26.6
2023,16.940806562499997,3.0,29.2,13.4,37.3
2023,32.078884791666674,44.5,20.8,20.6,31.6
2023,31.319371354166645,0.0,26.8,18.7,42.2
2023,26.939049374999986,9.7,33.2,16.2,36.0
2023,24.62035260416667,0.0,11.4,19.3,25.6
2023,24.86280458333333,0.0,28.0,16.2,28.9
2023,23.025671666666668,0.0,21.4,18.3,23.9
2023,22.37270468750001,0.0,24.8,19.4,24.0
2023,25.60482020833332,0.0,18.4,13.7,25.8
2023,26.109925208333333,0.0,29.4,15.6,38.8
2023,25.91939010416667,1.5,29.7,15.5,23.8
2023,29.614805,0.0,25.2,16.6,21.7
2023,28.28858291666668,0.0,6.5,19.3,24.4
2023,27.58084875,0.0,9.1,18.1,25.4
2023,24.98228541666667,0.0,16.4,17.7,28.8
2023,25.075319166666663,0.0,27.4,18.4,25.5
2023,25.86699947916667,0.0,18.8,16.7,40.4
2023,24.050565729166667,0.0,13.4,13.7,29.0
2023,22.5189534375,0.0,22.7,19.3,24.3
2023,29.285708437499995,0.0,24.7,20.7,20.0
2023,29.12527385416666,0.0,30.6,20.0,24.8
2023,26.02725875,0.8,33.0,20.7,27.7
2023,24.2802865625,0.0,33.3,19.9,27.8
2023,22.999951041666662,0.3,29.9,18.7,26.6
2023,20.0018565625,0.0,33.4,17.2,25.6
2023,21.2701990625,0.0,20.9,17.2,25.3
2023,26.844115833333337,0.0,32.6,12.9,23.3
2023,26.634277187500007,1.0,28.4,16.8,28.8
2023,26.58922427083334,0.0,22.8,21.0,25.9
2023,26.17827375,0.0,30.8,19.9,29.3
2023,25.73675177083333,0.0,29.5,20.3,34.1
2023,21.519070729166675,5.8,33.4,17.9,42.3
2023,21.191412708333328,50.8,33.0,19.9,25.6
2023,28.783632291666667,19.1,25.1,16.2,23.9
2023,25.8072421875,0.8,24.2,18.9,25.4
2023,19.853137812499995,0.0,27.3,15.8,25.6
2023,19.5699203125,0.0,25.3,18.9,26.4
2023,26.97141520833333,0.0,26.2,16.1,26.6
2023,28.245405208333324,0.0,31.2,16.1,26.3
2023,27.3871196875,0.0,33.1,20.4,22.7
2023,26.464990833333346,1.0,33.4,19.9,23.8
2023,25.16897395833334,0.0,15.0,19.4,27.1
2023,23.693660937500013,0.0,7.0,15.8,27.7
2023,21.582055,0.0,29.0,16.6,27.7
2023,24.783592916666663,0.0,27.8,12.2,32.5
2023,25.10817395833333,0.0,34.0,19.4,20.1
2023,24.02421427083334,3.3,29.9,19.4,22.3
2023,24.73534395833333,2.5,32.9,19.4,25.8
2023,26.13677375,58.4,30.9,16.6,24.9
2023,25.33156072916667,0.0,10.5,11.2,23.3
2023,26.40528552083333,0.0,26.6,13.9,30.7
2023,24.39989739583334,0.0,31.7,17.9,40.2
2023,22.35559822916667,0.0,31.7,18.9,29.4
2023,18.862326770833324,0.0,32.1,16.1,26.6
2023,19.9060525,0.0,30.8,16.4,24.2
2023,22.4281203125,0.0,12.9,16.1,29.9
2023,23.83184770833334,0.0,31.2,17.6,25.0
2023,25.137783124999988,0.0,21.3,19.9,32.0
2023,23.350411770833336,0.0,31.7,20.2,31.9
2023,25.595870104166664,0.0,29.7,19.1,23.9
2023,24.50524916666667,0.0,23.5,20.3,33.4
2023,26.650706979166667,0.0,32.4,18.4,25.1
2023,29.005874791666667,0.0,30.6,17.6,23.9
2023,26.29103104166667,0.0,32.7,15.0,23.0
2023,25.69711833333334,0.0,33.0,17.8,22.4
2023,17.139374166666666,0.0,26.1,16.7,22.2
2023,17.804699375000002,0.0,4.2,15.9,22.3
2023,21.84747895833333,0.0,18.8,17.8,25.0
2023,23.208817916666664,0.0,20.8,19.8,34.4
2023,20.54821427083333,1.3,17.6,12.9,28.6
2023,21.54439875,12.7,21.5,13.8,22.9
2023,18.29227625,8.9,18.0,12.4,27.6
2023,16.279099270833335,0.0,6.3,15.1,24.0
2023,20.459148958333333,0.0,23.5,11.3,22.8
2023,21.46742458333333,0.0,29.1,13.1,28.3
2023,23.321549687500006,0.0,28.5,14.9,37.5
2023,23.12504072916667,0.0,29.1,16.5,26.7
2023,23.562634479166665,0.0,24.6,10.2,19.7
2023,20.402868020833324,0.0,28.1,13.9,20.7
2023,20.1398240625,0.0,30.4,13.7,27.1
2023,25.6674725,0.0,30.6,14.4,19.5
2023,20.06612895833333,0.0,17.1,7.3,21.1
2023,18.6729553125,0.0,18.4,9.3,19.4
2023,17.77229687499999,0.0,23.8,7.2,20.6
2023,21.410520104166675,0.0,20.7,11.7,22.1
2023,20.56139458333333,0.0,8.6,12.3,22.8
2023,20.142503437500007,25.4,20.8,14.9,20.6
2023,21.49828510416667,0.0,20.6,14.5,21.0
2023,20.371274062500003,0.0,17.2,14.4,22.2
2023,18.97004395833333,0.0,23.7,15.6,28.4
2023,17.072589479166655,0.0,15.5,18.4,23.3
2023,17.7042046875,0.0,8.3,19.0,22.3
2023,18.085264375,0.0,20.3,17.4,23.3
2023,20.499209166666663,0.0,23.5,15.7,30.3
2023,20.736242187500007,0.0,24.1,16.7,20.9
2023,20.048155729166663,0.0,26.1,14.3,19.4
2023,17.942201666666666,0.0,26.4,15.4,24.3
2023,22.38331989583333,0.0,17.6,17.5,24.8
2023,22.1204003125,0.0,4.1,13.8,17.8
2023,21.667582187499992,0.0,11.1,11.6,20.1
2023,17.841770208333333,0.0,15.9,13.6,16.2
2023,17.524209375,0.0,17.1,13.3,17.2
2023,23.38398020833333,0.0,20.8,13.1,17.3
2023,21.93779739583333,0.0,20.7,12.8,19.9
2023,23.782718437499994,0.0,18.7,9.2,22.3
2023,20.97281166666667,0.0,13.2,10.5,23.8
2023,20.51018177083333,0.0,9.3,12.3,31.6
2023,18.25765395833333,0.0,19.0,17.3,24.1
2023,17.65132760416667,0.0,19.4,18.3,26.2
2023,24.3365659375,0.0,5.3,18.6,26.2
2023,21.042029791666668,0.0,18.3,17.7,29.4
2023,20.718983229166668,0.0,22.3,14.5,23.2
2023,20.41041854166667,0.0,21.3,10.0,22.8
2023,23.124988541666667,0.0,14.9,10.8,19.4
2023,22.624916041666665,0.0,15.5,9.0,19.7
2023,21.84562666666667,0.0,14.2,8.0,23.1
2023,20.794435208333333,0.0,13.7,10.6,15.6
2023,20.4091971875,0.0,10.5,7.7,15.7
2023,17.892480625,0.0,9.0,7.9,16.9
2023,17.236937291666667,0.0,15.1,8.9,18.1
2023,20.83857083333333,0.0,8.4,10.5,25.9
2023,20.264305416666662,0.0,6.2,11.4,24.0
2023,21.30462958333333,0.0,17.3,16.1,28.3
2023,21.878348958333323,0.0,14.3,10.6,18.3
2023,22.14540895833333,0.0,18.2,8.2,16.6
2023,17.927018333333333,0.0,17.3,7.7,19.5
2023,19.137809375000003,0.0,16.9,11.1,20.5
2023,22.75305395833333,0.0,5.2,14.5,20.4
2023,21.214231354166667,0.0,18.8,14.9,21.6
2023,20.510120625000003,0.0,11.6,9.8,24.6
2023,20.776369375000005,0.0,9.1,8.9,14.8
2023,24.82761364583333,0.0,3.5,7.5,14.9
2023,21.823845208333324,0.0,2.3,10.0,14.7
2023,20.866298333333337,0.0,10.4,8.1,18.2
2023,22.33437770833334,0.0,5.0,6.7,21.8
2023,22.62894427083334,0.0,11.2,10.4,21.1
2023,17.850467812499996,0.0,11.9,10.1,16.4
2023,17.115208125,0.0,6.8,11.4,16.3
2023,21.3545578125,0.0,12.0,12.2,17.2
2023,21.747847395833343,0.0,13.1,11.7,15.7
2023,21.71541854166668,0.0,13.9,10.0,19.4
2023,21.59439708333333,0.0,13.0,10.0,20.3
2023,21.6712,0.0,12.4,10.1,21.6
2023,18.793011250000006,0.0,14.3,14.8,20.3
2023,20.0859665625,0.0,12.1,13.4,22.2
2023,27.64042760416666,7.6,10.2,5.1,20.4
2023,24.83290145833336,12.7,7.7,6.6,20.4
2023,21.86508437500001,10.2,6.5,6.3,19.6
2023,21.123936875,3.0,10.7,5.6,25.2
2023,25.512395104166668,0.0,10.6,6.8,25.4
2023,24.83185916666667,0.0,11.1,10.3,22.7
2023,24.762438125000006,0.0,11.2,9.4,23.3
2023,23.838226041666665,0.0,11.2,7.8,15.4
2023,22.1543021875,0.0,7.6,4.6,13.8
2023,18.911846979166672,0.0,8.2,3.1,19.4
2023,18.81747322916667,0.0,11.2,6.7,22.3
2023,25.1275190625,0.0,10.1,9.4,20.9
2023,25.30446947916667,0.0,5.3,7.9,25.1
2023,24.13928947916668,0.0,8.1,9.4,29.2
2023,25.35111072916668,0.0,0.1,10.1,26.1
2023,24.8925759375,0.0,11.9,15.0,19.3
2023,23.209993645833336,0.0,10.5,5.5,18.0
2023,23.47466239583333,0.0,10.4,11.4,20.1
2023,24.2948296875,10.2,10.5,4.0,19.9
2023,21.852397291666662,14.0,10.5,8.9,18.3
2023,23.764362187499987,2.5,6.7,7.8,17.7
2023,20.498740416666667,0.0,10.0,7.2,17.8
2023,18.4739221875,0.0,10.2,4.4,19.0
2023,23.63799354166667,0.0,10.6,11.0,25.4
2023,23.78319333333333,0.0,10.3,11.7,23.2
2023,22.810445000000005,0.0,8.1,13.3,27.6
2023,23.90753416666668,5.1,10.1,12.9,20.6
2023,24.369257083333327,0.0,10.0,10.6,18.2
2023,20.47199385416667,0.0,9.6,5.1,17.4
2023,19.802998229166665,0.0,10.7,3.8,20.4
2023,23.122894895833323,0.0,10.9,7.6,19.0
2023,26.606000104166657,0.0,7.7,8.2,17.8
2023,26.76999427083334,0.0,7.5,9.9,14.9
2023,23.34762458333333,0.0,6.4,6.4,15.9
2023,27.49925854166668,0.0,11.7,6.6,18.4
2023,27.4230640625,0.0,7.8,6.5,18.7
2023,26.901081666666663,0.0,9.3,8.8,18.5
2023,25.22485052083333,0.0,8.2,6.8,18.9
2023,25.655732812500005,0.0,8.8,3.4,15.0
2023,20.578993333333333,0.0,6.2,2.5,15.6
2023,19.296102812500006,0.0,10.7,4.9,12.6
2023,24.29937875,0.0,10.5,2.7,14.2
2023,25.203195000000004,0.0,8.6,2.7,16.7
2023,25.970843437500005,0.0,8.5,5.6,19.3
2023,27.41149583333333,0.0,10.7,8.8,19.5
2023,23.4030296875,0.0,7.5,8.4,17.7
2023,19.99785552083333,0.0,4.3,4.4,19.9
2023,18.677005833333336,0.0,8.2,5.7,18.7
2023,27.867160416666675,0.0,9.7,5.5,18.2
2023,28.255201041666663,0.0,12.2,6.1,16.2
2023,27.49773270833332,0.0,7.4,5.1,16.3
2023,24.326284479166656,0.0,6.7,3.8,16.6
2023,22.525895625,2.5,8.6,3.6,14.4
2023,26.381981875,0.0,4.6,3.5,15.0
2023,29.59712218749999,0.0,11.9,2.2,14.6
2023,30.01395125000001,5.6,9.9,3.6,13.8
2023,30.77519614583333,0.0,12.2,5.0,14.4
2023,29.824546875000006,0.0,3.3,5.9,15.6
2023,25.04163677083333,0.0,3.4,3.9,15.0
2023,22.764758020833337,0.0,3.4,3.9,15.7
2023,26.94046354166668,0.0,5.9,4.0,15.8
2023,24.893397916666675,0.0,11.8,7.9,16.7
2023,25.268903541666656,0.0,6.1,9.3,17.9
2023,24.910523125,0.0,7.5,14.9,16.7
2023,29.26440489583334,0.0,15.4,4.0,13.1
2023,29.788960208333336,0.0,14.2,2.6,13.9
2023,28.520795624999995,0.0,11.4,6.2,13.9
2023,27.55790875,0.0,15.3,8.8,13.4
2023,24.98797364583333,0.0,13.1,3.8,14.4
2023,22.19252093749999,0.0,14.7,6.1,14.2
2023,23.498046562500004,2.5,14.9,6.8,14.7
2023,28.569123333333334,20.3,14.9,6.7,13.6
2023,30.866932500000004,5.1,13.2,3.8,13.3
2023,29.784131875000003,0.0,14.1,3.9,14.9
2023,31.26701312499999,0.0,13.1,5.8,17.2
2023,30.44593781249999,0.0,6.2,7.3,16.7
2023,24.41730635416667,0.0,9.4,4.6,18.8
2023,24.202913437500005,0.0,13.4,4.2,15.6
2023,29.497185208333352,0.0,13.4,3.3,15.1
2023,28.201751041666665,0.0,13.1,3.9,16.6
2023,31.21285541666666,7.1,12.0,7.8,17.5
2023,26.179561458333325,3.8,3.6,11.6,18.1
2023,31.662578854166657,0.0,2.0,11.2,16.2
2023,35.44887718749999,0.5,7.6,5.4,16.6
2023,34.10920114583332,0.8,17.6,4.8,17.6
2023,33.99277791666667,3.8,5.9,6.1,19.8
2023,31.61949854166668,2.5,5.3,10.6,17.2
2023,27.890235625,0.0,2.4,4.8,18.9
2023,25.69933270833332,0.0,7.0,12.1,20.4
2023,30.13862104166667,0.0,7.2,5.8,15.6
2023,30.80910479166667,0.0,0.4,12.5,19.3
2023,30.871132916666664,0.0,2.0,7.7,19.1
2023,29.5792815625,1.3,14.6,6.2,16.3
2023,29.73191625,0.0,15.7,7.4,13.2
2023,27.0981409375,0.0,14.6,6.7,18.3
2023,27.830956562499992,0.0,14.7,7.1,17.8
2023,31.176962812499983,0.0,1.9,9.0,16.5
2023,33.580736979166666,6.4,18.0,9.6,17.2
2023,30.31398249999999,88.9,9.5,6.6,18.1
2023,28.60816833333334,127.0,12.6,6.7,17.8
2023,31.14593354166667,22.9,20.8,11.1,19.3
2023,31.535708749999987,20.3,21.7,6.1,18.5
2023,31.227277291666653,0.0,20.7,6.9,18.9
2023,29.21509979166667,0.0,9.2,7.3,18.2
2023,30.503735833333334,0.0,20.3,10.1,16.7
2023,27.63190854166667,0.0,15.8,6.1,17.8
2023,29.474444895833333,0.0,17.6,6.1,17.2
2023,32.99585604166665,0.0,19.4,5.6,16.4
2023,32.200127604166674,0.0,3.1,4.7,16.2
2023,33.40470666666666,0.0,8.1,6.1,14.9
2023,34.57829489583331,5.1,3.5,8.3,16.0
2023,32.78086229166667,6.4,11.9,8.3,17.1
2023,33.35659489583333,0.0,28.9,12.9,24.2
2023,32.88812802083335,0.5,24.7,12.0,19.4
2023,30.833031979166662,0.0,24.0,14.4,23.0
2023,30.110820312499992,0.0,20.9,11.8,20.7
2023,26.5522946875,0.0,6.1,13.9,23.1
