Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,index,Quality_Y
61260,2025,2,17,25.5,1.0,3700,True
61260,2025,2,18,28.7,1.0,3701,True
61260,2025,2,19,28.1,1.0,3702,True
61260,2025,2,20,24.4,1.0,3703,True
61260,2025,2,21,24.9,1.0,3704,True
61260,2025,2,22,29.2,1.0,3705,True
61260,2025,2,23,32.0,1.0,3706,True
61260,2025,2,24,37.0,1.0,3707,True
61260,2025,2,25,25.2,1.0,3708,True
61260,2025,2,26,31.3,1.0,3709,True
61260,2025,2,27,33.8,1.0,3710,True
61260,2025,2,28,38.1,1.0,3711,True
61260,2025,3,1,33.4,1.0,3712,False
61260,2025,3,2,34.3,1.0,3713,False
61260,2025,3,3,28.5,1.0,3714,False
61260,2025,3,4,27.2,1.0,3715,False
61260,2025,3,5,27.2,1.0,3716,False
61260,2025,3,6,25.1,1.0,3717,False
61260,2025,3,7,24.6,1.0,3718,False
61260,2025,3,8,26.3,1.0,3719,False
61260,2025,3,9,27.2,1.0,3720,False
61260,2025,3,10,23.6,1.0,3721,False
61260,2025,3,11,23.6,1.0,3722,False
61260,2025,3,12,26.7,1.0,3723,False
61260,2025,3,13,30.7,1.0,3724,False
61260,2025,3,14,34.4,1.0,3725,False
61260,2025,3,15,36.3,1.0,3726,False
61260,2025,3,16,36.1,1.0,3727,False
61260,2025,3,17,23.1,1.0,3728,False
61260,2025,3,18,24.4,1.0,3729,False
61260,2025,3,19,29.8,1.0,3730,False
61260,2025,3,20,32.7,1.0,3731,False
61260,2025,3,21,25.5,1.0,3732,False
61260,2025,3,22,28.0,1.0,3733,False
61260,2025,3,23,23.7,1.0,3734,False
61260,2025,3,24,25.6,1.0,3735,True
61260,2025,3,27,26.4,1.0,3738,False
61260,2025,3,28,25.0,1.0,3739,False
61260,2025,3,29,22.7,1.0,3740,False
61260,2025,3,30,26.3,1.0,3741,False
61260,2025,4,1,22.9,1.0,3743,True
61260,2025,4,2,20.8,1.0,3744,False
61260,2025,4,3,26.6,1.0,3745,False
61260,2025,4,4,27.6,1.0,3746,True
61260,2025,4,5,27.0,1.0,3747,True
61260,2025,4,6,26.9,1.0,3748,False
61260,2025,4,7,27.4,1.0,3749,False
61260,2025,4,8,23.5,1.0,3750,False
61260,2025,4,9,24.7,1.0,3751,False
61260,2025,4,10,25.3,1.0,3752,False
61260,2025,4,11,28.3,1.0,3753,False
61260,2025,4,12,26.7,1.0,3754,False
61260,2025,4,13,26.4,1.0,3755,False
61260,2025,4,14,27.5,1.0,3756,False
61260,2025,4,15,23.5,1.0,3757,False
61260,2025,4,16,21.9,1.0,3758,False
61260,2025,4,17,24.2,1.0,3759,False
61260,2025,4,18,25.5,1.0,3760,False
61260,2025,4,19,28.5,1.0,3761,False
61260,2025,4,20,29.8,1.0,3762,False
61260,2025,4,21,27.5,1.0,3763,False
61260,2025,4,22,21.0,1.0,3764,False
61260,2025,4,23,24.3,1.0,3765,False
61260,2025,4,24,24.9,1.0,3766,False
61260,2025,4,25,24.7,1.0,3767,False
61260,2025,4,26,23.9,1.0,3768,False
61260,2025,4,27,19.9,1.0,3769,False
61260,2025,4,28,23.2,1.0,3770,False
61260,2025,4,29,24.6,1.0,3771,False
