year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2011,Date_01FEB2012,Date_01JAN2012,Date_01NOV2011,Date_01OCT2011,Date_02APR2012,Date_02DEC2011,Date_02FEB2012,Date_02JAN2012,Date_02MAR2012,Date_02NOV2011,Date_03APR2012,Date_03DEC2011,Date_03FEB2012,Date_03JAN2012,Date_03MAR2012,Date_03NOV2011,Date_03OCT2011,Date_04APR2012,Date_04DEC2011,Date_04FEB2012,Date_04JAN2012,Date_04MAR2012,Date_04NOV2011,Date_04OCT2011,Date_05APR2012,Date_05DEC2011,Date_05FEB2012,Date_05JAN2012,Date_05MAR2012,Date_05NOV2011,Date_05OCT2011,Date_06APR2012,Date_06DEC2011,Date_06FEB2012,Date_06JAN2012,Date_06MAR2012,Date_06NOV2011,Date_06OCT2011,Date_07APR2012,Date_07DEC2011,Date_07FEB2012,Date_07JAN2012,Date_07NOV2011,Date_07OCT2011,Date_08APR2012,Date_08DEC2011,Date_08FEB2012,Date_08JAN2012,Date_08MAR2012,Date_08NOV2011,Date_08OCT2011,Date_09APR2012,Date_09DEC2011,Date_09FEB2012,Date_09JAN2012,Date_09MAR2012,Date_09NOV2011,Date_09OCT2011,Date_10APR2012,Date_10DEC2011,Date_10FEB2012,Date_10JAN2012,Date_10MAR2012,Date_10NOV2011,Date_10OCT2011,Date_11APR2012,Date_11DEC2011,Date_11FEB2012,Date_11JAN2012,Date_11MAR2012,Date_11NOV2011,Date_11OCT2011,Date_12APR2012,Date_12DEC2011,Date_12FEB2012,Date_12JAN2012,Date_12MAR2012,Date_12NOV2011,Date_12OCT2011,Date_13APR2012,Date_13DEC2011,Date_13FEB2012,Date_13JAN2012,Date_13MAR2012,Date_13NOV2011,Date_13OCT2011,Date_14APR2012,Date_14DEC2011,Date_14FEB2012,Date_14JAN2012,Date_14MAR2012,Date_14NOV2011,Date_14OCT2011,Date_15APR2012,Date_15DEC2011,Date_15FEB2012,Date_15JAN2012,Date_15MAR2012,Date_15NOV2011,Date_15OCT2011,Date_16APR2012,Date_16DEC2011,Date_16FEB2012,Date_16JAN2012,Date_16MAR2012,Date_16NOV2011,Date_16OCT2011,Date_17APR2012,Date_17FEB2012,Date_17JAN2012,Date_17MAR2012,Date_17NOV2011,Date_17OCT2011,Date_18APR2012,Date_18FEB2012,Date_18JAN2012,Date_18MAR2012,Date_18NOV2011,Date_18OCT2011,Date_19DEC2011,Date_19FEB2012,Date_19JAN2012,Date_19MAR2012,Date_19NOV2011,Date_19OCT2011,Date_20APR2012,Date_20DEC2011,Date_20FEB2012,Date_20JAN2012,Date_20MAR2012,Date_20NOV2011,Date_20OCT2011,Date_21APR2012,Date_21DEC2011,Date_21FEB2012,Date_21JAN2012,Date_21MAR2012,Date_21NOV2011,Date_21OCT2011,Date_22APR2012,Date_22DEC2011,Date_22FEB2012,Date_22JAN2012,Date_22MAR2012,Date_22NOV2011,Date_22OCT2011,Date_23APR2012,Date_23DEC2011,Date_23FEB2012,Date_23JAN2012,Date_23MAR2012,Date_23NOV2011,Date_23OCT2011,Date_24APR2012,Date_24DEC2011,Date_24FEB2012,Date_24JAN2012,Date_24MAR2012,Date_24NOV2011,Date_24OCT2011,Date_24SEP2011,Date_25APR2012,Date_25DEC2011,Date_25FEB2012,Date_25JAN2012,Date_25MAR2012,Date_25NOV2011,Date_25OCT2011,Date_25SEP2011,Date_26APR2012,Date_26DEC2011,Date_26FEB2012,Date_26JAN2012,Date_26MAR2012,Date_26NOV2011,Date_26OCT2011,Date_26SEP2011,Date_27APR2012,Date_27DEC2011,Date_27FEB2012,Date_27JAN2012,Date_27MAR2012,Date_27NOV2011,Date_27OCT2011,Date_27SEP2011,Date_28APR2012,Date_28DEC2011,Date_28FEB2012,Date_28JAN2012,Date_28MAR2012,Date_28OCT2011,Date_28SEP2011,Date_29APR2012,Date_29DEC2011,Date_29FEB2012,Date_29JAN2012,Date_29NOV2011,Date_29OCT2011,Date_29SEP2011,Date_30APR2012,Date_30DEC2011,Date_30JAN2012,Date_30MAR2012,Date_30NOV2011,Date_30OCT2011,Date_30SEP2011,Date_31DEC2011,Date_31JAN2012,Date_31MAR2012,Date_31OCT2011
2012,14.45518,14.2837,13.85502,14.38659,14.47232,13.68355,12.82618,12.15744,11.76305,11.30007,10.92283,10.75136,10.64848,10.57989,10.63133,10.33982,10.20265,10.40841,10.49415,10.8028,11.06001,11.35151,11.7802,11.93452,12.82618,13.51207,14.69524,15.32969,16.34138,17.52454,18.43335,18.99921,19.6851,20.07949,20.59391,21.00545,21.38269,21.55416,21.36554,21.48557,21.6399,21.57131,21.58845,21.51987,21.38269,21.6399,21.43413,21.50272,21.84566,22.17146,22.27435,22.44582,22.49726,22.48011,22.583,22.12002,22.92594,23.04598,23.18315,23.26889,23.5261,23.62898,23.68043,23.98908,23.86905,23.98908,23.90334,23.98908,23.62898,23.28604,22.96024,22.42867,20.62821,19.66796,18.75915,17.8332,17.42166,17.21589,17.11301,16.87295,16.89009,16.8558,17.19874,16.95868,16.75292,16.37567,15.96414,15.56975,15.8784,16.28994,16.06702,15.38113,14.72953,15.12392,14.98674,14.24941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.26656,14.12938,13.54637,13.9579,14.24941,13.51207,12.86048,12.0717,11.67731,11.18004,10.8028,10.49415,10.49415,10.28838,10.30553,10.27123,10.13406,10.27123,10.33982,10.44271,10.73421,11.06001,11.48869,11.4201,12.60327,13.35775,14.12938,14.86671,16.2042,17.16445,17.81605,18.14185,18.93062,19.77084,19.89087,20.31955,20.6625,20.954,21.09118,21.15977,21.38269,21.58845,21.38269,21.55416,21.39983,21.57131,21.46842,21.91425,21.9314,21.86281,21.62275,21.62275,20.52532,21.3141,21.91425,21.94855,21.57131,22.03428,21.77707,21.89711,21.70849,21.6399,21.48557,21.62275,21.82852,21.99999,21.94855,22.13717,22.06858,21.41698,21.9314,21.70849,19.53078,18.62197,17.81605,17.23304,16.70147,16.51285,16.34138,15.65549,15.74122,15.68978,15.67263,15.44972,15.05533,14.90101,14.6095,14.33515,14.6095,15.17536,15.24395,14.57521,14.12938,14.04364,14.47232,13.85502,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,13.76928,13.54637,13.23772,13.87217,14.06079,13.28916,12.7233,11.98596,11.48869,10.88854,10.73421,10.45985,10.40841,10.11691,10.04832,9.92829,9.92829,10.03117,10.20265,10.16835,10.44271,10.8371,11.19719,11.33437,12.20888,12.82618,13.78643,14.11223,15.14107,16.32423,16.89009,17.40451,18.39906,18.91348,18.99921,19.23927,19.20498,19.63366,19.99376,19.94231,20.06234,19.61651,19.66796,20.21667,19.95946,20.14808,19.89087,19.83943,19.49648,19.78799,20.0452,20.18238,20.0452,19.59937,19.35931,19.29072,19.6851,19.94231,19.6851,19.47934,19.44504,19.54793,19.65081,19.89087,20.11379,20.19952,20.25096,19.73655,19.73655,19.95946,20.62821,20.35385,19.08495,18.69056,18.0904,17.62743,17.33592,17.57599,17.55884,17.1816,17.04442,17.06157,17.28448,17.1816,16.42712,15.50116,14.81527,14.318,14.45518,15.07248,15.17536,14.54091,14.21511,14.33515,14.21511,13.63211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,13.6664,13.49493,13.15198,13.58066,13.88932,13.10054,12.7233,12.0717,11.7459,11.23148,10.78565,10.39127,10.08261,9.84255,9.65393,9.68823,9.80826,9.8254,9.89399,10.03117,10.37412,10.8028,10.99142,11.09431,11.93452,12.55183,13.68355,14.16367,15.20966,16.15276,16.70147,17.1816,18.24473,18.26188,18.50194,19.23927,19.80513,19.99376,20.19952,20.3367,20.42244,20.35385,20.31955,20.02805,20.21667,20.74824,20.97115,20.35385,20.97115,20.9883,20.79968,20.6625,21.07404,21.10833,21.10833,21.2798,21.53701,21.6056,21.55416,21.58845,21.3141,21.91425,21.67419,21.53701,21.74278,21.74278,21.65704,21.86281,21.67419,21.72563,21.55416,21.12548,18.63912,18.05611,17.35307,16.78721,16.35853,15.99843,15.72408,15.46687,15.48401,15.60405,15.67263,15.48401,15.27825,14.90101,14.54091,14.35229,14.67809,15.27825,15.53546,14.86671,14.24941,14.88386,15.05533,14.14652,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.35229,14.11223,13.61496,14.21511,14.42088,13.59781,12.92907,12.08885,11.93452,11.43725,10.90568,10.64848,10.44271,10.39127,10.25409,10.1855,10.20265,10.13406,10.1855,10.06547,10.32268,10.28838,10.37412,10.44271,10.64848,10.73421,11.09431,11.14575,11.4544,11.93452,12.26032,12.48324,13.56352,14.43803,14.74668,15.08963,15.60405,15.77552,15.89555,15.94699,16.11846,16.08417,15.72408,15.99843,16.04988,15.9127,15.96414,15.96414,15.94699,15.92984,15.74122,15.74122,15.72408,15.36398,15.56975,15.51831,15.5526,15.67263,15.44972,15.48401,15.65549,15.63834,15.53546,15.48401,15.67263,15.94699,15.98129,16.13561,16.18705,16.2042,16.15276,16.40997,15.70693,15.43257,14.9353,14.67809,14.54091,14.33515,14.09508,14.00935,13.97505,14.09508,13.94076,14.16367,14.14652,13.9579,13.64925,13.30631,13.63211,14.318,14.71239,14.33515,14.02649,14.59235,14.71239,14.07794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.00935,14.00935,13.46063,14.11223,14.18082,13.68355,13.10054,12.36321,12.03741,11.4544,11.04286,10.75136,10.477,9.97973,10.03117,9.8597,9.77396,10.03117,10.03117,9.89399,9.96258,9.89399,9.97973,9.97973,10.06547,10.27123,10.56274,10.8028,11.21434,11.67731,11.96882,12.34606,12.79189,13.54637,13.83787,13.82073,14.33515,14.57521,14.78098,15.07248,15.56975,15.94699,16.01558,16.04988,16.04988,16.27279,16.13561,16.49571,16.65003,16.44426,16.06702,15.99843,15.94699,16.06702,15.84411,15.65549,15.70693,15.63834,15.80981,15.89555,15.92984,15.84411,15.94699,16.25564,16.30709,16.15276,16.2385,16.39282,15.32969,15.79267,15.67263,15.82696,15.68978,15.48401,15.07248,14.90101,14.62665,14.45518,14.2837,14.19797,14.35229,14.83242,14.83242,14.76383,14.55806,14.48947,14.07794,13.97505,14.42088,15.15822,15.27825,14.69524,14.19797,14.72953,14.54091,13.82073,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.09508,14.11223,13.85502,14.2837,14.52377,13.59781,13.03195,12.44894,12.08885,11.48869,11.1286,10.85424,10.49415,10.42556,10.44271,10.35697,10.20265,10.54559,10.78565,10.78565,11.1286,11.86593,11.96882,11.98596,12.79189,13.44349,14.38659,14.88386,16.2385,17.42166,18.0904,18.05611,18.91348,19.92517,19.92517,20.40529,20.76538,21.00545,21.17692,20.9883,21.15977,21.38269,21.6056,21.58845,21.22836,21.36554,21.21121,21.41698,21.69134,21.94855,21.77707,21.67419,20.67965,21.03974,21.57131,21.82852,22.05143,22.01714,21.74278,21.84566,21.89711,21.86281,21.55416,21.6399,21.77707,21.94855,21.77707,21.82852,21.77707,21.75993,21.74278,21.24551,19.25642,18.81059,17.98752,17.40451,16.77006,16.42712,16.13561,15.92984,15.84411,15.96414,16.01558,15.68978,15.68978,15.5526,15.02104,14.78098,14.95245,15.43257,15.63834,14.95245,14.38659,14.74668,14.90101,14.04364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,13.9579,13.87217,13.47778,14.06079,14.38659,13.56352,13.06624,12.29462,11.86593,11.24863,11.06001,10.59703,10.37412,10.01402,10.03117,9.92829,9.94544,9.96258,10.03117,10.20265,10.44271,10.81995,11.14575,11.4544,12.24317,12.98051,13.90646,14.50662,15.65549,16.68433,17.25019,17.66172,18.91348,20.13093,20.31955,20.91971,21.36554,21.46842,21.74278,21.87996,21.9314,21.94855,21.98284,22.29149,22.34294,22.2572,21.86281,21.9657,22.06858,22.05143,22.10287,22.10287,22.29149,22.30864,22.27435,21.98284,22.37723,22.34294,22.29149,22.29149,22.27435,22.2572,22.2572,22.49726,22.583,22.51441,22.56585,22.63444,22.49726,22.60015,22.44582,22.10287,19.59937,19.08495,18.39906,17.71316,17.35307,17.11301,16.8558,16.70147,16.68433,16.78721,16.94154,16.97583,16.78721,16.28994,15.99843,15.62119,15.77552,16.37567,16.39282,15.68978,14.98674,15.50116,15.14107,14.69524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.72953,14.42088,13.85502,14.24941,14.47232,13.73499,13.18628,12.36321,11.93452,11.52299,11.02572,10.8028,10.61418,10.40841,10.37412,10.28838,10.20265,10.30553,10.27123,10.35697,10.71706,11.04286,11.54013,11.71161,12.63756,13.44349,14.30085,15.12392,16.42712,17.66172,18.27902,19.18783,20.55962,21.10833,21.62275,21.89711,22.08573,22.13717,22.24005,22.48011,22.53156,22.48011,22.34294,22.80591,22.70303,22.48011,22.65159,23.06312,23.50895,23.57754,23.49181,23.8176,24.28058,24.33202,24.38346,24.4692,24.53779,24.52064,24.86359,25.06936,25.39516,25.30942,25.4466,25.70381,25.84099,26.18393,26.0639,26.30396,25.89243,26.0982,25.87528,25.54948,22.44582,21.62275,20.97115,20.42244,19.32501,19.59937,19.20498,18.79344,18.4162,18.21044,18.4505,18.58768,18.17614,17.71316,17.21589,16.53,16.65003,17.23304,17.25019,16.47856,15.67263,15.89555,15.68978,14.81527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.62665,14.78098,14.11223,14.54091,14.79812,13.85502,13.20342,12.44894,12.17459,11.57443,11.24863,10.85424,10.37412,10.57989,10.42556,10.35697,10.42556,10.42556,10.57989,10.78565,11.04286,11.38581,11.7802,12.19173,13.03195,13.58066,14.76383,15.72408,17.04442,18.36476,18.84489,19.37645,20.26811,21.10833,21.6056,22.18861,22.56585,22.36008,22.51441,22.56585,22.63444,23.01168,23.28604,23.33748,23.73187,23.83475,23.54325,23.83475,23.8519,23.86905,23.90334,24.02337,24.21199,23.90334,23.93763,24.1434,23.8176,24.07481,23.83475,23.80046,23.57754,23.57754,23.38892,23.47466,23.83475,23.76616,23.26889,23.01168,23.18315,23.50895,23.76616,23.61184,22.13717,21.50272,21.00545,20.69679,20.14808,19.73655,19.44504,19.44504,19.37645,19.51363,19.58222,19.35931,18.48479,16.97583,17.38737,17.37022,17.25019,17.57599,17.5074,16.78721,16.25564,16.53,16.27279,15.19251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,15.44972,15.20966,14.21511,15.05533,15.29539,14.45518,13.87217,13.10054,12.689,12.34606,11.7802,11.55728,11.35151,11.31722,11.1286,11.16289,11.11145,11.09431,11.33437,11.54013,11.86593,12.27747,12.7233,13.11769,14.33515,15.00389,16.04988,16.87295,18.31332,19.59937,20.30241,20.59391,21.72563,22.66873,23.28604,24.00622,24.48635,24.64067,24.53779,24.64067,24.5035,24.29773,24.09196,24.40061,24.4692,24.55494,24.45205,24.34917,24.41776,24.19484,24.26343,23.14886,23.18315,23.57754,24.07481,24.26343,24.70926,24.74356,25.20654,25.39516,25.46374,25.39516,25.13795,24.88074,25.10365,25.27512,25.10365,25.20654,24.795,24.94933,24.57209,24.02337,21.02259,20.42244,19.66796,19.08495,18.36476,18.19329,17.86749,17.61028,17.33592,17.59313,17.61028,17.4731,17.21589,17.11301,16.70147,17.61028,17.95323,18.4505,18.65627,18.17614,17.33592,17.23304,17.54169,16.47856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,16.28994,15.99843,15.46687,16.06702,16.37567,15.48401,14.79812,14.18082,13.59781,13.18628,12.56897,12.24317,12.03741,11.91738,11.81449,11.69446,11.67731,11.36866,11.71161,11.35151,11.66017,11.69446,11.76305,12.12314,12.32891,12.31176,12.84333,12.98051,13.64925,14.16367,14.79812,15.5526,16.40997,17.35307,17.61028,18.27902,18.742,19.05065,19.25642,19.53078,19.61651,19.51363,19.61651,19.6851,19.90802,19.70225,19.82228,19.65081,19.54793,19.32501,19.18783,18.70771,18.60482,18.48479,18.53623,18.46765,18.46765,18.21044,18.14185,18.50194,18.21044,18.29617,18.742,18.7763,18.63912,18.742,18.69056,18.98206,19.01636,19.15354,18.94777,18.93062,18.39906,17.88464,17.28448,17.11301,17.4731,17.35307,16.99298,17.07871,17.06157,17.57599,17.62743,17.35307,17.07871,16.94154,16.65003,16.59859,16.92439,17.7989,17.97037,17.23304,16.8215,17.28448,17.37022,16.42712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
