Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66196,2016,11,1,25.7,670
66196,2016,11,2,28.2,671
66196,2016,11,3,26.7,672
66196,2016,11,4,28.4,673
66196,2016,11,5,28.6,674
66196,2016,11,6,28.7,675
66196,2016,11,7,28.8,676
66196,2016,11,8,18.9,677
66196,2016,11,9,10.6,678
66196,2016,11,10,26.6,679
66196,2016,11,11,25.5,680
66196,2016,11,12,24.9,681
66196,2016,11,13,28.6,682
66196,2016,11,14,17.7,683
66196,2016,11,15,20.7,684
66196,2016,11,16,28.3,685
66196,2016,11,17,28.6,686
66196,2016,11,18,30.2,687
66196,2016,11,19,18.5,688
66196,2016,11,20,27.7,689
66196,2016,11,21,21.7,690
66196,2016,11,22,30.0,691
66196,2016,11,23,21.6,692
66196,2016,11,24,30.7,693
66196,2016,11,25,30.5,694
66196,2016,11,26,27.4,695
66196,2016,11,27,7.8,696
66196,2016,11,28,26.1,697
66196,2016,11,29,24.2,698
66196,2016,11,30,18.4,699
66196,2016,12,1,25.2,700
66196,2016,12,2,26.1,701
66196,2016,12,3,20.3,702
66196,2016,12,4,24.7,703
66196,2016,12,5,18.6,704
66196,2016,12,6,3.9,705
66196,2016,12,7,16.1,706
66196,2016,12,8,30.9,707
66196,2016,12,9,31.6,708
66196,2016,12,10,28.8,709
66196,2016,12,11,30.8,710
66196,2016,12,12,31.1,711
66196,2016,12,13,22.8,712
66196,2016,12,14,15.6,713
66196,2016,12,15,1.8,714
66196,2016,12,16,2.1,715
66196,2016,12,17,28.0,716
66196,2016,12,18,5.9,717
66196,2016,12,19,21.6,718
66196,2016,12,20,31.5,719
66196,2016,12,21,29.3,720
66196,2016,12,22,18.6,721
66196,2016,12,23,24.6,722
66196,2016,12,24,23.5,723
66196,2016,12,25,31.8,724
66196,2016,12,26,31.0,725
66196,2016,12,27,23.8,726
66196,2016,12,28,29.4,727
66196,2016,12,29,21.9,728
66196,2016,12,30,16.6,729
66196,2016,12,31,20.6,730
66196,2017,1,1,8.7,731
66196,2017,1,2,15.6,732
66196,2017,1,3,19.1,733
66196,2017,1,4,25.1,734
66196,2017,1,5,17.2,735
66196,2017,1,6,25.6,736
66196,2017,1,7,31.3,737
66196,2017,1,8,29.4,738
