year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01JUN2018,Date_01MAY2018,Date_02APR2019,Date_02JUN2018,Date_02MAY2018,Date_03APR2019,Date_03JUN2018,Date_03MAY2018,Date_04APR2019,Date_04JUN2018,Date_04MAY2018,Date_05APR2019,Date_05JUN2018,Date_05MAY2018,Date_06APR2019,Date_06MAY2018,Date_07APR2019,Date_07MAY2018,Date_08APR2019,Date_08MAY2018,Date_09APR2019,Date_09MAY2018,Date_10APR2019,Date_10MAY2018,Date_11APR2019,Date_11MAY2018,Date_12APR2019,Date_12MAY2018,Date_13APR2019,Date_13MAY2018,Date_14APR2019,Date_14MAY2018,Date_15APR2019,Date_15MAR2019,Date_15MAY2018,Date_16APR2019,Date_16MAR2019,Date_16MAY2018,Date_17APR2019,Date_17MAR2019,Date_17MAY2018,Date_18APR2019,Date_18MAR2019,Date_18MAY2018,Date_19APR2019,Date_19MAR2019,Date_19MAY2018,Date_20APR2019,Date_20MAR2019,Date_20MAY2018,Date_21APR2019,Date_21MAR2019,Date_21MAY2018,Date_22APR2019,Date_22MAR2019,Date_22MAY2018,Date_23APR2019,Date_23MAR2019,Date_23MAY2018,Date_24APR2019,Date_24MAR2019,Date_24MAY2018,Date_25APR2019,Date_25MAR2019,Date_25MAY2018,Date_26APR2019,Date_26MAR2019,Date_26MAY2018,Date_27APR2019,Date_27MAR2019,Date_27MAY2018,Date_28APR2019,Date_28MAR2019,Date_28MAY2018,Date_29APR2019,Date_29MAR2019,Date_29MAY2018,Date_30APR2019,Date_30MAR2019,Date_30MAY2018,Date_31MAR2019,Date_31MAY2018
2019,0.88002,0.8457,0.88987,0.85398,0.91796,0.85402,0.90202,0.83791,0.86041,0.83961,0.86592,0.85004,0.90423,0.8551,0.89967,0.84822,0.91759,0.92291,0.85089,0.9268,0.90021,0.95829,1.00223,0.96147,1.05113,1.09094,1.14852,1.07074,1.43417,2.03672,1.95263,2.11417,2.06034,2.0214,1.85011,1.57241,1.82166,1.82154,1.68883,1.59573,1.68739,1.82414,1.75869,1.88833,1.71973,1.64572,1.77373,1.63264,1.71512,1.68337,1.636,1.82258,2.01475,1.81954,2.01572,1.95314,1.87886,1.73045,1.65143,1.70141,1.66835,1.59058,1.60067,1.63175,1.82255,2.2327,2.35946,2.40139,2.41722,2.41138,2.4186,2.51212,2.33309,2.35121,2.30707,2.28865,2.24682,2.30426,2.21866,2.21372,2.18763,2.23094,2.19008,2.15566,2.14057,2.07513,1.99101,2.02594,1.8352,1.16346,0.97625,0.9911,0.92481,0.93867,0.86672,0.91506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,0.81952,0.86131,0.84025,0.82101,0.81157,0.83872,0.78106,0.81866,0.73027,0.84137,0.71077,0.81737,0.79361,0.83834,0.77156,0.80393,0.67436,0.86362,0.81107,0.85179,0.82369,0.89876,0.87149,0.96236,1.01907,1.07508,1.11557,1.11629,1.79327,2.19609,2.1346,2.228,2.21043,2.20071,2.20518,2.2196,2.19111,2.24626,2.20603,2.27867,2.1906,2.20203,2.24835,2.23368,1.87409,1.84658,2.06833,2.05667,1.88182,1.60971,1.8791,1.76929,1.92175,1.78322,1.80724,1.83241,1.69389,1.70044,1.70101,2.03804,1.83928,2.22975,1.9498,1.96168,1.6122,1.7853,1.82357,2.22021,2.23604,2.30307,2.29582,2.29147,2.25361,2.24441,2.28639,2.22489,2.24545,2.19416,2.25078,2.17821,2.13166,2.0478,2.04515,2.05236,2.0308,1.99795,1.90424,1.91309,1.80459,1.79623,1.47015,1.20316,0.93224,0.92403,0.83527,0.90279,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019,0.82826,0.76402,0.76274,0.83906,0.75037,0.78167,0.77107,0.82162,0.73354,0.77173,0.7857,0.80281,0.82401,0.74848,0.75089,0.8093,0.83807,0.81172,0.84082,0.79127,0.85512,0.87875,0.94973,0.9525,1.04074,1.06536,1.11979,1.09711,1.63243,2.01004,2.07204,2.04334,2.11266,2.17748,2.13053,2.18695,2.13155,2.13329,2.16889,2.26009,2.28683,2.36833,2.28966,2.32767,2.23778,2.23286,2.26879,2.27911,2.28698,2.30893,2.24606,1.97652,2.12227,1.88531,2.0583,2.17095,1.90655,1.79173,1.71073,1.90039,2.09393,1.6707,2.11551,1.73111,1.98386,1.74547,2.10449,1.99465,2.08761,2.08456,2.09143,2.01381,2.0523,1.95462,1.88955,1.96506,1.8686,1.92053,1.88039,1.90957,1.86925,1.866,1.83539,1.87087,1.81868,1.82322,1.75571,1.77426,1.74621,1.70409,1.66617,1.31194,0.98468,0.86796,0.88347,0.85269,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.85668,0.79572,0.83285,0.70882,0.75731,0.76651,0.80114,0.49746,0.71721,0.77243,0.68062,0.73622,0.53499,0.39298,0.60958,0.40674,0.74896,0.66812,0.83258,0.7123,0.823,0.82087,0.89904,0.82147,0.86767,0.87829,0.94078,0.86614,0.95636,0.88012,0.93686,0.96433,1.0492,1.16108,1.10435,1.18912,1.29103,1.57747,1.41607,1.63486,1.7379,1.7616,1.90293,2.0701,2.08591,1.9965,2.02491,1.92252,2.01693,2.07159,1.71014,1.58277,1.75484,1.86083,1.58735,1.44105,1.62492,1.30976,1.32918,1.31608,1.899,1.84431,1.81194,1.83256,1.81244,1.94383,1.90599,2.05308,2.35345,2.30615,2.32713,2.29969,2.22323,2.20786,1.98399,2.05832,1.94858,1.94369,1.80148,1.84129,1.77012,1.83596,1.79245,1.85563,1.75871,1.75277,1.74325,1.71946,1.68562,1.7259,1.48722,1.04612,0.97282,0.91272,0.86324,0.88688,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.8351,0.84017,0.81032,0.78475,0.84166,0.80018,0.75015,0.76923,0.84344,0.69755,0.7604,0.72417,0.82478,0.59619,0.56259,0.55163,0.5701,0.74627,0.66993,0.70702,0.61203,0.62902,0.83,0.63905,0.82545,0.8191,0.92173,0.88199,0.91842,0.91154,0.88868,0.99908,0.96029,1.06833,1.0026,0.97782,1.04503,1.10937,1.15369,1.18026,1.38044,1.55278,1.27972,1.30842,1.26863,1.29323,1.21487,1.26689,1.239,1.22052,1.23352,1.23193,1.21984,1.20921,1.21058,1.22968,1.25235,1.21947,1.2206,1.23237,1.25919,1.20403,1.22096,1.20269,1.201,1.28768,1.34874,1.43605,1.80776,2.04573,2.02582,2.00784,1.88745,1.87822,1.75482,1.76595,1.75815,1.75909,1.69457,1.73475,1.69517,1.69365,1.70779,1.7354,1.69923,1.72484,1.68926,1.70485,1.60126,1.59232,0.91512,1.07361,0.8033,0.76176,0.459,0.65425,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.35978,0.58496,0.39098,0.72446,0.61795,0.73162,0.53252,0.46191,0.51003,0.31202,0.71209,0.70511,0.77293,0.66341,0.80126,0.80478,0.82121,0.81031,0.83551,0.84662,0.82675,0.90988,0.97613,0.95981,1.05875,1.02067,1.49856,1.88303,1.97006,1.98996,2.04533,2.12828,2.19969,2.13473,2.08705,2.14772,2.18974,2.13862,2.0914,2.21622,2.31248,2.04317,2.12682,2.12347,2.03622,2.15918,1.92498,1.87647,1.68477,1.77817,2.02446,1.83289,2.2241,2.16121,2.19156,2.05854,1.98738,1.77023,1.53911,1.53209,2.05969,1.99865,2.05487,1.90149,1.88073,2.18846,2.20581,2.23665,2.23576,2.21312,2.19264,2.18087,2.04463,2.15903,1.99631,2.05666,2.02819,1.97504,1.99998,1.95275,1.97679,1.87779,1.95953,1.91274,1.92225,1.85459,1.80737,1.79636,1.76409,1.7288,1.39959,1.11171,0.89136,0.87967,0.81343,0.87287,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.75618,0.66536,0.40252,0.77233,0.44542,0.51102,0.37077,0.71347,0.4975,0.53428,0.67513,0.52903,0.7387,0.42535,0.44803,0.38635,0.5451,0.78919,0.66568,0.77684,0.81059,0.86418,0.98036,0.92433,1.04455,1.14176,1.15457,1.10151,1.70639,2.07011,2.11376,2.20743,2.17519,2.18876,2.2299,2.23972,2.24725,2.2409,2.23714,2.23139,2.29465,2.31487,2.28561,2.28361,2.25269,2.27429,2.22276,2.26403,2.2404,1.97205,1.73807,1.85594,1.78897,1.86425,1.76345,1.82878,1.68596,1.64184,1.54078,1.74916,1.74789,1.62657,1.77562,1.61332,1.9955,2.22996,2.30003,2.26299,2.24646,2.25124,2.23603,2.27224,2.29411,2.33318,2.24676,2.23324,2.18238,2.24508,2.14835,2.21135,2.11947,2.15881,2.12885,2.10807,2.03281,2.09169,1.97848,2.03667,1.86982,1.92604,1.73873,1.45679,0.97018,0.9356,0.85451,0.89386,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,1.06346,1.06346,1.06346,1.06346,0.93294,0.88901,0.93752,0.91184,0.91184,0.91184,0.91184,0.91184,1.07626,0.92815,0.93707,0.92702,0.92702,0.92702,1.01612,1.10006,1.10006,1.15083,1.2694,1.15246,1.23428,1.33733,1.29966,1.41914,1.41572,1.51895,1.60624,1.79454,1.7646,1.92981,1.93503,1.94311,1.90068,1.99465,2.33742,2.32695,2.34477,2.34477,2.2956,2.28819,2.3263,2.35587,2.38914,2.36534,2.26082,2.2567,2.37161,2.36047,2.39502,2.18669,1.99384,2.21198,2.12022,2.08504,2.10653,2.10137,2.09439,2.17936,2.08382,2.20369,2.20427,2.36785,2.39182,2.41159,2.30227,2.2255,1.98964,1.83375,1.69916,1.65427,1.60594,1.66312,1.66312,1.60004,1.4891,1.53676,1.42181,1.31324,1.31324,1.15798,1.14501,1.14501,1.14501,1.14501,1.14501,1.14501,1.14501,1.14501,1.12407,0.97595,0.97595,0.97595,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.97595,0.97595,0.97595,0.97595,0.97595,0.97595,0.97595,0.97595,0.90365,0.85314,0.93612,0.97467,0.97467,0.97467,0.97467,0.93959,0.87292,0.97268,0.97268,0.97268,1.03148,1.16147,1.16147,1.16147,1.16147,1.18522,1.19534,1.17786,1.28929,1.28197,1.26388,1.27956,1.28805,1.38369,1.44452,1.39391,1.32013,1.48771,1.7909,1.98205,2.22749,2.25279,2.25032,2.24698,2.25853,2.15597,2.1531,2.15302,2.14638,2.08068,2.17969,2.08267,2.12962,2.09544,2.07841,2.12858,2.02593,2.09004,2.18885,2.15551,2.19425,2.11722,2.07828,2.12005,2.15926,2.16712,2.17743,2.20663,2.19707,2.17627,2.02237,1.76302,1.71757,1.64002,1.62989,1.51489,1.50582,1.56903,1.5118,1.5118,1.44024,1.17318,1.17903,1.12328,1.11367,1.11367,1.11367,1.11367,1.11367,1.11367,1.0901,1.10445,1.10445,1.10445,1.10445,1.02009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,1.00707,0.90957,1.04228,0.91738,1.11628,0.95978,1.05142,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,1.00261,0.93999,0.9789,1.00999,0.92965,0.98547,1.15382,1.24473,1.31249,1.3895,1.44201,1.44201,1.44201,1.44201,1.44201,1.49791,1.77961,1.57136,1.72019,2.14873,2.01173,1.98084,1.94765,1.87823,1.83982,1.91255,1.82852,1.74879,1.91191,1.93276,1.82831,1.7804,1.87818,1.86359,1.88474,1.87067,1.8973,1.92424,1.96088,1.89588,1.94414,1.88809,1.85379,1.9028,1.92799,1.85038,1.93576,1.88736,1.6909,1.52314,1.42948,1.34557,1.29161,1.17295,1.17295,1.17295,1.17295,1.07113,1.08439,1.05325,1.05325,1.05325,1.05325,1.05325,1.05325,1.05325,1.05325,1.05325,1.05325,1.05325,1.05325,1.00305,0.98764,0.92078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.92078,0.92078,0.969,0.9361,0.9361,0.9361,0.9361,0.9361,0.9361,0.9361,0.9361,0.9361,0.98098,1.10984,0.92689,0.98699,1.09069,1.05195,0.99088,1.09679,1.09679,1.09679,1.09679,1.09679,1.09679,1.21132,1.21324,1.27078,1.24986,1.33851,1.30865,1.34685,1.40897,1.42613,1.46565,1.50953,1.56085,1.84537,1.88939,1.90117,1.9735,1.93614,1.94686,1.90639,2.00501,1.90916,1.98483,1.94507,1.8884,1.95893,1.96412,2.04896,1.91397,2.04339,1.96287,1.96665,1.9614,1.99948,1.96134,1.98798,1.95999,1.85534,1.89295,1.93551,1.94578,1.84664,1.88867,1.79744,1.7938,1.66026,1.54799,1.34214,1.33284,1.22959,1.22087,1.12799,1.27721,1.21769,1.26572,1.26572,1.18761,1.09127,1.2499,1.12437,1.19755,1.10644,1.10644,1.10644,1.10644,1.0746,1.108,1.108,1.108,1.108,1.108,1.108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,1.108,0.99033,0.9757,0.95738,0.88241,0.95169,0.95169,0.95169,0.84976,0.96419,0.96419,0.96419,0.96419,0.96419,0.96419,0.93041,0.97822,0.97822,0.97822,1.02739,0.98943,1.12727,1.06996,1.19777,1.19777,1.24587,1.29675,1.41717,1.32593,1.49796,1.79929,2.02844,2.0767,2.27807,2.38101,2.4131,2.43996,2.71505,2.79339,2.82161,3.05251,3.24163,3.15792,3.11906,3.18249,3.04891,3.05968,3.0608,2.88607,2.84226,2.85374,2.88454,2.94945,3.10834,3.10189,3.08839,3.10141,3.13581,3.06037,2.96888,2.95009,2.96882,2.90034,2.8895,2.83525,2.92016,2.91542,2.85625,2.85491,2.71704,2.38633,2.23102,1.76252,1.65113,1.98906,2.28211,2.06834,2.15964,2.15356,2.13864,1.86168,1.61506,1.514,1.52265,1.50587,1.41553,1.35882,1.39954,1.28873,1.30026,1.25537,1.12659,1.08708,1.03822,1.0239,1.0239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,1.0239,0.9112,0.85482,0.85482,0.88813,0.97208,0.85426,0.85426,0.85426,0.85426,0.87266,1.0273,1.0273,1.0273,0.8628,0.84575,0.84575,0.84575,0.9915,1.02488,1.02488,1.02488,1.02488,1.02488,1.07156,1.19933,1.22131,1.27204,1.51711,1.65423,2.02519,1.915,2.17288,2.27627,2.29742,2.174,2.30971,2.66802,2.75701,2.89251,2.96412,3.18379,3.20627,3.12813,3.1453,3.04494,3.13428,3.07477,3.20707,3.11235,3.13949,3.2277,3.0793,3.18966,3.22567,3.19582,3.1861,3.18828,3.25113,3.06279,3.14561,3.07802,3.03198,3.02004,3.03049,3.20255,3.15323,3.15323,3.01658,3.04897,2.7002,2.44854,2.08839,2.01393,2.07048,1.79036,2.09012,1.75132,1.94966,2.08273,1.55036,1.50432,1.75657,1.79322,1.43119,1.46597,1.60453,1.41216,1.46823,1.2731,1.30357,1.07536,1.04018,1.01312,1.01312,1.01312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,1.01312,0.94124,0.97031,0.87503,1.01374,0.86404,0.96584,0.86517,0.86517,0.86517,0.86517,0.95434,1.04219,1.04219,0.99178,0.86318,0.92069,0.98559,0.86419,1.03122,1.04148,1.13815,1.07253,1.07253,1.15614,1.25295,1.25295,1.34543,1.65241,1.64976,2.20406,2.13751,2.1304,2.23311,2.39678,2.349,2.40058,2.75309,2.76693,2.84045,2.91412,2.89156,3.01145,2.9763,3.04487,2.98685,2.97412,3.0328,2.98387,3.08965,3.28593,3.30622,3.34179,3.27367,3.06346,3.12015,3.16317,3.2245,3.30247,3.27992,3.31098,3.34675,3.23554,3.29909,3.19295,3.33805,3.2648,3.14581,3.08075,3.06466,2.93427,2.88509,2.71507,2.66299,2.90026,2.7179,2.45057,2.25295,2.22889,2.04047,1.6167,1.7214,1.70367,1.53106,1.45607,1.3488,1.33437,1.30513,1.17973,1.16701,1.10511,0.98986,1.0658,0.99495,0.99495,0.99495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.99495,0.99495,0.99495,0.99495,0.99495,0.97774,0.96967,1.03027,0.99778,0.85326,0.85326,0.93913,1.02886,1.02886,0.86578,0.85908,0.85908,0.89028,1.0368,1.0368,1.0368,1.0368,1.08198,1.21211,1.21211,1.34392,1.28263,1.29797,1.5753,1.79245,2.1538,1.88006,1.97575,2.19815,2.21001,2.33671,2.40505,2.40811,2.62664,2.8892,3.03972,3.25625,3.17474,3.0684,3.11718,3.1568,3.27787,3.44344,3.23128,3.30593,3.35542,3.32482,3.35185,3.46701,3.33518,3.42393,3.28731,3.36743,3.17667,3.19235,3.23819,3.32469,3.2734,3.0983,3.16579,2.93752,2.99971,3.03966,2.97649,2.92883,2.35877,2.06734,1.82214,1.93265,1.95655,1.83847,1.30311,1.70771,1.51435,1.64799,1.53998,1.55519,1.62127,1.79788,1.85702,1.67315,1.19506,1.16355,1.2411,1.13688,1.09287,1.0248,1.07224,1.0212,1.0212,1.0212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.99963,0.84177,0.93577,0.85825,0.84363,0.84363,0.84363,0.93723,0.82455,0.82221,0.82221,0.88329,0.87185,0.92007,0.87099,0.87099,0.87099,0.87099,0.94254,0.90318,1.03708,1.03708,1.03708,1.03708,1.10098,1.03811,1.11044,1.08942,1.14433,1.03592,1.17176,1.17446,1.24756,1.20041,1.22196,1.1488,1.15246,1.40882,1.37161,1.46459,1.92572,2.58688,2.39193,2.60253,2.22213,2.21772,2.28092,2.18315,2.31772,2.25976,2.46279,2.4499,2.44461,2.50835,2.69073,2.59087,2.65308,2.52355,2.58317,2.67112,2.85258,2.88509,2.85711,2.75836,2.82115,2.84102,2.91077,2.59181,2.54863,2.70645,2.49135,2.21831,2.18148,2.04327,2.06228,1.95994,2.04893,2.06469,2.00592,1.93954,1.87378,1.65727,1.66582,1.90454,1.83395,1.76781,1.80575,1.74028,1.66051,1.55242,1.44302,1.3672,1.17761,1.06936,1.13801,1.10388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,1.09209,0.89964,0.89964,0.91273,0.89964,0.98495,0.91907,0.91907,0.91907,0.91907,0.91907,0.91907,0.91907,0.91907,0.91907,0.84279,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93439,0.93805,1.06573,1.10871,1.10871,1.38967,1.67519,2.44267,2.65216,2.68433,2.51772,2.51842,2.85145,2.86304,2.92711,2.89775,2.9661,2.97488,3.01698,2.95626,2.94566,3.06019,3.06019,3.07018,3.09799,3.16058,3.21231,3.24523,3.12461,3.10571,3.10571,3.15542,3.17767,3.1434,3.0703,3.01625,2.96133,2.85987,2.69447,2.32656,2.22054,2.14691,2.08631,2.11664,2.01987,1.8777,1.92148,1.58613,1.77944,1.98579,1.83009,1.90507,1.81658,1.82076,1.50375,1.78925,1.62998,1.24958,1.1508,1.32304,1.13046,0.98285,1.03358,0.96986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.96986,0.96986,1.05641,0.96192,1.00168,0.93028,0.93823,1.06126,0.93325,0.93325,0.93325,0.93325,1.1067,1.107,1.107,1.107,1.03235,1.10516,1.10516,1.10516,1.10516,1.19275,1.10456,1.27059,1.27678,1.27678,1.3939,1.50903,2.29053,2.22431,2.14985,2.05842,2.23871,2.29456,2.30114,2.4096,2.38721,2.41255,2.6729,3.00925,2.98165,2.97101,2.93192,2.94502,2.86335,2.8604,2.85732,2.99739,2.87898,2.88777,3.03778,2.93879,2.91373,2.92375,3.0348,3.02047,2.94734,3.02905,2.88658,2.92924,2.92782,2.99069,2.87291,2.91419,2.93509,2.82643,2.95467,2.93615,2.97816,3.0488,2.71478,2.43244,2.19236,2.14483,2.13308,2.11615,2.20235,2.25451,2.27541,2.21978,2.04429,1.94616,1.73073,1.62735,1.73107,1.48888,1.48456,1.44364,1.34566,1.22239,1.19896,1.12771,0.99099,1.06279,0.99283,0.99283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.99283,0.99283,0.99283,0.99283,0.99283,0.99283,0.99283,0.99283,0.99283,0.99283,0.99283,0.99283,0.99283,0.99283,0.99283,0.95152,0.99624,0.99624,0.99624,1.01366,1.10426,0.98928,1.11041,1.20415,1.15421,1.18144,1.2586,1.30648,1.55329,1.71863,1.76897,1.81727,1.94284,2.10647,2.36927,2.17169,2.27151,2.28473,2.55663,2.71512,2.78156,2.82418,2.71806,2.75483,2.73943,2.7838,2.77147,2.87545,2.72991,2.75538,2.75627,2.88316,2.76253,2.7912,2.81806,2.87712,2.824,2.85357,2.84913,2.8928,2.85056,2.84069,2.81035,2.78837,2.73009,2.7387,2.72828,2.67172,2.56618,2.6403,2.2181,1.74968,1.56117,1.56143,1.44201,1.46986,1.57598,1.85334,1.47661,1.41398,1.39766,1.50024,1.43442,1.33848,1.33125,1.34787,1.30962,1.30586,1.30586,1.36734,1.22861,1.13693,1.13693,1.10017,0.95935,0.95935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
