Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66051,2015,10,12,19.3,284
66051,2015,10,13,5.2,285
66051,2015,10,14,20.3,286
66051,2015,10,15,25.6,287
66051,2015,10,16,25.5,288
66051,2015,10,17,23.3,289
66051,2015,10,18,15.1,290
66051,2015,10,19,22.0,291
66051,2015,10,20,23.1,292
66051,2015,10,21,9.1,293
66051,2015,10,22,10.1,294
66051,2015,10,23,15.4,295
66051,2015,10,24,25.1,296
66051,2015,10,25,25.1,297
66051,2015,10,26,15.0,298
66051,2015,10,27,10.8,299
66051,2015,10,28,21.1,300
66051,2015,10,29,27.7,301
66051,2015,10,30,25.3,302
66051,2015,10,31,19.4,303
66051,2015,11,1,23.1,304
66051,2015,11,2,24.0,305
66051,2015,11,3,6.7,306
66051,2015,11,4,4.0,307
66051,2015,11,5,7.4,308
66051,2015,11,6,14.9,309
66051,2015,11,7,17.6,310
66051,2015,11,8,20.3,311
66051,2015,11,9,29.0,312
66051,2015,11,10,29.1,313
66051,2015,11,11,7.5,314
66051,2015,11,12,15.9,315
66051,2015,11,13,17.3,316
66051,2015,11,14,7.1,317
66051,2015,11,15,13.5,318
66051,2015,11,16,30.4,319
66051,2015,11,17,30.5,320
66051,2015,11,18,30.0,321
66051,2015,11,19,28.6,322
66051,2015,11,20,30.5,323
66051,2015,11,21,9.2,324
66051,2015,11,22,9.6,325
66051,2015,11,23,29.8,326
66051,2015,11,24,30.2,327
66051,2015,11,25,31.7,328
66051,2015,11,26,25.8,329
66051,2015,11,27,27.2,330
66051,2015,11,28,13.5,331
66051,2015,11,29,21.4,332
66051,2015,11,30,30.5,333
66051,2015,12,1,29.6,334
66051,2015,12,2,19.4,335
66051,2015,12,3,21.2,336
66051,2015,12,4,29.2,337
66051,2015,12,5,31.9,338
66051,2015,12,6,31.0,339
66051,2015,12,7,27.3,340
66051,2015,12,8,11.4,341
66051,2015,12,9,25.7,342
66051,2015,12,10,24.0,343
66051,2015,12,11,29.5,344
66051,2015,12,12,25.5,345
66051,2015,12,13,20.2,346
66051,2015,12,14,32.0,347
66051,2015,12,15,22.1,348
66051,2015,12,16,6.3,349
66051,2015,12,17,27.8,350
66051,2015,12,18,32.1,351
66051,2015,12,19,32.0,352
66051,2015,12,20,31.9,353
66051,2015,12,21,10.0,354
66051,2015,12,22,2.7,355
66051,2015,12,23,17.9,356
66051,2015,12,24,31.6,357
66051,2015,12,25,27.1,358
66051,2015,12,26,18.6,359
66051,2015,12,27,21.7,360
66051,2015,12,28,21.9,361
66051,2015,12,29,31.4,362
66051,2015,12,30,32.8,363
66051,2015,12,31,29.0,364
66051,2016,1,1,31.9,365
66051,2016,1,2,22.4,366
66051,2016,1,3,11.9,367
66051,2016,1,4,8.6,368
66051,2016,1,5,4.8,369
66051,2016,1,6,2.3,370
66051,2016,1,7,23.8,371
66051,2016,1,8,31.0,372
66051,2016,1,9,24.1,373
66051,2016,1,10,29.7,374
66051,2016,1,11,29.9,375
66051,2016,1,12,18.3,376
66051,2016,1,13,29.6,377
66051,2016,1,14,13.9,378
66051,2016,1,15,11.7,379
66051,2016,1,16,21.8,380
66051,2016,1,17,30.3,381
