year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2019,Date_01FEB2020,Date_01JAN2020,Date_01JUL2019,Date_01JUN2019,Date_01MAY2019,Date_01NOV2019,Date_01OCT2019,Date_01SEP2019,Date_02AUG2019,Date_02DEC2019,Date_02FEB2020,Date_02JAN2020,Date_02JUL2019,Date_02JUN2019,Date_02MAY2019,Date_02NOV2019,Date_02OCT2019,Date_02SEP2019,Date_03AUG2019,Date_03DEC2019,Date_03FEB2020,Date_03JAN2020,Date_03JUL2019,Date_03JUN2019,Date_03MAY2019,Date_03NOV2019,Date_03OCT2019,Date_03SEP2019,Date_04AUG2019,Date_04DEC2019,Date_04FEB2020,Date_04JAN2020,Date_04JUL2019,Date_04JUN2019,Date_04MAY2019,Date_04NOV2019,Date_04OCT2019,Date_04SEP2019,Date_05AUG2019,Date_05DEC2019,Date_05FEB2020,Date_05JAN2020,Date_05JUL2019,Date_05JUN2019,Date_05MAY2019,Date_05NOV2019,Date_05OCT2019,Date_05SEP2019,Date_06AUG2019,Date_06DEC2019,Date_06FEB2020,Date_06JAN2020,Date_06JUL2019,Date_06JUN2019,Date_06MAY2019,Date_06NOV2019,Date_06SEP2019,Date_07AUG2019,Date_07DEC2019,Date_07FEB2020,Date_07JAN2020,Date_07JUL2019,Date_07JUN2019,Date_07MAY2019,Date_07NOV2019,Date_07OCT2019,Date_07SEP2019,Date_08AUG2019,Date_08DEC2019,Date_08FEB2020,Date_08JAN2020,Date_08JUL2019,Date_08JUN2019,Date_08MAY2019,Date_08NOV2019,Date_08OCT2019,Date_08SEP2019,Date_09AUG2019,Date_09DEC2019,Date_09JAN2020,Date_09JUL2019,Date_09JUN2019,Date_09MAY2019,Date_09NOV2019,Date_09OCT2019,Date_09SEP2019,Date_10AUG2019,Date_10DEC2019,Date_10JAN2020,Date_10JUL2019,Date_10JUN2019,Date_10MAY2019,Date_10NOV2019,Date_10OCT2019,Date_10SEP2019,Date_11AUG2019,Date_11DEC2019,Date_11JAN2020,Date_11JUL2019,Date_11JUN2019,Date_11MAY2019,Date_11NOV2019,Date_11OCT2019,Date_11SEP2019,Date_12AUG2019,Date_12DEC2019,Date_12JAN2020,Date_12JUL2019,Date_12JUN2019,Date_12MAY2019,Date_12NOV2019,Date_12OCT2019,Date_12SEP2019,Date_13AUG2019,Date_13DEC2019,Date_13JAN2020,Date_13JUL2019,Date_13JUN2019,Date_13MAY2019,Date_13NOV2019,Date_13OCT2019,Date_13SEP2019,Date_14AUG2019,Date_14DEC2019,Date_14JAN2020,Date_14JUL2019,Date_14JUN2019,Date_14MAY2019,Date_14NOV2019,Date_14OCT2019,Date_14SEP2019,Date_15AUG2019,Date_15DEC2019,Date_15JAN2020,Date_15JUL2019,Date_15JUN2019,Date_15MAY2019,Date_15NOV2019,Date_15OCT2019,Date_15SEP2019,Date_16AUG2019,Date_16DEC2019,Date_16JAN2020,Date_16JUL2019,Date_16JUN2019,Date_16MAY2019,Date_16NOV2019,Date_16OCT2019,Date_16SEP2019,Date_17AUG2019,Date_17DEC2019,Date_17JAN2020,Date_17JUL2019,Date_17JUN2019,Date_17MAY2019,Date_17NOV2019,Date_17OCT2019,Date_17SEP2019,Date_18AUG2019,Date_18DEC2019,Date_18JAN2020,Date_18JUL2019,Date_18JUN2019,Date_18MAY2019,Date_18NOV2019,Date_18OCT2019,Date_18SEP2019,Date_19AUG2019,Date_19DEC2019,Date_19JAN2020,Date_19JUL2019,Date_19JUN2019,Date_19MAY2019,Date_19NOV2019,Date_19OCT2019,Date_19SEP2019,Date_20AUG2019,Date_20DEC2019,Date_20JAN2020,Date_20JUL2019,Date_20JUN2019,Date_20MAY2019,Date_20NOV2019,Date_20OCT2019,Date_20SEP2019,Date_21AUG2019,Date_21DEC2019,Date_21JAN2020,Date_21JUL2019,Date_21JUN2019,Date_21MAY2019,Date_21NOV2019,Date_21OCT2019,Date_21SEP2019,Date_22AUG2019,Date_22DEC2019,Date_22JAN2020,Date_22JUL2019,Date_22JUN2019,Date_22MAY2019,Date_22NOV2019,Date_22OCT2019,Date_22SEP2019,Date_23AUG2019,Date_23DEC2019,Date_23JAN2020,Date_23JUL2019,Date_23JUN2019,Date_23MAY2019,Date_23NOV2019,Date_23OCT2019,Date_23SEP2019,Date_24AUG2019,Date_24DEC2019,Date_24JAN2020,Date_24JUL2019,Date_24JUN2019,Date_24MAY2019,Date_24NOV2019,Date_24OCT2019,Date_24SEP2019,Date_25AUG2019,Date_25DEC2019,Date_25JAN2020,Date_25JUL2019,Date_25JUN2019,Date_25MAY2019,Date_25NOV2019,Date_25OCT2019,Date_25SEP2019,Date_26AUG2019,Date_26DEC2019,Date_26JAN2020,Date_26JUL2019,Date_26JUN2019,Date_26MAY2019,Date_26NOV2019,Date_26OCT2019,Date_26SEP2019,Date_27AUG2019,Date_27DEC2019,Date_27JAN2020,Date_27JUL2019,Date_27JUN2019,Date_27MAY2019,Date_27NOV2019,Date_27OCT2019,Date_27SEP2019,Date_28AUG2019,Date_28DEC2019,Date_28JAN2020,Date_28JUL2019,Date_28JUN2019,Date_28MAY2019,Date_28NOV2019,Date_28OCT2019,Date_28SEP2019,Date_29AUG2019,Date_29DEC2019,Date_29JAN2020,Date_29JUL2019,Date_29JUN2019,Date_29MAY2019,Date_29NOV2019,Date_29OCT2019,Date_29SEP2019,Date_30AUG2019,Date_30DEC2019,Date_30JAN2020,Date_30JUL2019,Date_30JUN2019,Date_30MAY2019,Date_30NOV2019,Date_30OCT2019,Date_30SEP2019,Date_31AUG2019,Date_31DEC2019,Date_31JAN2020,Date_31JUL2019,Date_31MAY2019,Date_31OCT2019
2020,13.04572,13.03258,12.45454,11.92628,11.34285,10.74866,10.26559,9.91239,9.45463,9.29949,9.0379,8.9816,8.7779,8.76314,8.61618,8.64828,8.66358,8.74481,8.66438,8.88055,9.03835,9.36533,9.52338,9.83043,10.26687,10.43005,10.54323,10.70635,10.70492,10.94001,10.75042,10.73346,10.40693,10.12144,9.19983,8.8959,8.1617,8.03115,7.92993,7.65477,7.34851,7.32506,8.00646,7.77736,8.52184,8.19179,7.67671,7.5256,6.81095,6.97148,7.17712,7.4456,7.88738,6.63805,7.33861,7.75714,6.83391,7.57145,7.49001,6.90689,6.98518,6.83137,6.66848,6.92586,7.28613,7.76191,8.2905,8.66961,9.25664,9.95622,10.5743,11.15166,11.59617,11.90255,12.22261,12.46169,12.80158,12.9232,13.16592,12.94403,12.73577,12.42087,12.23663,11.92793,11.93125,11.83594,11.83428,11.58265,11.40868,11.02923,11.08829,10.99882,12.28421,12.27652,11.98845,11.89375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,13.27532,13.24347,12.77138,12.20455,11.71192,11.13591,10.66488,10.34331,9.70011,9.49285,9.23668,9.19254,8.79933,8.87153,8.65256,8.50565,7.31697,7.49977,7.50051,7.65641,8.06637,8.17244,8.25377,8.6163,8.94358,9.32816,9.64327,9.74098,9.74964,9.56285,9.60026,9.2768,8.91611,8.48184,8.30273,7.71566,6.96488,6.77073,6.6399,6.46778,6.49108,6.73209,7.07408,7.2823,6.72481,6.56045,6.41866,5.59405,5.49487,6.059,6.88117,7.04895,6.87828,6.33782,6.65174,6.74142,7.23176,7.11455,6.63805,6.17363,6.47871,6.99317,7.25248,7.8794,7.85991,7.87256,7.6299,7.69606,8.22685,8.78481,9.17105,9.60875,9.91845,10.39242,10.67606,11.00045,11.31587,11.5584,11.62277,11.44302,11.23779,11.09005,10.82632,10.69753,10.59294,10.61144,10.56403,10.41477,10.06844,9.81482,9.90979,9.62411,11.14141,11.17606,10.71754,10.26699,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,11.75012,11.78053,11.32765,10.75881,10.24063,9.71347,9.42354,9.03084,8.53028,8.06657,7.88974,7.69821,7.52576,7.41289,7.35917,7.23004,6.89048,7.0307,7.06546,7.15874,7.44128,7.62153,7.8412,8.31675,8.71575,9.23732,9.42159,9.42646,9.90112,10.0783,10.21165,10.16672,10.10832,9.80456,9.8017,9.50097,8.82889,8.39168,8.13705,7.98932,7.83701,7.55701,6.82108,6.23374,5.98673,6.46731,5.60599,7.70447,6.58925,7.05257,7.69471,6.49386,5.01451,4.79617,5.42518,4.85402,4.51138,5.2199,5.27442,5.58834,4.51865,5.12127,5.02703,5.80514,6.54334,8.15394,8.46653,8.31007,9.06419,9.24987,9.60127,9.86973,9.87009,10.14543,10.21914,10.44039,10.7735,10.94868,10.89412,10.73557,10.38506,10.05295,9.90767,9.80018,9.7135,9.64171,9.68918,9.54993,9.38701,9.0592,8.88586,8.77534,10.27012,10.24114,9.94846,9.70999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,11.08311,10.90569,10.41812,9.88821,9.60198,8.87308,8.38527,8.05149,7.72236,7.32567,6.9199,6.6793,6.8122,6.66198,6.57503,6.5362,6.56763,6.49421,6.58847,6.67196,6.64916,6.61561,6.67889,6.75035,7.0812,7.15999,7.42162,7.50793,7.55491,7.71163,7.80313,8.25386,8.90479,8.88899,9.19363,9.23418,8.64284,8.23076,8.34905,8.84384,9.36122,9.07386,8.78987,8.67189,9.36129,9.03273,7.95973,7.45568,8.05463,8.23421,9.12352,8.64131,8.41872,8.28479,8.12416,8.53574,8.18485,7.77638,7.86582,8.03674,8.01183,8.34106,8.66767,8.83207,8.62133,8.82388,9.55597,10.06622,10.18419,10.38257,10.32688,10.89276,11.2942,11.49697,11.5721,11.65998,11.89579,12.28793,12.2092,11.93271,11.77225,11.35465,11.13093,10.86999,10.47172,10.26267,10.05673,9.76482,9.51391,9.21018,9.11081,8.87823,8.86521,8.83709,8.64309,8.41069,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,8.72473,8.52251,8.24661,8.07047,7.83296,7.45729,7.34727,7.17712,6.95243,6.69623,6.63689,6.40808,6.38187,6.28006,6.19027,6.23216,6.31958,6.35377,6.20208,6.1989,6.25335,6.244,6.31694,6.44833,6.54381,6.65401,6.90976,6.83373,6.9849,7.1844,7.06026,7.43532,7.54774,6.84297,6.50565,6.17946,5.95854,6.23726,7.31731,7.62593,6.80988,7.3179,7.48023,7.09162,6.1399,6.03739,6.00968,6.58807,7.25367,6.9642,6.06964,5.83855,6.58107,7.33997,7.41917,7.13331,6.57499,5.41497,4.50052,4.81939,6.33398,6.60749,5.70912,6.46068,6.1262,6.40592,7.76359,8.31332,7.97215,8.17623,8.82499,9.22162,9.45689,9.76338,10.31723,10.80981,11.48303,12.10847,12.2593,12.18732,11.93526,11.55789,11.42696,11.33738,10.93184,10.61257,10.17311,9.75446,9.47136,9.32449,9.2335,8.99681,8.91209,8.76688,8.63321,8.51824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,9.02126,8.80318,8.61171,8.54709,8.39172,8.13194,7.95902,7.66344,7.49438,7.21717,7.08437,7.07056,6.96925,7.04216,6.96323,6.96847,7.10957,7.25737,7.45449,7.47818,7.63372,7.83788,8.24451,8.47886,8.94393,9.32598,9.86859,10.10508,10.56337,10.71771,10.9095,10.6258,10.56429,10.15797,9.61475,8.06339,7.77192,7.17584,6.81153,6.49742,6.34395,5.95004,5.6498,5.69173,5.54763,5.36473,5.31459,5.10769,5.89511,5.75143,5.08601,5.8275,5.26452,5.0978,5.63379,6.68145,7.44051,6.48145,5.0115,5.27679,5.0174,5.36624,5.71546,6.03852,6.45763,7.00214,7.27945,7.62732,8.26038,8.82054,9.56459,9.97749,10.20019,10.44272,10.68879,10.92628,11.1042,11.07347,11.19913,10.99672,10.83413,10.54287,10.24629,10.06936,9.83176,9.82814,9.90459,9.70239,9.27135,9.02103,9.10173,8.98752,10.34949,10.24017,10.01021,9.85487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,11.40523,11.35351,10.64192,10.11936,9.65583,9.10988,8.8085,8.33889,7.97316,7.65091,7.45623,7.1954,7.2603,7.05733,6.90572,6.96702,7.08005,7.2146,7.33594,7.25334,7.52428,7.83223,7.9138,8.23621,8.47952,8.83751,9.25169,9.61465,9.67777,9.59362,9.51806,9.2391,8.81133,8.42578,8.01053,7.48976,6.62313,6.47463,6.41226,6.34874,6.07854,5.89457,5.70165,5.49375,5.56947,5.58087,5.70757,5.54242,5.12559,5.08895,5.46847,5.70411,5.89443,5.95913,6.21637,6.12342,6.03934,6.33701,6.50074,6.57979,6.30246,6.59391,7.07385,7.46512,8.00735,8.44669,8.87194,9.3141,9.86856,10.3374,10.758,11.29163,11.52387,11.94218,11.98507,11.85524,11.88815,11.86429,11.79009,11.55256,11.39438,11.07125,10.82859,10.76006,10.49528,10.46018,10.33466,9.996,9.5625,9.26384,9.2429,9.02734,10.37078,10.4022,10.11887,9.86329,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,11.23773,11.1102,10.45809,9.93291,9.52502,8.98279,8.58701,8.1711,7.79863,7.54882,7.46767,7.1779,7.12191,7.00818,7.07477,7.01923,7.0986,7.16715,7.14208,7.22347,7.52922,7.81545,7.98003,8.13089,8.56957,8.9446,9.08807,9.42617,9.44238,9.53191,9.42903,9.28257,8.85374,8.57446,8.04745,7.36764,6.76988,6.89505,6.90691,6.68133,6.41093,6.39509,6.19655,6.18048,6.17107,6.22761,6.1931,6.06221,5.70963,5.90565,6.08422,6.34913,6.33673,6.60626,6.80022,7.14402,9.58493,9.3048,8.07217,7.8494,6.42754,7.29023,9.23448,10.13144,10.31447,9.79183,9.53539,10.45085,10.47237,10.45767,10.3876,10.1973,10.56146,10.82407,10.88547,11.03294,11.16997,11.37187,11.21039,11.12538,10.76334,10.41367,10.36125,10.11532,9.96542,10.06968,10.16444,9.84653,9.47403,9.10359,9.09047,8.80265,10.06687,10.03907,9.89566,9.65492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,11.0631,10.89128,10.32665,9.86068,9.40931,8.80094,8.61045,8.28884,7.86775,7.59059,7.42641,7.22826,7.03856,7.01923,6.91804,6.88677,6.87134,6.9015,6.94685,7.10005,7.2561,7.46487,7.67141,8.06829,8.35159,8.77109,8.96146,9.1334,9.38947,9.5977,9.41808,9.22613,8.9063,8.611,8.18433,7.30317,7.06831,7.26393,6.92565,6.77924,6.69513,6.75217,6.61358,6.59014,6.4273,6.0766,6.1501,6.268,6.47318,6.61964,7.43583,8.32547,8.30494,8.6324,9.00533,9.11931,8.40527,7.46962,8.75646,7.64572,7.42095,7.40404,7.97473,8.09813,8.86566,8.85217,9.15619,9.6016,10.15321,10.42982,10.74619,11.16394,11.46546,11.26015,11.3367,11.4106,11.32664,11.31576,11.36928,11.039,10.84776,10.66511,10.40716,10.13836,10.08231,10.12533,10.00655,9.81242,9.73622,9.12555,9.22005,9.14896,10.50519,10.57809,10.06593,9.83929,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,11.15976,11.00721,10.40895,9.94482,9.39671,8.79207,8.44175,8.12756,7.72596,7.6181,7.39556,7.36331,7.10786,6.93099,6.87968,6.9583,7.02761,7.11744,7.26758,7.28038,7.45761,7.57138,7.80653,8.30167,8.83532,9.08903,9.51437,9.34685,9.18882,9.60665,9.48459,9.04975,8.62971,8.23481,7.83742,7.09228,6.56132,6.4233,6.29473,6.04326,5.84089,5.33871,5.57643,5.42597,4.96264,4.7265,4.59881,4.51854,4.47642,4.30221,4.2896,4.28331,4.40678,4.46805,4.54505,4.25692,4.23695,4.48298,4.51345,4.42152,4.71328,4.92586,5.30488,5.72771,6.08748,6.48043,6.91,7.15884,7.59622,7.93235,8.44522,8.82757,9.01023,9.2714,9.45288,9.73841,9.758,9.76746,9.89197,9.77803,9.64489,9.42305,9.13698,8.92151,8.85871,8.93794,8.88473,8.77321,8.45893,8.34526,8.36257,8.26095,9.70775,9.70208,9.49539,9.28374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
