Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index
67112,2016,11,25,0.0,1.0,694
67112,2016,11,26,0.0,1.0,695
67112,2016,11,27,0.0,1.0,696
67112,2016,11,28,0.0,1.0,697
67112,2016,11,29,0.0,1.0,698
67112,2016,11,30,0.0,1.0,699
67112,2016,12,1,0.5,1.0,700
67112,2016,12,2,0.0,1.0,701
67112,2016,12,3,0.0,1.0,702
67112,2016,12,4,0.0,1.0,703
67112,2016,12,5,1.0,1.0,704
67112,2016,12,6,2.5,1.0,705
67112,2016,12,7,6.5,1.0,706
67112,2016,12,8,0.0,1.0,707
67112,2016,12,9,1.0,1.0,708
67112,2016,12,10,0.0,1.0,709
67112,2016,12,11,0.0,1.0,710
67112,2016,12,12,0.0,1.0,711
67112,2016,12,13,0.0,1.0,712
67112,2016,12,14,0.0,1.0,713
67112,2016,12,15,4.5,1.0,714
67112,2016,12,16,28.5,1.0,715
67112,2016,12,17,15.5,1.0,716
67112,2016,12,18,0.0,1.0,717
67112,2016,12,19,0.0,1.0,718
67112,2016,12,20,0.0,1.0,719
67112,2016,12,21,2.0,1.0,720
67112,2016,12,22,0.0,1.0,721
67112,2016,12,23,0.0,1.0,722
67112,2016,12,24,0.0,1.0,723
67112,2016,12,25,8.5,1.0,724
67112,2016,12,26,0.5,1.0,725
67112,2016,12,27,0.0,1.0,726
67112,2016,12,28,0.0,1.0,727
67112,2016,12,29,0.0,1.0,728
67112,2016,12,30,0.0,1.0,729
67112,2016,12,31,0.0,1.0,730
67112,2017,1,1,0.0,1.0,731
67112,2017,1,2,1.0,1.0,732
67112,2017,1,3,0.5,1.0,733
67112,2017,1,4,0.5,1.0,734
67112,2017,1,5,1.5,1.0,735
67112,2017,1,6,1.5,1.0,736
67112,2017,1,7,6.5,1.0,737
67112,2017,1,8,0.0,1.0,738
67112,2017,1,9,0.0,1.0,739
67112,2017,1,10,0.0,1.0,740
67112,2017,1,11,0.0,1.0,741
67112,2017,1,12,0.0,1.0,742
67112,2017,1,13,0.0,1.0,743
67112,2017,1,14,0.0,1.0,744
67112,2017,1,15,0.0,1.0,745
67112,2017,1,16,0.0,1.0,746
67112,2017,1,17,0.0,1.0,747
67112,2017,1,18,0.0,1.0,748
67112,2017,1,19,0.0,1.0,749
67112,2017,1,20,1.0,1.0,750
67112,2017,1,21,5.5,1.0,751
67112,2017,1,22,0.0,1.0,752
67112,2017,1,23,0.0,1.0,753
67112,2017,1,24,0.0,1.0,754
67112,2017,1,25,1.0,1.0,755
67112,2017,1,26,0.0,1.0,756
67112,2017,1,27,0.0,1.0,757
67112,2017,1,28,0.0,1.0,758
67112,2017,1,29,0.0,1.0,759
67112,2017,1,30,0.0,1.0,760
67112,2017,1,31,0.0,1.0,761
67112,2017,2,1,0.5,1.0,762
67112,2017,2,2,3.0,1.0,763
67112,2017,2,3,0.0,1.0,764
67112,2017,2,4,0.0,1.0,765
67112,2017,2,5,0.5,1.0,766
67112,2017,2,6,0.0,1.0,767
67112,2017,2,7,2.5,1.0,768
67112,2017,2,8,33.5,1.0,769
67112,2017,2,9,8.5,1.0,770
67112,2017,2,10,0.0,1.0,771
67112,2017,2,11,0.0,1.0,772
67112,2017,2,12,0.0,1.0,773
67112,2017,2,13,0.0,1.0,774
67112,2017,2,14,0.0,1.0,775
67112,2017,2,15,0.0,1.0,776
67112,2017,2,16,0.0,1.0,777
67112,2017,2,17,0.0,1.0,778
67112,2017,2,18,3.5,1.0,779
67112,2017,2,19,9.0,1.0,780
67112,2017,2,20,4.0,1.0,781
67112,2017,2,21,0.0,1.0,782
67112,2017,2,22,0.0,1.0,783
67112,2017,2,23,0.0,1.0,784
67112,2017,2,24,0.0,1.0,785
67112,2017,2,25,4.0,1.0,786
67112,2017,2,26,27.5,1.0,787
67112,2017,2,27,6.5,1.0,788
67112,2017,2,28,3.0,1.0,789
67112,2017,3,1,19.5,1.0,790
67112,2017,3,2,19.0,1.0,791
67112,2017,3,3,2.5,1.0,792
67112,2017,3,4,20.5,1.0,793
67112,2017,3,5,19.0,1.0,794
67112,2017,3,6,1.0,1.0,795
67112,2017,3,7,0.0,1.0,796
67112,2017,3,8,3.0,1.0,797
67112,2017,3,9,4.0,1.0,798
67112,2017,3,10,0.5,1.0,799
67112,2017,3,11,0.0,1.0,800
67112,2017,3,12,0.0,1.0,801
67112,2017,3,13,0.0,1.0,802
67112,2017,3,14,11.0,1.0,803
67112,2017,3,15,50.0,1.0,804
67112,2017,3,16,13.5,1.0,805
67112,2017,3,17,20.5,1.0,806
67112,2017,3,18,41.0,1.0,807
67112,2017,3,19,22.0,1.0,808
67112,2017,3,20,0.5,1.0,809
67112,2017,3,21,0.0,1.0,810
67112,2017,3,22,16.5,1.0,811
67112,2017,3,23,14.5,1.0,812
67112,2017,3,24,7.5,1.0,813
67112,2017,3,25,0.0,1.0,814
67112,2017,3,26,0.0,1.0,815
67112,2017,3,27,0.0,1.0,816
67112,2017,3,28,0.0,1.0,817
67112,2017,3,29,0.0,1.0,818
67112,2017,3,30,0.0,1.0,819
67112,2017,3,31,32.5,1.0,820
67112,2017,4,1,0.0,1.0,821
67112,2017,4,2,0.0,1.0,822
67112,2017,4,3,15.0,1.0,823
67112,2017,4,4,6.5,1.0,824
67112,2017,4,5,6.0,1.0,825
67112,2017,4,6,0.0,1.0,826
67112,2017,4,7,0.0,1.0,827
67112,2017,4,8,0.0,1.0,828
67112,2017,4,9,0.0,1.0,829
67112,2017,4,10,12.0,1.0,830
67112,2017,4,11,0.0,1.0,831
67112,2017,4,12,0.0,1.0,832
67112,2017,4,13,0.5,1.0,833
67112,2017,4,14,0.0,1.0,834
67112,2017,4,15,0.0,1.0,835
67112,2017,4,16,0.0,1.0,836
67112,2017,4,17,0.0,1.0,837
67112,2017,4,18,0.0,1.0,838
67112,2017,4,19,0.0,1.0,839
67112,2017,4,20,0.0,1.0,840
67112,2017,4,21,0.0,1.0,841
67112,2017,4,22,0.0,1.0,842
67112,2017,4,23,0.0,1.0,843
67112,2017,4,24,0.0,1.0,844
67112,2017,4,25,0.0,1.0,845
67112,2017,4,26,1.0,1.0,846
67112,2017,4,27,0.5,1.0,847
67112,2017,4,28,0.0,1.0,848
67112,2017,4,29,0.0,1.0,849
67112,2017,4,30,0.0,1.0,850
67112,2017,5,1,0.0,1.0,851
67112,2017,5,2,0.0,1.0,852
67112,2017,5,3,0.0,1.0,853
67112,2017,5,4,0.0,1.0,854
67112,2017,5,5,0.0,1.0,855
67112,2017,5,6,0.0,1.0,856
67112,2017,5,7,1.0,1.0,857
67112,2017,5,8,0.0,1.0,858
67112,2017,5,9,0.0,1.0,859
67112,2017,5,10,0.0,1.0,860
67112,2017,5,11,0.0,1.0,861
67112,2017,5,12,0.0,1.0,862
67112,2017,5,13,0.0,1.0,863
67112,2017,5,14,0.0,1.0,864
67112,2017,5,15,0.5,1.0,865
67112,2017,5,16,0.0,1.0,866
67112,2017,5,17,0.0,1.0,867
67112,2017,5,18,0.0,1.0,868
67112,2017,5,19,0.0,1.0,869
67112,2017,5,20,7.5,1.0,870
67112,2017,5,21,0.0,1.0,871
67112,2017,5,22,0.0,1.0,872
67112,2017,5,23,0.0,1.0,873
67112,2017,5,24,0.5,1.0,874
67112,2017,5,25,0.0,1.0,875
67112,2017,5,26,0.0,1.0,876
67112,2017,5,27,0.0,1.0,877
67112,2017,5,28,0.0,1.0,878
67112,2017,5,29,0.0,1.0,879
67112,2017,5,30,0.0,1.0,880
67112,2017,5,31,0.0,1.0,881
67112,2017,6,1,0.0,1.0,882
67112,2017,6,2,0.0,1.0,883
67112,2017,6,3,0.0,1.0,884
67112,2017,6,4,0.0,1.0,885
67112,2017,6,5,0.0,1.0,886
67112,2017,6,6,0.0,1.0,887
67112,2017,6,7,19.0,1.0,888
67112,2017,6,8,99.0,1.0,889
67112,2017,6,9,4.0,1.0,890
67112,2017,6,10,39.5,1.0,891
67112,2017,6,11,0.5,1.0,892
67112,2017,6,12,0.0,1.0,893
67112,2017,6,13,0.5,1.0,894
67112,2017,6,14,0.0,1.0,895
67112,2017,6,15,0.0,1.0,896
67112,2017,6,16,0.5,1.0,897
67112,2017,6,17,0.0,1.0,898
67112,2017,6,18,0.0,1.0,899
67112,2017,6,19,0.0,1.0,900
67112,2017,6,20,0.0,1.0,901
67112,2017,6,21,0.0,1.0,902
67112,2017,6,22,0.0,1.0,903
67112,2017,6,23,0.0,1.0,904
67112,2017,6,24,0.0,1.0,905
67112,2017,6,25,0.0,1.0,906
67112,2017,6,26,0.0,1.0,907
67112,2017,6,27,0.0,1.0,908
67112,2017,6,28,0.0,1.0,909
67112,2017,6,29,2.0,1.0,910
67112,2017,6,30,0.5,1.0,911
67112,2017,7,1,0.0,1.0,912
67112,2017,7,2,0.0,1.0,913
67112,2017,7,3,0.0,1.0,914
67112,2017,7,4,0.0,1.0,915
67112,2017,7,5,0.0,1.0,916
67112,2017,7,6,0.0,1.0,917
67112,2017,7,7,0.0,1.0,918
67112,2017,7,8,0.0,1.0,919
67112,2017,7,9,0.0,1.0,920
67112,2017,7,10,0.0,1.0,921
67112,2017,7,11,0.0,1.0,922
67112,2017,7,12,0.0,1.0,923
67112,2017,7,13,0.0,1.0,924
67112,2017,7,14,0.0,1.0,925
67112,2017,7,15,0.0,1.0,926
67112,2017,7,16,0.0,1.0,927
67112,2017,7,17,0.0,1.0,928
67112,2017,7,18,0.0,1.0,929
67112,2017,7,19,0.0,1.0,930
67112,2017,7,20,0.0,1.0,931
67112,2017,7,21,0.0,1.0,932
67112,2017,7,22,0.0,1.0,933
67112,2017,7,23,0.0,1.0,934
67112,2017,7,24,0.0,1.0,935
67112,2017,7,25,0.0,1.0,936
67112,2017,7,26,0.0,1.0,937
67112,2017,7,27,0.0,1.0,938
67112,2017,7,28,0.0,1.0,939
67112,2017,7,29,0.0,1.0,940
67112,2017,7,30,0.0,1.0,941
67112,2017,7,31,0.0,1.0,942
67112,2017,8,1,7.5,1.0,943
67112,2017,8,2,0.0,1.0,944
67112,2017,8,3,0.0,1.0,945
67112,2017,8,4,12.0,1.0,946
67112,2017,8,5,0.0,1.0,947
67112,2017,8,6,0.0,1.0,948
67112,2017,8,7,0.5,1.0,949
67112,2017,8,8,0.0,1.0,950
67112,2017,8,9,0.0,1.0,951
67112,2017,8,10,0.0,1.0,952
67112,2017,8,11,0.0,1.0,953
67112,2017,8,12,0.0,1.0,954
67112,2017,8,13,0.0,1.0,955
67112,2017,8,14,0.0,1.0,956
67112,2017,8,15,0.0,1.0,957
67112,2017,8,16,0.0,1.0,958
67112,2017,8,17,0.0,1.0,959
67112,2017,8,18,0.0,1.0,960
67112,2017,8,19,0.0,1.0,961
67112,2017,8,20,0.0,1.0,962
67112,2017,8,21,0.0,1.0,963
67112,2017,8,22,0.0,1.0,964
67112,2017,8,23,0.0,1.0,965
67112,2017,8,24,0.0,1.0,966
67112,2017,8,25,0.0,1.0,967
67112,2017,8,26,0.0,1.0,968
67112,2017,8,27,0.0,1.0,969
67112,2017,8,28,0.5,1.0,970
67112,2017,8,29,0.0,1.0,971
67112,2017,8,30,0.0,1.0,972
67112,2017,8,31,0.0,1.0,973
67112,2017,9,1,0.0,1.0,974
67112,2017,9,2,0.0,1.0,975
67112,2017,9,3,0.0,1.0,976
67112,2017,9,4,0.0,1.0,977
67112,2017,9,5,0.0,1.0,978
67112,2017,9,6,0.0,1.0,979
67112,2017,9,7,0.0,1.0,980
67112,2017,9,8,0.0,1.0,981
67112,2017,9,9,0.0,1.0,982
67112,2017,9,10,0.0,1.0,983
67112,2017,9,11,0.0,1.0,984
67112,2017,9,12,0.0,1.0,985
67112,2017,9,13,0.0,1.0,986
67112,2017,9,14,0.0,1.0,987
67112,2017,9,15,0.0,1.0,988
67112,2017,9,16,0.0,1.0,989
67112,2017,9,17,0.0,1.0,990
67112,2017,9,18,0.0,1.0,991
67112,2017,9,19,0.0,1.0,992
67112,2017,9,20,0.0,1.0,993
67112,2017,9,21,0.0,1.0,994
67112,2017,9,22,0.0,1.0,995
67112,2017,9,23,0.0,1.0,996
67112,2017,9,24,0.0,1.0,997
67112,2017,9,25,0.0,1.0,998
67112,2017,9,26,0.0,1.0,999
67112,2017,9,27,0.0,1.0,1000
67112,2017,9,28,0.0,1.0,1001
67112,2017,9,29,0.0,1.0,1002
67112,2017,9,30,0.0,1.0,1003
67112,2017,10,1,0.0,1.0,1004
67112,2017,10,2,0.0,1.0,1005
67112,2017,10,3,0.0,1.0,1006
67112,2017,10,4,0.5,1.0,1007
67112,2017,10,5,0.0,1.0,1008
67112,2017,10,6,0.0,1.0,1009
67112,2017,10,7,0.0,1.0,1010
67112,2017,10,8,0.0,1.0,1011
67112,2017,10,9,0.0,1.0,1012
67112,2017,10,10,0.0,1.0,1013
67112,2017,10,11,0.0,1.0,1014
67112,2017,10,12,0.0,1.0,1015
67112,2017,10,13,0.0,1.0,1016
67112,2017,10,14,0.5,1.0,1017
67112,2017,10,15,0.0,1.0,1018
67112,2017,10,16,0.0,1.0,1019
67112,2017,10,17,0.0,1.0,1020
67112,2017,10,18,0.0,1.0,1021
67112,2017,10,19,0.0,1.0,1022
67112,2017,10,20,8.5,1.0,1023
67112,2017,10,21,16.0,1.0,1024
67112,2017,10,22,0.0,1.0,1025
67112,2017,10,23,1.0,1.0,1026
67112,2017,10,24,0.0,1.0,1027
67112,2017,10,25,0.0,1.0,1028
67112,2017,10,26,0.0,1.0,1029
67112,2017,10,27,10.5,1.0,1030
67112,2017,10,28,0.0,1.0,1031
67112,2017,10,29,0.0,1.0,1032
67112,2017,10,30,0.0,1.0,1033
67112,2017,10,31,0.0,1.0,1034
67112,2017,11,1,0.0,1.0,1035
67112,2017,11,2,0.0,1.0,1036
67112,2017,11,3,0.0,1.0,1037
67112,2017,11,4,1.0,1.0,1038
67112,2017,11,5,13.5,1.0,1039
67112,2017,11,6,4.5,1.0,1040
67112,2017,11,7,3.5,1.0,1041
67112,2017,11,8,0.0,1.0,1042
67112,2017,11,9,0.0,1.0,1043
67112,2017,11,10,0.0,1.0,1044
67112,2017,11,11,0.0,1.0,1045
67112,2017,11,12,0.0,1.0,1046
67112,2017,11,13,0.0,1.0,1047
67112,2017,11,14,0.0,1.0,1048
67112,2017,11,15,0.0,1.0,1049
67112,2017,11,16,0.0,1.0,1050
67112,2017,11,17,0.0,1.0,1051
67112,2017,11,18,0.0,1.0,1052
67112,2017,11,19,0.0,1.0,1053
67112,2017,11,20,2.5,1.0,1054
67112,2017,11,21,1.0,1.0,1055
67112,2017,11,22,0.5,1.0,1056
67112,2017,11,23,0.0,1.0,1057
67112,2017,11,24,0.0,1.0,1058
67112,2017,11,25,0.0,1.0,1059
67112,2017,11,26,0.0,1.0,1060
67112,2017,11,27,0.0,1.0,1061
67112,2017,11,28,0.0,1.0,1062
67112,2017,11,29,0.0,1.0,1063
67112,2017,11,30,0.0,1.0,1064
67112,2017,12,1,0.0,1.0,1065
67112,2017,12,2,0.0,1.0,1066
67112,2017,12,3,14.0,1.0,1067
67112,2017,12,4,0.0,1.0,1068
67112,2017,12,5,4.5,1.0,1069
67112,2017,12,6,0.0,1.0,1070
67112,2017,12,7,1.0,1.0,1071
67112,2017,12,8,0.0,1.0,1072
67112,2017,12,9,1.0,1.0,1073
67112,2017,12,10,0.0,1.0,1074
67112,2017,12,11,0.0,1.0,1075
67112,2017,12,12,0.0,1.0,1076
67112,2017,12,13,0.0,1.0,1077
67112,2017,12,14,0.0,1.0,1078
67112,2017,12,15,2.0,1.0,1079
67112,2017,12,16,0.0,1.0,1080
67112,2017,12,17,1.5,1.0,1081
67112,2017,12,18,0.0,1.0,1082
67112,2017,12,19,0.0,1.0,1083
67112,2017,12,20,0.0,1.0,1084
67112,2017,12,21,3.0,1.0,1085
67112,2017,12,22,0.5,1.0,1086
67112,2017,12,23,1.5,1.0,1087
67112,2017,12,24,0.0,1.0,1088
67112,2017,12,25,0.5,1.0,1089
67112,2017,12,26,0.0,1.0,1090
67112,2017,12,27,0.0,1.0,1091
67112,2017,12,28,0.0,1.0,1092
67112,2017,12,29,0.0,1.0,1093
67112,2017,12,30,4.5,1.0,1094
67112,2017,12,31,0.0,1.0,1095
67112,2018,1,1,0.0,1.0,1096
67112,2018,1,2,0.0,1.0,1097
67112,2018,1,3,1.0,1.0,1098
67112,2018,1,4,0.5,1.0,1099
67112,2018,1,5,0.0,1.0,1100
67112,2018,1,6,0.0,1.0,1101
67112,2018,1,7,0.0,1.0,1102
67112,2018,1,8,0.0,1.0,1103
67112,2018,1,9,19.5,1.0,1104
67112,2018,1,10,1.5,1.0,1105
67112,2018,1,11,0.0,1.0,1106
67112,2018,1,12,0.0,1.0,1107
67112,2018,1,13,0.0,1.0,1108
67112,2018,1,14,0.5,1.0,1109
67112,2018,1,15,0.0,1.0,1110
67112,2018,1,16,0.0,1.0,1111
67112,2018,1,17,0.0,1.0,1112
67112,2018,1,18,0.0,1.0,1113
67112,2018,1,19,0.0,1.0,1114
67112,2018,1,20,0.0,1.0,1115
67112,2018,1,21,0.0,1.0,1116
67112,2018,1,22,0.0,1.0,1117
67112,2018,1,23,0.0,1.0,1118
67112,2018,1,24,0.0,1.0,1119
67112,2018,1,25,0.0,1.0,1120
67112,2018,1,26,0.0,1.0,1121
67112,2018,1,27,0.0,1.0,1122
67112,2018,1,28,0.0,1.0,1123
67112,2018,1,29,0.0,1.0,1124
67112,2018,1,30,0.0,1.0,1125
67112,2018,1,31,0.0,1.0,1126
67112,2018,2,1,0.0,1.0,1127
67112,2018,2,2,2.0,1.0,1128
67112,2018,2,3,7.5,1.0,1129
67112,2018,2,4,9.0,1.0,1130
67112,2018,2,5,0.0,1.0,1131
67112,2018,2,6,0.0,1.0,1132
67112,2018,2,7,0.0,1.0,1133
67112,2018,2,8,0.0,1.0,1134
67112,2018,2,9,0.0,1.0,1135
67112,2018,2,10,0.5,1.0,1136
67112,2018,2,11,0.5,1.0,1137
67112,2018,2,12,0.0,1.0,1138
67112,2018,2,13,0.5,1.0,1139
67112,2018,2,14,0.0,1.0,1140
67112,2018,2,15,0.0,1.0,1141
67112,2018,2,16,0.0,1.0,1142
67112,2018,2,17,0.0,1.0,1143
67112,2018,2,18,0.0,1.0,1144
67112,2018,2,19,0.0,1.0,1145
67112,2018,2,20,8.0,1.0,1146
67112,2018,2,21,0.0,1.0,1147
67112,2018,2,22,0.0,1.0,1148
67112,2018,2,23,0.0,1.0,1149
67112,2018,2,24,0.0,1.0,1150
67112,2018,2,25,0.0,1.0,1151
67112,2018,2,26,65.5,1.0,1152
67112,2018,2,27,4.0,1.0,1153
67112,2018,2,28,0.0,1.0,1154
67112,2018,3,1,0.0,1.0,1155
67112,2018,3,2,0.0,1.0,1156
67112,2018,3,3,0.0,1.0,1157
67112,2018,3,4,0.0,1.0,1158
67112,2018,3,5,0.0,1.0,1159
67112,2018,3,6,7.5,1.0,1160
67112,2018,3,7,3.5,1.0,1161
67112,2018,3,8,0.0,1.0,1162
67112,2018,3,9,0.0,1.0,1163
67112,2018,3,10,0.0,1.0,1164
67112,2018,3,11,0.0,1.0,1165
67112,2018,3,12,0.0,1.0,1166
67112,2018,3,13,22.0,1.0,1167
67112,2018,3,14,1.5,1.0,1168
67112,2018,3,15,0.0,1.0,1169
67112,2018,3,16,0.0,1.0,1170
67112,2018,3,17,0.0,1.0,1171
67112,2018,3,18,0.0,1.0,1172
67112,2018,3,19,0.0,1.0,1173
67112,2018,3,20,0.0,1.0,1174
67112,2018,3,21,21.5,1.0,1175
67112,2018,3,22,12.0,1.0,1176
67112,2018,3,23,3.5,1.0,1177
67112,2018,3,24,0.0,1.0,1178
67112,2018,3,25,2.5,1.0,1179
67112,2018,3,26,5.0,1.0,1180
67112,2018,3,27,0.0,1.0,1181
67112,2018,3,28,0.0,1.0,1182
67112,2018,3,29,0.0,1.0,1183
67112,2018,3,30,0.0,1.0,1184
67112,2018,3,31,0.0,1.0,1185
67112,2018,4,1,0.0,1.0,1186
67112,2018,4,2,0.0,1.0,1187
67112,2018,4,3,0.5,1.0,1188
67112,2018,4,4,0.0,1.0,1189
67112,2018,4,5,0.5,1.0,1190
67112,2018,4,6,0.0,1.0,1191
67112,2018,4,7,0.0,1.0,1192
67112,2018,4,8,0.0,1.0,1193
67112,2018,4,9,0.0,1.0,1194
67112,2018,4,10,0.0,1.0,1195
67112,2018,4,11,0.0,1.0,1196
67112,2018,4,12,0.0,1.0,1197
67112,2018,4,13,0.0,1.0,1198
67112,2018,4,14,0.0,1.0,1199
67112,2018,4,15,0.0,1.0,1200
67112,2018,4,16,0.0,1.0,1201
67112,2018,4,17,0.0,1.0,1202
67112,2018,4,18,0.0,1.0,1203
67112,2018,4,19,0.0,1.0,1204
67112,2018,4,20,0.0,1.0,1205
67112,2018,4,21,0.0,1.0,1206
67112,2018,4,22,0.0,1.0,1207
67112,2018,4,23,0.0,1.0,1208
67112,2018,4,24,0.0,1.0,1209
67112,2018,4,25,0.0,1.0,1210
67112,2018,4,26,0.0,1.0,1211
67112,2018,4,27,1.0,1.0,1212
67112,2018,4,28,4.0,1.0,1213
67112,2018,4,29,0.5,1.0,1214
67112,2018,4,30,15.5,1.0,1215
67112,2018,5,1,0.0,1.0,1216
67112,2018,5,2,0.0,1.0,1217
67112,2018,5,3,0.0,1.0,1218
67112,2018,5,4,0.0,1.0,1219
67112,2018,5,5,0.0,1.0,1220
67112,2018,5,6,0.0,1.0,1221
67112,2018,5,7,0.0,1.0,1222
67112,2018,5,8,0.0,1.0,1223
67112,2018,5,9,0.0,1.0,1224
67112,2018,5,10,0.0,1.0,1225
67112,2018,5,11,0.0,1.0,1226
67112,2018,5,12,0.5,1.0,1227
67112,2018,5,13,1.0,1.0,1228
67112,2018,5,14,0.5,1.0,1229
67112,2018,5,15,0.0,1.0,1230
67112,2018,5,16,0.0,1.0,1231
67112,2018,5,17,0.0,1.0,1232
67112,2018,5,18,0.0,1.0,1233
67112,2018,5,19,0.0,1.0,1234
67112,2018,5,20,0.0,1.0,1235
67112,2018,5,21,0.0,1.0,1236
67112,2018,5,22,0.0,1.0,1237
67112,2018,5,23,0.0,1.0,1238
67112,2018,5,24,0.0,1.0,1239
67112,2018,5,25,0.0,1.0,1240
67112,2018,5,26,0.0,1.0,1241
67112,2018,5,27,0.0,1.0,1242
67112,2018,5,28,0.0,1.0,1243
67112,2018,5,29,0.0,1.0,1244
67112,2018,5,30,3.5,1.0,1245
67112,2018,5,31,1.0,1.0,1246
67112,2018,6,1,0.0,1.0,1247
67112,2018,6,2,0.0,1.0,1248
67112,2018,6,3,0.0,1.0,1249
67112,2018,6,4,0.0,1.0,1250
67112,2018,6,5,0.0,1.0,1251
67112,2018,6,6,13.5,1.0,1252
67112,2018,6,7,9.0,1.0,1253
67112,2018,6,8,0.0,1.0,1254
67112,2018,6,9,8.5,1.0,1255
67112,2018,6,10,2.0,1.0,1256
67112,2018,6,11,0.0,1.0,1257
67112,2018,6,12,0.0,1.0,1258
67112,2018,6,13,0.5,1.0,1259
67112,2018,6,14,0.0,1.0,1260
67112,2018,6,15,0.0,1.0,1261
67112,2018,6,16,0.0,1.0,1262
67112,2018,6,17,0.0,1.0,1263
67112,2018,6,18,0.0,1.0,1264
67112,2018,6,19,6.0,1.0,1265
67112,2018,6,20,14.5,1.0,1266
67112,2018,6,21,0.0,1.0,1267
67112,2018,6,22,0.5,1.0,1268
67112,2018,6,23,0.0,1.0,1269
67112,2018,6,24,0.0,1.0,1270
67112,2018,6,25,0.0,1.0,1271
67112,2018,6,26,0.0,1.0,1272
67112,2018,6,27,3.0,1.0,1273
67112,2018,6,28,2.5,1.0,1274
67112,2018,6,29,6.5,1.0,1275
67112,2018,6,30,0.0,1.0,1276
67112,2018,7,1,0.0,1.0,1277
67112,2018,7,2,0.5,1.0,1278
67112,2018,7,3,1.5,1.0,1279
67112,2018,7,4,0.0,1.0,1280
67112,2018,7,5,0.5,1.0,1281
67112,2018,7,6,0.0,1.0,1282
67112,2018,7,7,0.0,1.0,1283
67112,2018,7,8,0.0,1.0,1284
67112,2018,7,9,0.0,1.0,1285
67112,2018,7,10,0.0,1.0,1286
67112,2018,7,11,0.0,1.0,1287
67112,2018,7,12,0.0,1.0,1288
67112,2018,7,13,0.0,1.0,1289
67112,2018,7,14,0.0,1.0,1290
67112,2018,7,15,0.0,1.0,1291
67112,2018,7,16,0.0,1.0,1292
67112,2018,7,17,0.0,1.0,1293
67112,2018,7,18,0.0,1.0,1294
67112,2018,7,19,0.0,1.0,1295
67112,2018,7,20,0.0,1.0,1296
67112,2018,7,21,0.0,1.0,1297
67112,2018,7,22,0.0,1.0,1298
67112,2018,7,23,0.0,1.0,1299
67112,2018,7,24,0.0,1.0,1300
67112,2018,7,25,0.0,1.0,1301
67112,2018,7,26,0.0,1.0,1302
67112,2018,7,27,0.0,1.0,1303
67112,2018,7,28,0.0,1.0,1304
67112,2018,7,29,0.5,1.0,1305
67112,2018,7,30,0.0,1.0,1306
67112,2018,7,31,0.0,1.0,1307
67112,2018,8,1,1.0,1.0,1308
67112,2018,8,2,0.0,1.0,1309
67112,2018,8,3,0.0,1.0,1310
67112,2018,8,4,0.0,1.0,1311
67112,2018,8,5,0.0,1.0,1312
67112,2018,8,6,0.0,1.0,1313
67112,2018,8,7,3.0,1.0,1314
67112,2018,8,8,0.0,1.0,1315
67112,2018,8,9,0.0,1.0,1316
67112,2018,8,10,0.0,1.0,1317
67112,2018,8,11,0.0,1.0,1318
67112,2018,8,12,0.0,1.0,1319
67112,2018,8,13,0.0,1.0,1320
67112,2018,8,14,0.0,1.0,1321
67112,2018,8,15,0.0,1.0,1322
67112,2018,8,16,0.0,1.0,1323
67112,2018,8,17,0.0,1.0,1324
67112,2018,8,18,0.0,1.0,1325
67112,2018,8,19,0.0,1.0,1326
67112,2018,8,20,0.0,1.0,1327
67112,2018,8,21,0.0,1.0,1328
67112,2018,8,22,0.0,1.0,1329
67112,2018,8,23,0.0,1.0,1330
67112,2018,8,24,2.5,1.0,1331
67112,2018,8,25,0.0,1.0,1332
67112,2018,8,26,0.5,1.0,1333
67112,2018,8,27,2.5,1.0,1334
67112,2018,8,28,0.5,1.0,1335
67112,2018,8,29,0.0,1.0,1336
67112,2018,8,30,0.0,1.0,1337
67112,2018,8,31,0.0,1.0,1338
67112,2018,9,1,0.5,1.0,1339
67112,2018,9,2,0.0,1.0,1340
67112,2018,9,3,0.5,1.0,1341
67112,2018,9,4,5.0,1.0,1342
67112,2018,9,5,0.0,1.0,1343
67112,2018,9,6,1.5,1.0,1344
67112,2018,9,7,4.0,1.0,1345
67112,2018,9,8,9.0,1.0,1346
67112,2018,9,9,1.0,1.0,1347
67112,2018,9,10,0.0,1.0,1348
67112,2018,9,11,0.0,1.0,1349
67112,2018,9,12,0.0,1.0,1350
67112,2018,9,13,0.0,1.0,1351
67112,2018,9,14,0.0,1.0,1352
67112,2018,9,15,0.0,1.0,1353
67112,2018,9,16,0.0,1.0,1354
67112,2018,9,17,0.0,1.0,1355
67112,2018,9,18,0.0,1.0,1356
67112,2018,9,19,0.0,1.0,1357
67112,2018,9,20,0.0,1.0,1358
67112,2018,9,21,0.5,1.0,1359
67112,2018,9,22,0.0,1.0,1360
67112,2018,9,23,0.0,1.0,1361
67112,2018,9,24,1.0,1.0,1362
67112,2018,9,25,0.5,1.0,1363
67112,2018,9,26,9.0,1.0,1364
67112,2018,9,27,5.0,1.0,1365
67112,2018,9,28,0.0,1.0,1366
67112,2018,9,29,0.5,1.0,1367
67112,2018,9,30,0.0,1.0,1368
67112,2018,10,1,0.0,1.0,1369
67112,2018,10,2,0.0,1.0,1370
67112,2018,10,3,0.0,1.0,1371
