Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
61093,2015,10,5,23.1,277
61093,2015,10,6,24.4,278
61093,2015,10,7,6.2,279
61093,2015,10,8,9.5,280
61093,2015,10,9,24.0,281
61093,2015,10,10,22.1,282
61093,2015,10,11,17.6,283
61093,2015,10,12,21.5,284
61093,2015,10,13,6.1,285
61093,2015,10,14,23.0,286
61093,2015,10,15,25.2,287
61093,2015,10,16,25.9,288
61093,2015,10,17,20.9,289
61093,2015,10,18,10.4,290
61093,2015,10,19,22.9,291
61093,2015,10,20,22.7,292
61093,2015,10,21,18.4,293
61093,2015,10,22,9.9,294
61093,2015,10,23,10.7,295
61093,2015,10,24,24.7,296
61093,2015,10,25,20.8,297
61093,2015,10,26,12.4,298
61093,2015,10,27,9.6,299
61093,2015,10,28,17.7,300
61093,2015,10,29,24.9,301
61093,2015,10,30,25.7,302
61093,2015,10,31,15.4,303
61093,2015,11,1,23.3,304
61093,2015,11,2,21.4,305
61093,2015,11,3,3.6,306
61093,2015,11,4,4.0,307
61093,2015,11,5,5.8,308
61093,2015,11,6,14.1,309
61093,2015,11,7,17.1,310
61093,2015,11,8,7.6,311
61093,2015,11,9,27.3,312
61093,2015,11,10,29.5,313
61093,2015,11,11,18.3,314
61093,2015,11,12,18.6,315
61093,2015,11,13,21.1,316
61093,2015,11,14,6.1,317
61093,2015,11,15,9.3,318
61093,2015,11,16,26.8,319
61093,2015,11,17,30.7,320
61093,2015,11,18,30.3,321
61093,2015,11,19,29.1,322
61093,2015,11,20,30.6,323
61093,2015,11,21,8.4,324
61093,2015,11,22,7.1,325
61093,2015,11,23,29.2,326
61093,2015,11,24,29.5,327
61093,2015,11,25,31.9,328
61093,2015,11,26,28.5,329
61093,2015,11,27,21.5,330
61093,2015,11,28,12.0,331
61093,2015,11,29,18.0,332
61093,2015,11,30,30.9,333
61093,2015,12,1,30.2,334
61093,2015,12,2,12.2,335
61093,2015,12,3,13.7,336
61093,2015,12,4,20.1,337
61093,2015,12,5,32.1,338
61093,2015,12,6,31.4,339
61093,2015,12,7,20.7,340
61093,2015,12,8,13.4,341
61093,2015,12,9,19.0,342
61093,2015,12,10,18.4,343
61093,2015,12,11,30.6,344
61093,2015,12,12,18.6,345
61093,2015,12,13,17.7,346
61093,2015,12,14,31.5,347
61093,2015,12,15,26.0,348
61093,2015,12,16,3.7,349
61093,2015,12,17,27.9,350
61093,2015,12,18,32.4,351
61093,2015,12,19,32.5,352
61093,2015,12,20,31.8,353
61093,2015,12,21,18.2,354
61093,2015,12,22,2.9,355
61093,2015,12,23,9.6,356
61093,2015,12,24,23.9,357
61093,2015,12,25,23.5,358
61093,2015,12,26,19.5,359
61093,2015,12,27,14.2,360
61093,2015,12,28,14.4,361
61093,2015,12,29,28.3,362
61093,2015,12,30,33.0,363
61093,2015,12,31,28.7,364
61093,2016,1,1,31.3,365
61093,2016,1,2,24.0,366
61093,2016,1,3,9.4,367
61093,2016,1,4,10.5,368
61093,2016,1,5,3.4,369
61093,2016,1,6,2.6,370
61093,2016,1,7,19.9,371
61093,2016,1,8,29.2,372
61093,2016,1,9,18.4,373
61093,2016,1,10,30.4,374
61093,2016,1,11,23.6,375
61093,2016,1,12,17.5,376
61093,2016,1,13,25.0,377
61093,2016,1,14,21.6,378
61093,2016,1,15,9.4,379
61093,2016,1,16,25.2,380
61093,2016,1,17,13.5,381
61093,2016,1,18,27.7,382
61093,2016,1,19,31.1,383
61093,2016,1,20,30.3,384
61093,2016,1,21,22.1,385
61093,2016,1,22,7.1,386
61093,2016,1,23,15.5,387
61093,2016,1,24,8.7,388
61093,2016,1,25,5.8,389
61093,2016,1,26,24.5,390
61093,2016,1,27,10.0,391
61093,2016,1,28,17.8,392
61093,2016,1,29,20.8,393
61093,2016,1,30,23.6,394
61093,2016,1,31,28.9,395
61093,2016,2,1,12.2,396
61093,2016,2,2,28.7,397
61093,2016,2,3,27.8,398
61093,2016,2,4,4.2,399
61093,2016,2,5,11.2,400
