Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66137,2015,12,10,23.3,343
66137,2015,12,11,29.6,344
66137,2015,12,12,26.7,345
66137,2015,12,13,17.9,346
66137,2015,12,14,32.7,347
66137,2015,12,15,20.0,348
66137,2015,12,16,7.8,349
66137,2015,12,17,24.0,350
66137,2015,12,18,32.2,351
66137,2015,12,19,32.1,352
66137,2015,12,20,32.2,353
66137,2015,12,21,8.4,354
66137,2015,12,22,2.9,355
66137,2015,12,23,17.3,356
66137,2015,12,24,27.1,357
66137,2015,12,25,19.1,358
66137,2015,12,26,17.9,359
66137,2015,12,27,22.4,360
66137,2015,12,28,17.6,361
66137,2015,12,29,30.7,362
66137,2015,12,30,33.3,363
66137,2015,12,31,30.7,364
66137,2016,1,1,32.2,365
66137,2016,1,2,21.7,366
66137,2016,1,3,10.3,367
66137,2016,1,4,6.4,368
66137,2016,1,5,4.4,369
66137,2016,1,6,3.1,370
66137,2016,1,7,19.6,371
66137,2016,1,8,30.0,372
66137,2016,1,9,23.4,373
66137,2016,1,10,30.9,374
66137,2016,1,11,27.6,375
66137,2016,1,12,19.1,376
66137,2016,1,13,30.6,377
66137,2016,1,14,13.5,378
66137,2016,1,15,12.3,379
66137,2016,1,16,19.9,380
66137,2016,1,17,23.6,381
66137,2016,1,18,30.9,382
66137,2016,1,19,31.1,383
66137,2016,1,20,27.5,384
66137,2016,1,21,21.7,385
66137,2016,1,22,6.1,386
66137,2016,1,23,17.3,387
66137,2016,1,24,9.3,388
66137,2016,1,25,5.5,389
66137,2016,1,26,22.2,390
66137,2016,1,27,6.6,391
66137,2016,1,28,22.1,392
66137,2016,1,29,11.6,393
66137,2016,1,30,16.3,394
66137,2016,1,31,23.7,395
66137,2016,2,1,11.6,396
66137,2016,2,2,26.8,397
66137,2016,2,3,26.3,398
66137,2016,2,4,12.5,399
66137,2016,2,5,17.4,400
66137,2016,2,6,19.5,401
66137,2016,2,7,25.0,402
66137,2016,2,8,28.2,403
66137,2016,2,9,25.3,404
66137,2016,2,10,28.1,405
66137,2016,2,11,22.7,406
66137,2016,2,12,24.8,407
66137,2016,2,13,27.6,408
66137,2016,2,14,23.3,409
66137,2016,2,15,22.2,410
66137,2016,2,16,22.4,411
66137,2016,2,17,22.8,412
66137,2016,2,18,23.3,413
66137,2016,2,19,25.9,414
66137,2016,2,20,15.1,415
66137,2016,2,21,21.6,416
66137,2016,2,22,24.6,417
66137,2016,2,23,25.6,418
66137,2016,2,24,23.3,419
66137,2016,2,25,25.7,420
66137,2016,2,26,10.7,421
66137,2016,2,27,22.1,422
66137,2016,2,28,22.7,423
66137,2016,2,29,14.0,424
66137,2016,3,1,16.2,425
66137,2016,3,2,21.9,426
66137,2016,3,3,23.2,427
66137,2016,3,4,19.3,428
66137,2016,3,5,24.3,429
66137,2016,3,6,22.5,430
66137,2016,3,7,22.4,431
66137,2016,3,8,22.3,432
66137,2016,3,9,22.3,433
66137,2016,3,10,18.6,434
66137,2016,3,11,6.1,435
66137,2016,3,12,21.7,436
66137,2016,3,13,16.7,437
66137,2016,3,14,13.6,438
66137,2016,3,15,11.2,439
66137,2016,3,16,16.9,440
66137,2016,3,17,17.6,441
66137,2016,3,18,10.2,442
66137,2016,3,19,20.5,443
66137,2016,3,20,16.0,444
66137,2016,3,21,11.3,445
66137,2016,3,22,15.0,446
66137,2016,3,23,20.5,447
66137,2016,3,24,20.0,448
66137,2016,3,25,6.2,449
66137,2016,3,26,19.7,450
66137,2016,3,27,16.7,451
66137,2016,3,28,12.8,452
66137,2016,3,29,5.5,453
66137,2016,3,30,15.1,454
66137,2016,3,31,18.5,455
66137,2016,4,1,20.0,456
66137,2016,4,2,18.8,457
66137,2016,4,3,15.8,458
66137,2016,4,4,10.7,459
66137,2016,4,5,19.3,460
66137,2016,4,6,19.1,461
66137,2016,4,7,4.5,462
66137,2016,4,8,4.0,463
66137,2016,4,9,18.2,464
66137,2016,4,10,17.8,465
66137,2016,4,11,18.6,466
66137,2016,4,12,10.6,467
66137,2016,4,13,12.9,468
66137,2016,4,14,10.5,469
66137,2016,4,15,17.4,470
66137,2016,4,16,15.6,471
66137,2016,4,17,8.0,472
66137,2016,4,18,13.9,473
66137,2016,4,19,12.6,474
66137,2016,4,20,15.6,475
66137,2016,4,21,16.1,476
66137,2016,4,22,8.7,477
66137,2016,4,23,5.4,478
66137,2016,4,24,14.1,479
66137,2016,4,25,15.9,480
66137,2016,4,26,14.4,481
66137,2016,4,27,15.2,482
66137,2016,4,28,13.5,483
66137,2016,4,29,9.9,484
66137,2016,4,30,10.2,485
66137,2016,5,1,9.4,486
66137,2016,5,2,12.6,487
66137,2016,5,3,15.4,488
66137,2016,5,4,14.9,489
66137,2016,5,5,15.2,490
66137,2016,5,6,15.0,491
66137,2016,5,7,14.5,492
66137,2016,5,8,4.8,493
66137,2016,5,9,4.3,494
66137,2016,5,10,14.4,495
66137,2016,5,11,13.5,496
66137,2016,5,12,14.0,497
66137,2016,5,13,14.3,498
66137,2016,5,14,14.2,499
66137,2016,5,15,7.8,500
66137,2016,5,16,12.2,501
66137,2016,5,17,12.3,502
66137,2016,5,18,9.4,503
66137,2016,5,19,12.1,504
66137,2016,5,20,12.0,505
66137,2016,5,21,9.7,506
66137,2016,5,22,11.6,507
66137,2016,5,23,10.5,508
66137,2016,5,24,11.6,509
66137,2016,5,25,11.5,510
66137,2016,5,26,6.7,511
66137,2016,5,27,11.5,512
66137,2016,5,28,5.1,513
66137,2016,5,29,11.4,514
66137,2016,5,30,11.4,515
66137,2016,5,31,6.4,516
66137,2016,6,1,6.5,517
66137,2016,6,2,10.8,518
66137,2016,6,3,7.2,519
66137,2016,6,4,2.9,520
66137,2016,6,5,2.3,521
66137,2016,6,6,8.3,522
66137,2016,6,7,9.3,523
66137,2016,6,8,11.0,524
66137,2016,6,9,9.5,525
66137,2016,6,10,10.8,526
66137,2016,6,11,10.7,527
66137,2016,6,12,10.9,528
66137,2016,6,13,10.3,529
66137,2016,6,14,10.9,530
66137,2016,6,15,10.2,531
66137,2016,6,16,11.0,532
66137,2016,6,17,6.5,533
66137,2016,6,18,8.5,534
66137,2016,6,19,3.6,535
66137,2016,6,20,7.8,536
66137,2016,6,21,9.7,537
66137,2016,6,22,10.2,538
66137,2016,6,23,9.5,539
66137,2016,6,24,8.0,540
66137,2016,6,25,11.0,541
66137,2016,6,26,9.3,542
66137,2016,6,27,5.3,543
66137,2016,6,28,11.1,544
66137,2016,6,29,11.1,545
66137,2016,6,30,8.1,546
66137,2016,7,1,11.1,547
66137,2016,7,2,11.2,548
66137,2016,7,3,11.2,549
66137,2016,7,4,9.9,550
66137,2016,7,5,9.5,551
66137,2016,7,6,9.5,552
66137,2016,7,7,7.7,553
66137,2016,7,8,5.0,554
66137,2016,7,9,9.0,555
66137,2016,7,10,10.1,556
66137,2016,7,11,2.9,557
66137,2016,7,12,11.0,558
66137,2016,7,13,11.6,559
66137,2016,7,14,11.6,560
66137,2016,7,15,14.6,561
66137,2016,7,16,10.8,562
66137,2016,7,17,9.1,563
66137,2016,7,18,11.6,564
66137,2016,7,19,10.6,565
66137,2016,7,20,3.2,566
66137,2016,7,21,8.2,567
66137,2016,7,22,10.6,568
66137,2016,7,23,12.5,569
66137,2016,7,24,9.8,570
66137,2016,7,25,12.7,571
66137,2016,7,26,12.8,572
66137,2016,7,27,12.1,573
66137,2016,7,28,13.0,574
66137,2016,7,29,13.1,575
66137,2016,7,30,12.1,576
66137,2016,7,31,8.4,577
66137,2016,8,1,5.5,578
66137,2016,8,2,6.0,579
66137,2016,8,3,7.5,580
66137,2016,8,4,10.8,581
66137,2016,8,5,8.2,582
66137,2016,8,6,9.6,583
66137,2016,8,7,10.6,584
66137,2016,8,8,14.2,585
66137,2016,8,9,12.5,586
66137,2016,8,10,14.2,587
66137,2016,8,11,14.6,588
66137,2016,8,12,14.2,589
66137,2016,8,13,14.8,590
66137,2016,8,14,13.1,591
66137,2016,8,15,15.0,592
66137,2016,8,16,15.2,593
66137,2016,8,17,15.1,594
66137,2016,8,18,15.5,595
66137,2016,8,19,14.0,596
66137,2016,8,20,14.6,597
66137,2016,8,21,15.9,598
66137,2016,8,22,6.3,599
66137,2016,8,23,12.4,600
66137,2016,8,24,4.2,601
66137,2016,8,25,13.8,602
66137,2016,8,26,13.4,603
66137,2016,8,27,16.9,604
66137,2016,8,28,17.0,605
66137,2016,8,29,12.5,606
66137,2016,8,30,14.3,607
66137,2016,8,31,9.1,608
66137,2016,9,1,16.2,609
66137,2016,9,2,3.5,610
66137,2016,9,3,15.1,611
66137,2016,9,4,18.0,612
66137,2016,9,5,18.3,613
66137,2016,9,6,18.5,614
