year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2013,Date_01MAY2013,Date_01NOV2013,Date_02DEC2013,Date_02MAY2013,Date_02NOV2013,Date_03DEC2013,Date_03MAY2013,Date_03NOV2013,Date_04APR2014,Date_04DEC2013,Date_04MAY2013,Date_04NOV2013,Date_05APR2014,Date_05DEC2013,Date_05MAY2013,Date_05NOV2013,Date_06APR2014,Date_06NOV2013,Date_07APR2014,Date_07MAY2013,Date_07NOV2013,Date_08MAY2013,Date_08NOV2013,Date_09APR2014,Date_09DEC2013,Date_09MAY2013,Date_09NOV2013,Date_10APR2014,Date_10DEC2013,Date_10MAY2013,Date_10NOV2013,Date_11APR2014,Date_11DEC2013,Date_11MAY2013,Date_11NOV2013,Date_12APR2014,Date_12DEC2013,Date_12MAY2013,Date_12NOV2013,Date_13APR2014,Date_13DEC2013,Date_13MAY2013,Date_13NOV2013,Date_14APR2014,Date_14DEC2013,Date_14MAR2014,Date_14MAY2013,Date_14NOV2013,Date_15APR2014,Date_15DEC2013,Date_15MAR2014,Date_15NOV2013,Date_16APR2014,Date_16DEC2013,Date_16MAR2014,Date_16NOV2013,Date_17APR2014,Date_17DEC2013,Date_17MAR2014,Date_17NOV2013,Date_18APR2014,Date_18DEC2013,Date_18MAR2014,Date_18NOV2013,Date_19APR2014,Date_19DEC2013,Date_19MAR2014,Date_19NOV2013,Date_20APR2014,Date_20DEC2013,Date_20MAR2014,Date_20NOV2013,Date_21APR2014,Date_21DEC2013,Date_21MAR2014,Date_21NOV2013,Date_22APR2014,Date_22DEC2013,Date_22MAR2014,Date_22NOV2013,Date_22OCT2013,Date_23APR2014,Date_23DEC2013,Date_23MAR2014,Date_23NOV2013,Date_23OCT2013,Date_24APR2014,Date_24DEC2013,Date_24NOV2013,Date_24OCT2013,Date_25APR2014,Date_25DEC2013,Date_25NOV2013,Date_25OCT2013,Date_26APR2014,Date_26DEC2013,Date_26MAR2014,Date_26NOV2013,Date_26OCT2013,Date_27APR2014,Date_27DEC2013,Date_27MAR2014,Date_27NOV2013,Date_27OCT2013,Date_28APR2014,Date_28MAR2014,Date_28NOV2013,Date_28OCT2013,Date_29APR2014,Date_29MAR2014,Date_29NOV2013,Date_29OCT2013,Date_30APR2014,Date_30MAR2014,Date_30NOV2013,Date_30OCT2013,Date_31MAR2014
2014,17.07874,16.59077,16.59077,16.35583,15.3799,15.3799,15.3799,15.3799,15.3799,15.3799,15.16303,14.15095,14.15095,14.15095,14.15095,14.15095,14.15095,14.15095,14.15095,14.15095,14.22325,14.85579,14.89194,14.89194,16.50041,16.95223,18.54263,19.44627,21.7415,23.72951,25.01267,26.35005,27.45249,28.64529,28.78987,29.71158,30.01882,31.1574,31.22969,31.22969,31.22969,31.22969,31.22969,31.22969,31.22969,31.22969,31.22969,31.22969,31.22969,31.3562,31.97067,31.97067,31.37427,31.73573,32.42249,31.64537,32.18755,32.78395,32.78395,32.78395,32.78395,32.78395,31.7538,31.64537,31.64537,31.64537,32.04297,31.50078,31.22969,31.22969,29.78387,29.29591,27.19947,26.60307,25.7898,25.53678,24.65122,24.65122,23.603,23.58492,23.58492,23.16925,22.48249,23.02467,22.30176,22.04874,22.04874,22.04874,21.28969,20.81979,20.81979,20.02459,19.60892,18.86794,18.37998,18.03659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,17.1691,17.1691,17.1691,16.1751,15.94016,15.94016,15.94016,15.94016,15.94016,15.19917,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.89194,16.42812,17.1691,18.50648,19.84387,22.1391,23.67529,25.01267,26.54885,28.60915,29.20555,29.89231,30.50678,31.33813,31.73573,32.58515,32.29598,33.27191,33.23577,33.27191,33.27191,33.27191,33.27191,33.27191,33.27191,33.27191,33.27191,33.27191,32.83817,33.27191,33.19962,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.53093,31.97067,31.97067,30.79595,30.39835,28.06696,27.09104,26.83802,25.86209,25.12111,24.65122,24.65122,24.52471,23.51263,23.51263,23.51263,22.57285,22.28369,22.28369,22.28369,22.28369,21.9403,21.1451,21.1451,20.62099,20.00652,20.00652,20.00652,19.48241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,18.79565,18.1631,17.65707,17.65707,17.38597,16.51848,16.51848,16.51848,16.51848,16.51848,16.51848,16.1751,15.3799,15.3799,15.3799,15.3799,15.3799,15.3799,15.3799,15.3799,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,16.51848,16.95223,17.81972,17.91008,19.03059,19.60892,20.25954,20.53063,21.39812,21.50656,22.44634,22.44634,22.44634,22.44634,22.44634,22.44634,22.8078,23.58492,23.58492,23.18732,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,22.53671,21.3439,21.30776,21.30776,21.30776,21.30776,21.30776,21.30776,21.30776,20.7475,20.16918,20.16918,20.16918,20.16918,20.16918,20.16918,20.16918,20.16918,20.16918,20.16918,20.16918,20.16918,19.48241,19.12096,19.12096,19.12096,19.12096,19.01252,17.89201,17.89201,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,17.62092,17.1691,17.1691,17.1691,17.1691,17.1691,15.95823,15.86786,15.86786,15.86786,15.86786,15.86786,15.32568,14.72928,14.72928,14.72928,14.72928,14.72928,14.72928,14.72928,14.72928,14.72928,14.72928,14.72928,14.72928,14.72928,15.07266,15.54256,15.54256,15.54256,15.90401,16.68114,16.68114,16.68114,17.83779,17.89201,18.3619,19.03059,19.03059,19.03059,19.03059,19.80772,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,19.06674,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.84987,17.72936,17.72936,17.72936,16.55463,16.51848,16.51848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.44619,15.3799,15.3799,15.07266,14.63892,14.63892,14.63892,14.63892,14.63892,14.63892,14.63892,14.63892,14.63892,13.77143,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.48226,14.47626,14.47626,14.54855,16.13896,16.84379,17.94623,19.08481,21.38005,22.50056,24.18132,25.46449,26.85609,27.9766,27.9766,28.22962,29.20555,29.74773,30.25376,30.7598,31.06704,31.06704,31.06704,31.06704,31.06704,31.06704,31.06704,31.06704,31.06704,31.06704,31.06704,31.06704,31.06704,31.06704,31.06704,31.71766,32.20562,31.73573,30.99475,31.93453,30.94053,31.21162,31.1574,31.1574,31.1574,31.1574,31.1574,30.34413,30.01882,29.83809,28.78987,27.579,25.60907,24.54278,24.48856,24.48856,23.45841,23.25961,23.25961,22.15718,22.12103,22.12103,22.12103,22.04874,20.98245,20.98245,20.98245,20.02459,19.84387,19.41012,18.63299,18.63299,18.23539,17.49441,17.34983,16.26546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.26546,16.26546,15.07266,15.05459,15.05459,15.05459,15.05459,15.05459,14.06059,13.82565,13.82565,13.82565,13.82565,13.82565,13.82565,13.82565,13.82565,13.82565,13.82565,13.82565,13.82565,13.82565,13.82565,14.13288,15.74136,16.19317,17.58477,18.81372,21.16318,22.97045,24.65122,26.40427,27.68744,28.46456,29.20555,29.69351,30.57907,30.9586,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.64537,31.04897,30.83209,30.83209,30.68751,29.31398,28.46456,27.01874,26.11511,26.11511,25.28376,24.28976,24.16325,24.16325,23.29576,23.02467,23.02467,23.02467,22.73551,21.95838,21.95838,21.95838,20.9463,20.81979,20.25954,19.68121,19.68121,18.77758,18.47034,17.60285,17.24139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.91608,16.10281,16.10281,15.1811,14.96423,14.96423,14.96423,14.96423,14.96423,14.96423,14.96423,14.85579,13.75335,13.75335,13.75335,13.75335,13.75335,13.75335,13.75335,13.75335,14.31361,14.3859,14.89194,14.89194,15.84979,17.1691,18.23539,18.99445,21.615,23.44034,24.85002,26.44042,28.04889,28.91638,29.82002,30.7598,31.22969,31.22969,31.22969,32.00682,32.45864,32.45864,31.80802,31.64537,31.64537,32.7478,32.85624,32.85624,32.85624,32.09718,31.68151,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.78395,32.11526,31.71766,31.71766,31.71766,31.71766,31.66344,31.28391,30.66944,30.66944,29.69351,28.44649,26.09703,25.30183,24.97652,24.27169,24.16325,23.603,23.02467,22.64514,22.28369,22.28369,21.56078,21.56078,21.56078,21.30776,20.81979,20.81979,20.3499,19.68121,19.68121,19.37398,18.37998,18.37998,18.12696,17.33176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.93416,16.10281,16.10281,16.10281,16.10281,15.41605,15.05459,15.05459,15.05459,15.05459,15.05459,15.05459,15.05459,15.05459,15.05459,15.05459,14.92808,13.82565,13.82565,13.82565,13.89794,13.91601,13.91601,14.22325,15.65099,16.42812,17.92816,19.13903,21.615,23.11503,24.75965,25.7898,27.66936,28.39227,28.86216,29.7658,30.57907,30.57907,31.1574,31.26584,31.1574,31.1574,31.41042,32.36827,32.36827,32.36827,32.36827,32.36827,32.36827,32.36827,32.36827,31.39235,31.32006,31.32006,31.32006,32.51286,32.53093,32.53093,32.53093,32.53093,32.53093,32.53093,32.53093,32.20562,32.29598,32.29598,31.82609,31.1574,31.1574,30.68751,29.89231,28.80795,26.62114,25.75365,25.04882,25.04882,24.23554,23.33191,23.25961,23.25961,23.25961,23.25961,22.89816,21.92223,21.23547,21.23547,21.23547,21.23547,20.71136,20.09689,20.09689,19.86194,18.9583,18.9583,17.81972,17.81972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.93416,16.68114,16.68114,16.68114,16.13896,15.45219,15.45219,15.45219,15.45219,15.45219,14.63892,14.24132,14.24132,14.24132,14.24132,14.24132,14.24132,14.24132,14.24132,14.24132,14.31361,14.31361,14.31361,14.34975,16.06666,16.75343,17.92816,19.06674,21.77765,23.33191,24.57892,26.11511,27.68744,28.53685,29.53086,30.32606,31.17547,31.88031,31.88031,32.16947,33.18155,33.18155,33.88639,34.32013,34.84424,35.45871,35.45871,35.45871,35.45871,35.45871,35.45871,35.45871,35.45871,35.11533,34.9346,35.38642,34.68159,34.64544,34.64544,34.64544,34.64544,34.64544,34.64544,34.37435,33.50686,33.50686,33.50686,33.50686,33.50686,32.80202,31.88031,30.79595,28.73565,27.54285,26.92838,26.25969,25.69943,24.597,24.48856,24.48856,24.45242,23.74758,23.74758,23.69336,22.609,22.609,22.609,22.609,22.12103,21.47041,21.47041,21.47041,20.89209,20.25954,19.9523,19.44627,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,19.28361,18.21732,18.21732,17.92816,17.49441,17.49441,17.49441,17.49441,17.02452,16.35583,16.35583,16.35583,16.35583,15.70521,15.12688,15.12688,15.12688,15.12688,15.12688,15.12688,15.12688,15.12688,15.12688,15.12688,15.12688,15.61485,16.26546,16.26546,17.18717,17.94623,18.63299,18.63299,19.42819,19.84387,20.69329,21.16318,21.47041,21.47041,21.47041,21.47041,22.57285,22.609,22.609,22.609,22.609,23.0066,23.74758,23.74758,23.74758,23.74758,23.74758,23.74758,23.74758,23.74758,22.98852,22.69936,22.69936,22.69936,22.69936,22.69936,22.69936,22.69936,22.69936,22.69936,22.69936,22.69936,22.69936,22.69936,22.69936,22.69936,22.10296,21.95838,21.77765,21.23547,21.23547,21.16318,20.49449,20.49449,20.49449,20.49449,20.49449,20.49449,20.49449,20.49449,20.49449,20.49449,20.49449,20.49449,19.98845,19.3559,19.3559,19.3559,19.3559,19.3559,18.25347,18.21732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,18.21732,17.51248,17.07874,17.07874,17.07874,17.07874,17.07874,16.51848,15.94016,15.94016,15.94016,15.94016,15.94016,15.94016,15.94016,15.39797,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,15.25339,15.7775,15.7775,15.7775,16.59077,17.00645,17.18717,17.72936,17.72936,17.72936,18.3619,19.50049,19.77158,19.77158,19.77158,19.77158,20.89209,20.98245,20.98245,20.98245,20.98245,21.77765,21.88609,21.88609,21.83187,20.91016,20.91016,20.91016,20.91016,20.91016,20.91016,20.91016,20.91016,20.91016,20.91016,20.91016,20.51256,20.42219,20.42219,20.42219,20.42219,20.42219,20.42219,20.42219,20.42219,20.42219,20.42219,20.42219,20.42219,20.42219,20.42219,20.42219,19.64507,19.3559,19.3559,19.3559,19.3559,19.3559,19.3559,19.3559,19.3559,19.3559,19.3559,19.3559,19.04867,18.63299,18.63299,18.63299,17.80165,17.33176,17.33176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.3739,16.19317,16.19317,16.19317,15.83172,15.05459,15.05459,15.05459,15.05459,15.05459,15.05459,14.49434,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,14.72928,15.59677,16.3739,17.5667,18.61492,20.72943,21.83187,22.77165,23.8018,25.95245,27.28984,27.79587,28.73565,30.14533,30.50678,30.50678,31.41042,31.64537,32.47671,32.53093,32.53093,32.53093,32.53093,32.53093,32.53093,32.53093,32.53093,32.53093,31.78995,31.555,31.555,31.555,31.555,31.555,31.555,31.555,31.555,31.06704,30.41642,31.03089,30.99475,30.99475,30.99475,30.99475,30.41642,29.92846,29.92846,28.78987,27.579,25.82594,25.13918,25.13918,24.57892,24.0006,23.54878,22.86201,22.86201,22.86201,21.84994,21.79572,21.79572,21.28969,20.65714,20.44027,19.93423,19.93423,19.93423,19.93423,18.92216,18.79565,17.87394,17.5667,17.5667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,17.04259,16.42812,16.42812,16.42812,15.59677,15.28954,15.28954,15.28954,15.28954,15.28954,15.28954,14.69314,14.15095,14.15095,14.15095,14.15095,14.15095,14.15095,14.15095,14.15095,14.15095,14.15095,14.15095,14.89194,15.99437,16.51848,16.84379,17.69321,19.68121,20.53063,21.39812,22.35598,23.51263,24.45242,24.68736,25.37413,25.53678,25.86209,26.83802,27.00067,27.00067,26.47656,25.95245,26.60307,26.67536,26.67536,26.67536,25.73558,25.53678,25.53678,25.53678,25.53678,25.53678,25.53678,25.48256,24.48856,24.48856,24.48856,24.48856,24.48856,24.43434,23.25961,23.72951,24.0006,24.0006,24.0006,22.89816,22.69936,22.69936,22.69936,21.9403,21.88609,21.00052,20.13303,19.51856,19.51856,19.04867,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,17.31368,17.1691,17.1691,17.1691,17.1691,16.12088,16.10281,16.10281,16.10281,16.10281,16.10281,16.10281,15.74136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,14.89194,14.89194,14.89194,14.89194,14.89194,14.89194,14.33168,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.7895,14.89194,15.12688,16.10281,16.10281,16.73536,17.24139,17.24139,17.24139,17.3679,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.37998,18.09081,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,17.33176,16.82572,16.26546,16.26546,16.26546,16.26546,16.26546,16.26546,16.26546,16.26546,16.26546,16.26546,16.26546,16.26546,16.26546,15.39797,15.21725,15.21725,15.21725,15.21725,15.21725,15.21725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,14.45819,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,13.60877,12.94008,12.94008,12.94008,12.94008,12.94008,12.94008,12.94008,12.94008,12.94008,12.94008,12.94008,12.94008,12.94008,12.94008,12.94008,13.97023,14.15095,14.15095,15.00037,15.3799,15.3799,15.92208,16.51848,16.51848,17.31368,17.81972,17.81972,17.81972,17.81972,17.81972,18.1631,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,18.68721,18.21732,18.21732,18.21732,18.21732,18.21732,18.21732,18.21732,18.21732,18.21732,18.21732,18.05467,17.00645,17.00645,17.00645,17.00645,17.00645,17.00645,17.00645,17.00645,16.75343,15.7775,15.7775,15.7775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,15.00037,14.56663,14.56663,14.56663,14.56663,14.56663,14.56663,14.56663,14.13288,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.7895,14.56663,14.56663,15.12688,16.71728,18.18118,18.94023,19.69929,20.78365,21.25354,22.2114,22.2114,22.2114,22.2114,22.2114,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.42227,23.04274,22.69936,22.69936,22.69936,22.69936,22.51863,21.39812,20.85594,20.65714,20.65714,20.60292,19.3559,19.3559,19.3559,19.3559,19.3559,18.9583,18.14503,18.14503,18.14503,18.14503,18.14503,18.14503,17.58477,17.40405,17.40405,17.40405,17.40405,16.7715,16.19317,16.19317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,17.1691,17.13296,16.03052,16.03052,16.03052,16.03052,15.19917,14.96423,14.96423,14.96423,14.96423,14.96423,14.96423,14.96423,14.96423,14.94615,13.82565,13.82565,13.82565,13.82565,14.22325,14.24132,14.45819,15.45219,16.24739,17.11488,18.43419,19.5547,21.65114,23.31383,24.81387,26.06089,27.45249,28.80795,29.7658,30.07304,30.90438,31.46464,31.69958,31.73573,32.36827,32.36827,32.36827,31.71766,31.80802,31.7538,31.68151,32.78395,32.78395,32.78395,32.78395,32.78395,32.42249,32.49478,32.44057,32.9466,32.9466,32.9466,32.9466,32.9466,32.9466,32.3502,32.45864,31.97067,32.98275,32.36827,32.29598,32.29598,31.84417,30.66944,29.71158,28.86216,27.21754,26.51271,26.22354,25.30183,25.30183,25.03074,23.92831,24.0006,23.49456,23.0066,22.22947,22.28369,21.65114,21.95838,21.79572,20.81979,20.81979,20.81979,20.81979,19.80772,19.46434,19.19325,19.19325,19.19325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
